,naiseki
0,4639373.72222
1,-365815.839974
2,99415.6030729
3,436419.833333
4,-63443.1666667
5,-194336.611111
6,219243.957226
7,276876.84833
8,-77896.9257684
9,431558.451353
10,-661774.793984
11,-44795.8601679
12,-171035.027517
13,602657.827417
14,-370125.262968
15,-35892.4412424
16,157687.758483
17,1427172.67693
18,-1385121.30418
19,-172747.533389
20,1013808.29955
21,-230954.139891
22,-502989.899664
23,-327108.060511
24,16965.097404
25,-332340.026416
26,654779.27059
27,-481322.92094
28,434107.741681
29,47310.2538901
30,-249672.642328
31,-306622.502465
32,-229561.630812
33,-154025.042237
34,-303886.152283
35,725487.349302
36,1180467.39504
37,173230.091934
38,-500436.911013
39,-359633.267538
40,-221901.107375
41,522633.065562
42,-185585.360172
43,145884.941024
44,732569.774944
45,507341.853677
46,-552978.480389
47,303280.714764
48,95095.9625746
49,72854.2208402
50,-303310.625363
51,-1063718.5456
52,-35124.7436812
53,308462.202067
54,133452.586129
55,1085311.35925
56,-133633.970129
57,-1563696.75994
58,617355.482552
59,-846961.21278
60,107813.9945
61,-1155255.42307
62,-613060.084625
63,-323935.134919
64,-405150.800059
65,-194961.46073
66,-362918.999031
67,100485.070167
68,-24612.2474593
69,167324.188716
70,174452.029912
71,142745.731422
72,285073.450338
73,-556296.608266
74,-350171.702027
75,-100394.965837
76,-359607.647567
77,557698.038721
78,1056980.74325
79,423849.979453
80,18106.8604728
81,-2081029.02612
82,419874.289657
83,759339.844846
84,135925.398818
85,360075.922347
86,-279552.776196
87,-295832.925098
88,618631.739575
89,521673.306029
90,-91672.5931871
91,469533.957556
92,807977.313709
93,76314.4806049
94,249498.616396
95,-510355.026
96,-220364.96606
97,-149692.38094
98,-1183659.01206
99,-359441.330647
100,-224430.019521
101,-749449.294788
102,-301961.015545
103,97665.9925642
104,93768.1390368
105,129261.267449
106,-67103.9000786
107,-4052.1175136
108,-64682.8586074
109,-2223920.21646
110,-672669.142148
111,57991.9838495
112,-275010.089423
113,-410399.497143
114,240844.639889
115,-250714.56431
116,-114644.088798
117,406190.257892
118,-263689.759887
119,-651295.404227
120,198408.354913
121,-59529.742918
122,-66711.7188933
123,16603.4990922
124,-953019.68735
125,-8582.21739467
126,491210.036883
127,-911203.192294
128,486331.277945
129,465203.8724
130,491917.727476
131,-326392.013255
132,-174505.783019
133,589632.091642
134,1306600.95688
135,656523.755815
136,-136733.092007
137,336952.939064
138,-932212.958808
139,-22857.9012666
140,-8091.30199757
141,3505.51645727
