1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
42227.75,12174.212963,33914.867284,-13345.3240741,13993.6882716,41715.6561563,-5208.80283558,-12982.9922096,-18340.6450617,-41443.4382716,101717.873878,54395.5568986,-27325.4400362,-6814.77325911,-165.946790248,7353.72930861,-52779.6931419,-13597.0048372,13667.2813124,-23726.4694275,57448.8528842,-33717.9390122,-50879.3847306,41253.4062465,39485.4507063,-31272.8053927,-86899.4828908,4014.87965447,-26143.7834306,-42388.7852548,-10642.4019175,44462.1156443,-1482.47384139,-21120.9353482,60412.8421864,-15683.2208377,-32276.4207936
42227.75,-580.259259262,-4986.09567901,-18899.3518519,-8565.83950617,11552.6496564,-5672.24359374,-19973.5449515,12868.8827161,51040.8024691,71139.013537,-7419.69772811,-15425.963957,-22614.6047408,-23088.2107734,14719.4636624,-60838.7881669,-8989.69690228,-16108.5241901,-201.255904228,344.28023814,26781.2349254,-42276.2417353,41015.8432212,-6870.47185625,-7221.53490182,-64371.093626,43901.205358,27864.1082844,1696.81645085,-28908.1844937,-21241.2414184,-171.112928636,7181.83351481,8178.82232545,9827.27715681,14083.9746485
42227.75,-11593.9537037,33914.867284,-5325.60185184,-57552.441358,-17266.6770953,4806.12197204,-776.889321225,10161.7808642,-11832.4012346,18397.7983801,-32941.808235,-29084.416071,25155.86006,11167.6347889,-4765.81892291,-48358.1081651,15625.5954989,4412.92007358,60409.9950193,1213.96053265,-20066.9185149,-34735.0154884,-31195.8872569,7240.86570829,39060.8056135,-14265.2612816,27123.6141506,14073.5771266,-14463.5786861,-26207.7994068,-5996.62896741,47013.0291407,8452.94769358,18485.434939,-3239.71398019,-19275.6393049
42227.75,12174.212963,-4986.09567901,-13345.3240741,-19018.4969136,-14717.6525967,-6497.95272741,16862.5497685,-23754.8487654,6702.80246914,-31827.5708671,20009.7104322,-15314.3988244,14968.7194978,32334.4399659,4651.26646225,-27380.9332279,-4486.64687515,7577.17269566,62727.744271,-13908.0804633,-20176.2008448,-29165.2891718,-5879.45342418,31976.9648182,93153.9097452,-25345.9865438,-19624.9633557,14124.8658189,-57993.9260884,39687.835547,-24715.1756223,9749.18379773,-14605.7577093,-28833.848526,-20952.7723227,13602.2463706
42227.75,-580.259259262,33914.867284,-18899.3518519,43558.7530864,-3943.15479661,17379.3547463,13380.2444947,-54964.3765432,-27370.7160494,-56036.085741,63921.6903816,-27535.1138999,-25084.3240719,38330.0232757,-28880.7732779,-12221.7646681,2154.45738999,-10037.1742034,27758.8844306,-52464.4231247,19146.9090644,-26238.8539797,57539.9718538,-20032.2752815,124744.062965,-60375.5137094,-39768.6736062,-4534.05978611,-45317.3971409,3574.25608072,52383.2531001,43952.6736254,7867.51981188,-32207.6930119,17860.2799083,-6082.96749568
42227.75,-11593.9537037,-4986.09567901,-5325.60185184,27584.3364198,-14147.6901187,-19563.2106956,30425.1230365,-52257.2746914,22902.9506173,-42900.3130845,26220.6423063,-18337.6995922,40126.8731863,8039.91100143,30895.419516,-12225.7591766,-18699.0751393,11649.4824641,54001.6890508,-1124.69114773,-48867.9793846,-26308.6811858,10198.2027647,34914.404347,110143.772761,-54057.2511388,-22206.1762109,-48868.9978352,-50983.3145143,17348.0769256,-17884.8150381,31569.26399,4269.29126507,-39977.9378222,-7783.94302058,15583.2713789
42227.75,12174.212963,33914.867284,-13345.3240741,13993.6882716,-26998.0035596,11706.755563,-3879.55755892,-18340.6450617,-41443.4382716,1433.37308867,-30784.7742319,-23402.4692272,40458.4286254,3255.12491002,-12845.5164984,-27124.4001137,30286.488051,-12458.8379373,92526.0076179,-25403.9750603,19707.7452201,-29366.3485986,-36779.5986536,2740.44725218,53541.7153137,-36499.4812802,14262.190921,5048.97463231,-34670.8086106,-14365.3751312,-6876.29105059,16954.0373245,-8286.28426942,-7885.82434225,15396.5496185,1128.59687432
42227.75,-580.259259262,-4986.09567901,-18899.3518519,-8565.83950617,-7609.49485976,-11707.1111526,6593.30045682,12868.8827161,51040.8024691,56220.748304,-12881.4995546,-23081.2302309,-41512.3236968,-8152.0263206,19381.4981655,-47193.3010604,-18145.9045506,1975.52968504,49564.7617935,11540.7847415,-18025.120609,-35043.0564017,26877.3896497,-2912.87028505,-13278.3915422,-61620.7790317,46702.8155323,17271.2720021,-16806.2143873,-9091.9360154,-27247.7597107,36966.2464627,-1219.66170506,-6835.56856682,-2936.09205616,19100.1060553
42227.75,-11593.9537037,33914.867284,-5325.60185184,-57552.441358,31414.3672139,14757.0887236,-29648.2337153,10161.7808642,-11832.4012346,95826.1908043,50341.6590276,-18620.1924245,-24683.8556008,-61720.9500577,-30509.2684155,-58134.4244277,-453.49641314,12182.8282483,-4976.89359685,50297.5255921,-15438.7616248,-42654.1098547,51747.3510387,37922.471779,-54180.9556667,-80917.8246209,39987.3810209,23527.8565122,-47662.0672558,-27173.2341788,46115.339581,-14008.6047447,12523.153482,51254.1999524,-6099.22306676,-1015.31731122
42227.75,12174.212963,-4986.09567901,-13345.3240741,-19018.4969136,41715.6561563,-5208.80283558,-12982.9922096,-23754.8487654,6702.80246914,101717.873878,54395.5568986,-27325.4400362,-6814.77325911,-165.946790248,7353.72930861,-48358.2182191,406.208815777,-14222.3702263,8690.76618802,4797.91951193,25161.8328186,-51281.5035841,-20546.8842123,-18987.5844258,-55266.2135796,-9814.6782003,-14645.0669346,18356.3227149,4257.44970082,3354.30753139,-16481.5402596,12927.2332121,-8481.98846848,15818.7447789,-10876.7826429,22507.1843696
