1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
56476.7561728,892.391975308,33784.787037,-24493.4259259,15321.6574074,34455.5149874,-9798.66145124,-34770.9090917,-15995.0925926,-27568.962963,-25312.8096762,-9611.44709976,7257.7197389,-9990.30121118,-9843.02694207,24738.1985236,-18328.3589274,-4756.17358969,1152.53251708,-1460.63762889,20638.714008,-25550.1319347,10930.9274491,-8305.37361935,10564.8350591,-47455.1789084,61495.5839827,-22302.7624247,-19753.5448253,-7829.39554429,28170.5015115,-25665.8611145,-33151.9946854,17151.112452,31597.5967866,-7388.71044687,34703.9309946
56476.7561728,6025.70679013,407.552469135,-4652.82407408,8897.35493828,11121.1522726,30592.260545,13390.1982935,-2635.34876544,44152.9135802,-6518.89133383,19095.4310906,-8776.0953123,31897.7673802,19537.4309012,-33401.8927258,-3181.57854582,-393.389105465,-4243.99531168,25755.252026,3200.5829716,23597.4057431,17444.9435165,9783.20316544,-26619.5170523,-67951.8312016,-10833.0394575,-27392.574958,-44522.0994491,-34537.324109,437.551021009,15351.1159272,-17733.5276858,-36445.750057,-4927.48455512,40604.734786,-43002.1498906
56476.7561728,-6918.09876544,33784.787037,-357.407407403,-22997.8888889,-7779.96370225,-7776.23471039,-19251.968254,-3848.0925926,-23829.9444444,10300.8752297,10781.3343316,18338.373772,-8252.76188719,-32218.1784571,-10857.7263223,15086.7787514,14612.7024696,4032.92618648,16324.5123047,-18063.9464155,-29494.9177411,21973.0608184,13792.444446,39196.578069,-62998.9041297,-52579.570467,25893.0741412,-11840.9424072,11243.0187409,-50303.4497594,-12313.2794079,6922.46331978,15550.9068282,60528.4575677,-19333.744415,26177.9699883
56476.7561728,892.391975308,407.552469135,-24493.4259259,-453.922839506,-21271.6587166,-23017.5996202,25875.4527813,-18420.5802469,20671.0061728,17276.3343086,-20812.999361,-16586.3442069,-2754.43753821,-11019.1830226,19434.7131534,26642.0127519,-23942.502292,-5404.22342277,-198.456237993,-10203.5451224,-3559.25789884,23969.1215804,-5688.52722321,-24455.1776905,-50572.3383556,-20752.5850298,43131.819495,63361.6878334,4206.70178199,-17948.8494778,25436.3766422,-26275.4019207,33866.1445831,-14538.8158847,27498.0988681,-46776.3385354
56476.7561728,6025.70679013,33784.787037,-4652.82407408,7676.23148149,-33832.6673669,8670.50031486,4204.19482983,-31780.3240741,-21609.7777778,11143.5910761,-23471.4995427,21936.1862443,29032.086047,-16230.1290179,9675.09852646,24748.8176661,20181.2860094,4358.62780591,3803.09334004,-35377.0979041,-13691.6435842,23192.3714159,-2932.09804466,7248.87477693,-44742.0993101,20680.488447,-7787.79532712,10955.5417994,-25431.6794767,42695.4834366,-30556.4317549,-1663.11687694,-50256.0184612,19815.7299206,-38153.4894162,15863.2388714
56476.7561728,-6918.09876544,407.552469135,-357.407407403,-8443.43209877,-35465.5863388,-950.826862105,14590.3298675,-30567.5802469,8184.76543211,-5227.77575136,7199.54672618,-15537.7709748,-13845.9570465,4934.60194055,5460.68843927,9083.04126281,-13569.3816311,2234.66444236,31520.3251182,-2435.23783507,-16095.8835794,19736.4978583,15591.5758171,22327.2041024,-40103.6447666,15047.382303,-26131.3766364,-1084.47908342,23823.3444745,2945.25347965,16207.8216763,19417.3120791,18681.3434464,-30513.8072124,-7498.20937036,-39123.5515009
56476.7561728,892.391975308,33784.787037,-24493.4259259,15321.6574074,-13183.8562707,32816.2610715,8895.45631039,-15995.0925926,-27568.962963,-24177.4216878,20509.9894913,16367.700715,-11856.0858084,-2494.81492197,-35136.4511215,-13970.6969322,15379.3481761,-6675.73457727,50447.416302,12745.9506876,-17276.5892118,14018.330262,6401.94221894,-32478.1891476,-20036.6155883,-7819.50572464,4749.0072022,-27814.2093524,20917.7163787,10848.7693851,-9623.10218078,-8111.7237839,8758.11851635,-23254.512788,15982.2763002,8586.11496881
56476.7561728,6025.70679013,407.552469135,-4652.82407408,8897.35493828,22711.5150943,-39262.7608599,-17594.3931233,-2635.34876544,44152.9135802,-36838.5967976,-5538.38851733,-6121.01468506,13467.4670381,27079.0950539,10602.937908,-34192.3902079,-19244.1593145,4869.22544832,22980.0618763,2628.7171453,5464.07283029,6727.56403023,-8930.2053873,36410.2154311,20513.6241542,-3555.53029169,2355.951034,-37937.2951568,-14863.7871283,-7523.79196035,23466.5709653,14337.4502719,-1755.12610656,-26450.5321475,-7726.99481636,-23624.6128919
56476.7561728,-6918.09876544,33784.787037,-357.407407403,-22997.8888889,43245.550041,8727.06157252,4661.63838648,-3848.0925926,-23829.9444444,-37286.9965337,-27895.3380272,4238.47344987,-27697.7769738,20254.204466,9484.43361892,-42240.2995331,12087.1687841,-2975.87851025,-18384.6256592,35172.3632122,-27683.0894048,-1256.42682925,5584.22719391,-14327.5503647,62939.3688531,5458.05448334,-15690.9982873,29752.2206939,27668.1384418,-108.413621091,-30721.7404924,29216.125845,-967.792064545,2500.07654294,40946.0641743,7751.6454309
56476.7561728,892.391975308,407.552469135,-24493.4259259,-453.922839506,34455.5149874,-9798.66145124,-34770.9090917,-18420.5802469,20671.0061728,-25312.8096762,-9611.44709976,7257.7197389,-9990.30121118,-9843.02694207,24738.1985236,-34007.5572481,3459.24533681,2052.9045039,-5948.71191437,11685.7138469,20738.6832527,-8970.65518759,15875.565265,-5481.18785514,78382.090926,-18037.614964,10640.7683092,4264.73333022,25592.633649,-47297.7687007,19053.1396452,3175.3615881,-33064.9396816,-9064.380199,-27720.431123,-7531.64833505
