1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
26799.9166667,-2105.26851852,1773.36728395,4072.32407407,-6866.64506173,40951.3648378,-17313.5608253,-10206.9429014,-4085.44135802,39215.8580247,14849.7258168,29912.4817403,-31170.4205201,-5979.41682634,-15327.4014817,-34482.8020623,-4751.8768381,6389.90616408,8712.4984518,-49205.0574358,-57669.9733834,24289.5308192,-14631.5902711,-25171.6445238,-7241.16335323,-19247.0832394,6614.21330405,-17081.4437863,11993.9789752,22427.8549149,44854.4283383,-3627.18998478,-202.828178064,38885.3158558,-47022.2569585,33663.6656674,17983.5765729
26799.9166667,-15755.1111111,-20548.3858025,3630.74999999,9503.5802469,-4105.81889377,8924.32687618,24532.6031287,-14242.4475309,10611.6975309,19011.5575205,3639.55425958,38345.5826644,1918.302913,24373.2231662,765.112809687,1820.38367883,-28525.7042714,4615.70948145,12194.6103206,20817.0452147,-40273.1555353,-12961.7489016,-6382.50850168,-31671.2703745,6331.91114144,45609.1847575,-1969.93585327,-11369.2852687,25971.269388,-56516.135132,-5679.71050649,-10230.2669511,5923.41422976,-3169.71896921,-12052.202608,-19886.3297836
26799.9166667,17860.3796296,1773.36728395,24940.1759259,-4926.99691361,-27536.2001444,-17383.6331085,-24680.6389693,-19272.5154321,-47174.3271605,20166.1511665,1874.57459346,-21591.9016859,12587.8466196,-9764.12671806,-3272.54397562,10374.5049914,26831.7648827,-5222.50135555,40829.2473483,-57.5270975172,-3155.01654703,-12118.765259,-31719.3963037,19705.7263775,27625.7693267,25244.8131046,-14014.3243005,-557.844555104,28853.3616025,38326.1400432,-1657.04076422,-28935.9225721,-51590.781623,12575.2711463,-6600.6462115,-5136.36001176
26799.9166667,-2105.26851852,-20548.3858025,4072.32407407,14608.3302469,-20437.066631,6127.97583624,-14457.8814275,-14145.5771605,47582.4382716,17773.2595559,27534.5310689,21537.7186344,-22499.6779268,-51469.4254541,7123.5941216,17643.9533645,-3409.0103993,2251.64036817,-21473.5580295,-569.166329754,-21940.6645296,-12204.3156116,-41709.1235366,-34578.2923332,32736.4089377,-28437.6142911,-993.518680089,-26158.8127783,10373.0329956,10940.9871739,14174.5924677,-935.366454832,49652.0093852,16805.0327773,19668.3829712,-9333.40302282
26799.9166667,-15755.1111111,1773.36728395,3630.74999999,11793.6419753,-17352.7953237,17673.0006569,-14995.7608887,-3988.57098766,-24253.9938272,12952.5432673,38211.120097,418.031080078,-1756.3647654,-47785.560878,-2039.76880108,20532.7525327,-6458.18520156,-9182.71547928,-42155.7485644,65993.9648879,-14054.5126198,-13208.0813245,-12902.8398758,-2787.3473182,21881.3279005,-40956.3255026,40136.6561234,-3157.52103536,3916.41808077,6917.64683852,4952.70449174,-6455.30460878,2086.04393541,65647.9313003,-36199.2102504,-29872.098755
26799.9166667,17860.3796296,-20548.3858025,24940.1759259,-24111.9104938,-28509.4274144,-17623.8631908,-23467.1816169,1041.49691357,-25981.6728395,7959.66902855,16259.1040784,-3019.56014397,-27107.2656181,-14142.4437842,20050.4964393,17527.2800765,-7796.67635677,9146.27590988,46747.47535,5442.98277675,-1466.86553418,-15008.9934385,-12917.429969,2790.11785198,4641.17827298,-3524.8927988,36803.2452568,46265.1958538,5084.34984038,-27107.4574601,-19171.1059326,-8215.31131869,-47538.5107439,-5252.28290131,33546.0086531,9605.8888339
26799.9166667,-2105.26851852,1773.36728395,4072.32407407,-6866.64506173,-20514.2982068,11185.5849891,24664.8243288,-4085.44135802,39215.8580247,5130.85818547,-2041.34010518,24560.6856234,-61672.5556137,18960.482734,-29041.2141573,9424.03825888,15251.3830198,5197.74538799,87952.9357132,5444.35824954,-20998.3495183,-17389.8353742,-41718.6465436,-37545.9995636,-9216.51994195,19472.8433144,-6044.76279437,9911.49201487,-14808.4066371,-26494.5368877,-9439.70241341,2747.53827174,36480.3776247,24482.3446348,-18095.9231127,-44649.5125918
26799.9166667,-15755.1111111,-20548.3858025,3630.74999999,9503.5802469,21458.6142175,-26597.327533,-9536.84224004,-14242.4475309,10611.6975309,5789.7427703,13554.9983475,-23835.6300067,34748.4044729,-14893.3320328,-15364.1835512,-969.488357068,4511.63042731,-10956.1976258,8165.52837793,-17909.1836663,31833.2663995,-20063.4424566,-31701.4989049,18675.0524726,-16327.293656,-4438.03974556,-18633.0622156,-13311.0182188,-24375.0534591,52599.9415045,23644.0045366,15088.7234522,13025.1077848,-32887.4599915,10634.3982575,28069.6406401
26799.9166667,17860.3796296,1773.36728395,24940.1759259,-4926.99691361,56045.6275589,35007.4962993,48147.8205863,-19272.5154321,-47174.3271605,9628.0233631,37271.9940323,39539.4455676,69760.7267447,110048.584449,56261.309177,-10029.7876646,-26684.4628052,3697.26898827,-32591.6685083,-39496.5591242,-34095.7353305,-22707.3382133,-6379.20119607,-27124.4791092,-18591.7155144,-30062.536683,-12160.9531428,-42530.6929551,-18695.2248924,-39542.2489379,10999.4294589,5926.77359504,-38523.8912952,-42886.9737333,2323.0546406,-42554.0853552
26799.9166667,-2105.26851852,-20548.3858025,4072.32407407,14608.3302469,40951.3648378,-17313.5608253,-10206.9429014,-14145.5771605,47582.4382716,14849.7258168,29912.4817403,-31170.4205201,-5979.41682634,-15327.4014817,-34482.8020623,-14863.2713205,21286.4862329,-3602.29824568,33536.2597776,160.118593045,62579.3994071,-25002.6297963,-25190.6905377,-13176.5778141,-17505.1044516,-15525.1671477,-27452.4223254,-16619.3983682,-27935.0243506,40433.8083754,-23476.3837952,7162.98127507,12542.0523348,-20427.7405953,-11839.6605269,37418.4577238
