,naiseki
0,673204.777778
1,-80522.6882329
2,-105189.18648
3,-31672.6666667
4,-63400.4444444
5,-24576.3333333
6,40119.5102813
7,113436.414319
8,-146838.226302
9,-38347.9186268
10,-17800.3132725
11,34409.61541
12,-43194.9140912
13,-16101.7888656
14,186194.768366
15,-21473.792037
16,33596.018104
17,-149895.776354
18,148441.09078
19,-163266.535582
20,-163986.16363
21,45022.2469808
22,7233.16249162
23,49655.418958
24,-66808.2111613
25,-30362.5014106
26,-14321.4939267
27,-93008.1369088
28,-210712.534618
29,34078.912297
30,135802.455597
31,34450.8764429
32,-1870.92846406
33,-14798.1879233
34,112336.843565
35,-68001.710881
36,-201894.070973
37,142566.562837
38,-3295.15688404
39,6627.70687151
40,76933.2177931
41,93405.7119478
42,9247.85675404
43,55839.2485903
44,108675.948307
45,45917.7264699
46,31739.784236
47,-156081.01012
48,-6332.76976489
49,-29901.057373
50,-46098.4123859
51,35796.8431011
52,-90019.5251414
53,-15835.2027319
54,75816.0884992
55,16674.2008051
56,61417.0911441
57,103830.901905
58,94389.9969322
59,-61877.8946215
60,-49615.0320577
61,-231990.164756
62,-29258.5235286
63,187827.327182
64,201126.955195
65,108958.023228
66,37978.9012973
67,93516.8999334
68,72025.3670131
69,138330.190255
70,65150.4040889
71,79447.0885393
72,13859.0378107
73,-37210.6395291
74,52296.0781606
75,1824.81209285
76,64990.9241602
77,844.085879671
78,58115.8171259
79,54881.4451223
80,-20248.2594697
81,79869.8729733
82,108046.175759
83,25701.2268192
84,-32365.229861
85,-138945.222829
86,-25433.8116508
87,-246074.866542
88,-129692.899382
89,149317.670773
90,-195006.372175
91,30251.1436413
92,6887.89853518
93,-38241.9943355
94,-39381.0180948
95,5444.32240834
96,45768.9872396
97,-171776.785686
98,-116909.004896
99,8467.93613689
100,-46138.6959947
101,-40092.672576
102,-10690.2991377
103,-12181.1174165
104,55075.6993104
105,103791.516694
106,-65318.3745688
107,7199.77773099
108,109884.64372
109,-80713.9582611
110,-258556.949699
111,-46355.7413581
112,-199429.97921
113,-224320.552713
114,-61164.6211604
115,-101944.907192
116,-99146.4280434
117,136557.320327
118,188600.283594
119,99204.1685934
120,-97909.4343885
121,-41220.0099767
122,177770.157775
123,-675.786287841
124,-42795.161349
125,56718.5418048
126,-3581.72700319
127,147584.222911
128,-93293.1283786
129,-54918.4780356
130,148632.855972
131,-26990.6547388
132,-41814.0800557
133,-93184.5005785
134,73781.6408104
135,-8021.53831966
136,-22834.0553663
137,202979.160393
138,23845.1898729
139,-32613.8677747
140,24010.4368694
141,-72853.8304422
142,-2541.19174306
143,60987.4980352
144,75488.5949238
145,166610.807341
146,20258.6926891
147,-103439.716167
148,150409.384991
149,34662.012264
150,50783.0509203
151,2645.33145081
152,-62145.9129159
153,76667.2226295
154,68470.7115842
155,20558.3371737
156,-209167.268561
157,18765.2719854
158,129788.520037
159,70174.5659485
160,-109381.532225
161,-4413.66699707
162,26594.3806315
163,137742.606615
164,-122717.108161
165,25372.1123958
166,11243.9018148
167,-96844.7534572
168,-13745.9872055
169,-9058.79717185
170,-55555.9880573
171,-1203.95159332
172,63869.7651197
173,-38770.4521954
174,107338.899726
175,181359.798916
176,-40635.1424223
177,-36947.2035601
178,15826.8647894
179,27502.2197821
180,-91987.9592646
181,189877.134169
182,224516.793377
183,98197.9554935
184,-224578.620739
185,-24713.0459915
186,-101244.388441
187,-14643.1636285
188,44750.4293986
189,201386.247592
190,134585.503891
191,229102.778733
192,-184105.740047
193,108197.785745
194,-64112.1279232
195,-49834.7585472
196,-193925.862816
197,-77211.437181
198,-61835.0809291
199,-55233.9274571
200,13200.9564137
201,-36467.3979473
202,103335.175292
203,53208.1297178
204,90906.8167397
205,47824.2765141
206,-77451.3120237
207,-160764.209199
208,64788.3048846
209,221065.158329
210,151972.969124
211,-34598.2342548
212,-10.498381236
213,25984.0530713
214,64972.6919433
215,-136833.440855
216,-63478.057971
217,-33906.7779942
218,-69330.3074033
219,-66383.9755917
220,77617.2233723
221,-191004.006235
222,14071.4084357
223,13704.4175432
224,30682.2391006
225,128435.50206
226,-49214.6014405
227,-51420.3404429
228,-84733.6888278
229,-90990.8918737
230,-36048.3274056
231,105021.640735
232,-146981.077066
233,-178966.507355
234,-29518.8574424
235,164718.005914
236,112082.997741
237,-130038.065061
238,128458.019302
239,-120422.52476
240,-18329.5541114
241,122664.314931
242,5415.18349527
243,-18636.4518197
244,-22331.3917535
245,81514.2267577
246,-46067.1776959
247,65403.9897032
248,116894.213984
249,68244.5290246
250,49375.5348793
251,-239470.884061
252,-55661.8289239
253,-69443.2025387
254,239453.18203
255,158642.403892
256,6509.07380503
257,123527.438638
258,-93336.9738852
259,57893.8785261
260,-100965.87837
261,105598.44173
262,-16252.437502
263,80498.385175
264,83283.0271273
265,-133476.080271
266,-59454.561762
267,-46879.0177736
268,-107277.426578
269,-29765.4976107
270,46785.7581909
271,-26936.2281651
272,12084.3342573
273,-107173.3125
274,-168996.559203
275,36149.4613444
276,-86163.8794129
277,24470.5149623
278,-42238.1299073
279,-173527.014171
280,62342.5213049
281,-96988.1605316
282,75451.2253023
283,-8907.50189946
284,26345.1900848
285,33224.1492653
286,95207.5531127
287,-39635.6357193
288,-62484.8163541
289,-1777.06111497
290,57788.690765
291,120936.161916
292,66985.60598
293,108595.864613
294,-111935.9312
295,-116639.74627
296,48041.2258824
297,102424.84746
298,62094.4783092
299,78316.1732739
300,21054.3605846
301,96161.3250674
302,-68875.6014816
303,44504.1112353
304,88473.3344724
305,136802.782886
306,131915.469008
307,-108646.36647
308,45028.041589
309,-163871.413477
310,-16736.3226135
311,86915.4290414
312,96678.2987872
313,-70041.245894
314,-74571.0853817
315,-54451.0042081
316,84055.1248125
317,-27423.9541233
318,23603.4686764
319,-157540.748305
320,-105551.063293
321,-188034.475632
322,-122394.177833
323,-44622.0535944
