,name,pop,lat,lon,
70,Eichstätt,121031,48.8928801,11.1872697,
71,Erding,117949,48.3064441,11.9076579,
72,Erlangen,101912,49.5981208,11.0036532,
73,Erlangen-Höchstadt,129751,49.64042,10.930096,
74,Forchheim,112838,49.7187128,11.059642,
75,Freising,155396,48.4008273,11.7439565,
76,Freyung-Grafenau,82553,48.81666,13.481332,
77,Fürstenfeldbruck,195869,48.1813797,11.2382125,
78,Fürth,113530,49.4772631,10.9896165,
79,Fürth Stadt,111257,49.4772631,10.9896165,
80,Garmisch-Partenkirchen,87408,47.4938359,11.103992,
81,Günzburg,122114,48.4539028,10.2785509,
82,Haßberge,88412,50.0591577,10.6106885,
83,Hof,108744,50.3219015,11.9178807,
84,Hof Stadt,50654,50.7591658,7.3711598,
85,Ingolstadt,117311,48.7630165,11.4250395,
86,Kaufbeuren,42246,47.8803788,10.622246,
87,Kelheim,110918,48.9187285,11.8727886,
88,Kempten (Allgäu),61505,47.7267063,10.3168835,
89,Kitzingen,89104,49.7339751,10.161216,
90,Kronach,75458,50.2397846,11.3277669,
91,Kulmbach,78674,50.1008448,11.4479149,
92,Landsberg am Lech,107609,48.0514973,10.8737728,
93,Landshut,144504,48.536217,12.1516551,
94,Landshut Stadt,59513,48.536217,12.1516551,
95,Lichtenfels,70874,50.1453156,11.0680042,
96,Lindau (Bodensee),77850,47.57286685,9.6961918511,
97,Main-Spessart,132206,49.9690725,9.6403768,
98,Memmingen,41101,47.9867696,10.181319,
99,Miesbach,92720,47.790025,11.8335417,
100,Miltenberg,131369,49.7034965,9.2512498,
101,Mühldorf am Inn,109733,48.240507,12.5252449,
102,München,299883,48.1371079,11.5753822,
103,München Stadt,1227958,48.17379255,11.5006016814,
104,Neuburg-Schrobenhausen,90224,48.6536944,11.2250111,
105,Neumarkt in der Oberpfalz,127312,49.2159263,11.5329526,
106,Neustadt an der Aisch-Bad Windsheim,99156,49.583431,10.4145486608,
107,Neustadt an der Waldnaab,101043,49.7314121,12.1732938,
108,Neu-Ulm,161110,48.3954965,10.00589,
109,Nürnberg,491307,49.4538723,11.0772978,
110,Nürnberger Land,168693,49.5091089,11.3569617862,
111,Oberallgäu,148315,47.6130964,10.270825,
112,Ostallgäu,132389,47.8025889,10.6259267,
113,Passau,187355,48.5740136,13.4606445,
114,Passau Stadt,50669,48.5740136,13.4606445,
115,Pfaffenhofen an der Ilm,113111,48.6046333,11.5185333,
116,Regen,82721,48.9700463,13.1261867,
117,Regensburg,178095,49.0195333,12.0974869,
118,Regensburg Stadt,127198,49.0195333,12.0974869,
119,Rhön-Grabfeld,86717,50.4690931,10.0953931,
120,Rosenheim,240106,47.8539273,12.127262,
121,Rosenheim Stadt,59310,47.8539273,12.127262,
122,Roth,124963,49.2458557,11.0909712,
123,Rottal-Inn,119107,48.411799,12.8459952151,
124,Schwabach,38518,49.3295535,11.0195132,
125,Schwandorf,144370,49.3261854,12.1092708,
126,Schweinfurt,116874,50.0499945,10.233302,
127,Schweinfurt Stadt,54568,50.0469079,10.2445285,
128,Starnberg,126588,48.0001038,11.3508972,
129,Straubing,44316,48.8818792,12.5695073,
130,Straubing-Bogen,96035,48.9270243,12.6265811,
131,Tirschenreuth,79804,49.8780269,12.3372014,
132,Traunstein,168827,47.8701474,12.6423403,
133,Unterallgäu,134920,48.033975,10.35,
134,Weiden in der Oberpfalz,43071,49.6752749,12.1631636,
135,Weilheim-Schongau,128543,47.7906545,11.0631242,
136,Weißenburg-Gunzenhausen,95176,49.03156455,10.929762487,
137,Wunsiedel im Fichtelgebirge,85278,50.0373442,12.0027487,
138,Würzburg,159311,49.79245,9.9329662,
139,Würzburg Stadt,129915,49.79245,9.9329662,
140,Berlin,3388434,52.5170365,13.3888599,
141,Barnim,170653,52.8020302,13.6771959674,
142,Brandenburg an der Havel,77245,52.4108261,12.5497933,
143,Cottbus,111125,51.7567447,14.3357307,
144,Dahme-Spreewald,159568,52.2280614,13.7663971246,
145,Elbe-Elster,129066,51.6273649,13.4806024253,
146,Frankfurt (Oder),70308,52.3412273,14.549452,
147,Havelland,151514,52.728493,13.3816348,
148,Märkisch-Oderland,190471,52.63829305,14.1778995399,
149,Oberhavel,194022,52.91888095,13.2279803025,
150,Oberspreewald-Lausitz,141959,51.63100315,14.0338552466,
151,Oder-Spree,195670,52.25021415,14.2683876185,
152,Ostprignitz-Ruppin,111878,53.0019582,12.703458911,
153,Potsdam,141907,52.4009309,13.0591397,
154,Potsdam-Mittelmark,198690,52.3940842,13.1732342,
155,Prignitz,94015,52.9990183,11.7570644847,
156,Spree-Neiße,145929,51.8445872,14.1306236,
157,Teltow-Fläming,160414,52.3931335,13.3591516652,
158,Uckermark,148606,53.2452696,13.9151266547,
159,Bremen,540950,53.0758196,8.8071646,
160,Bremerhaven,118701,53.5522264,8.5865509,
161,Hamburg,1726363,53.5437641,10.0099133,
162,Bergstraße,264695,49.6408048,8.6372164,
163,Darmstadt,138457,49.8727746,8.6511775,
164,Darmstadt-Dieburg,288463,49.882598,8.8481024,
165,Frankfurt am Main,641076,50.1106529,8.6820934,
166,Fulda,218326,50.5521486,9.676511,
167,Gießen,254331,50.5843976,8.67487,
168,Groß-Gerau,250478,49.9201916,8.4721534,
169,Hersfeld-Rotenburg,130010,50.9015054,9.762825476,
170,Hochtaunuskreis,226683,50.2431313,8.5092694,
171,Kassel,245735,51.3090209,9.4762981,
172,Kassel Stadt,194748,51.3402821,9.4884274325,
173,Lahn-Dill-Kreis,263043,50.603569,8.391651,
174,Limburg-Weilburg,175679,50.4411601,8.1577966,
175,Main-Kinzig-Kreis,408144,50.2119793,9.1521552,
176,Main-Taunus-Kreis,221730,50.0999917,8.4708325,
177,Marburg-Biedenkopf,253500,50.8330156,8.7332066,
178,Odenwaldkreis,100113,49.6841067,8.973222,
179,Offenbach,336555,50.0887662,8.7662861,
180,Offenbach am Main,118429,50.0887662,8.7662861,
181,Rheingau-Taunus-Kreis,184897,50.1241483,8.0912155,
182,Schwalm-Eder-Kreis,193404,51.0606947,9.4001823,
183,Vogelsbergkreis,118475,50.6412263,9.258772,
184,Waldeck-Frankenberg,170430,51.2794889,8.9351428,
185,Werra-Meißner-Kreis,113293,51.2486593,9.9249155,
186,Wetteraukreis,296056,50.344664,8.8920004,
187,Wiesbaden,271076,50.0833,8.25,
188,Landkreis Rostock,229924,53.9210095,12.2936902491,
189,Ludwigslust-Parchim,239288,53.3300229,11.4993644,
190,Mecklenburgische Seenplatte,305140,53.58372785,13.0637987031,
191,Nordwestmecklenburg,167697,53.8104827,11.2325183,
192,Rostock,198964,54.0924445,12.1286127,
193,Schwerin,99978,53.6288297,11.4148038,
194,Vorpommern-Greifswald,266792,53.72458615,13.8981846706,
195,Vorpommern-Rügen,252094,54.2288565,12.8131641504,
196,Ammerland,111994,53.2138834,8.0055549,
197,Aurich,188363,53.4695604,7.4823808,
198,Braunschweig,245516,52.2639962,10.5252669,
199,Celle,181962,52.6240562,10.0810524,
200,Cloppenburg,150973,52.8461339,8.0438783,
201,Cuxhaven,206192,53.8687798,8.6982859,
202,Delmenhorst,76284,53.048095,8.6286066,
203,Diepholz,212761,52.6113677,8.372661,
204,Emden,51185,53.3670442,7.2058004,
205,Emsland,304698,52.6987679,7.3660321859,
206,Friesland,101402,53.467993,8.0221914,
207,Gifhorn,172880,52.4827905,10.5445691,
208,Goslar,155610,51.9059936,10.4266284,
209,Göttingen,265058,51.5327604,9.9352051,
210,Grafschaft Bentheim,131086,52.4647463,7.0102561,
211,Hameln-Pyrmont,162290,52.0895789,9.3875409,
212,Harburg,235110,53.4541741,9.9890136,
213,Heidekreis (Soltau-Fallingbostel),141192,52.9094349,9.7816852921,
214,Helmstedt,99527,52.2277037,11.0104702,
215,Hildesheim,293091,52.1521636,9.9513046,
216,Holzminden,80866,51.828966,9.4463346,
217,Leer,162765,53.2473626,7.4631423456,
218,Lüchow-Dannenberg,51820,53.0244717,11.0348965,
219,Lüneburg,168734,53.248706,10.4078555,
220,Nienburg/Weser,126310,52.6410849,9.2181918,
221,Northeim,150100,51.705401,9.9972782,
222,Oldenburg,122550,53.1389753,8.2146017,
223,Oldenburg Stadt,155908,53.1389753,8.2146017,
224,Osnabrück,355871,52.2668373,8.0497412,
225,Osnabrück Stadt,164195,52.2668373,8.0497412,
226,Osterholz,111473,53.055514,8.9507122,
227,Osterode am Harz,84750,51.7277337,10.2509867,
228,Peine,132998,52.3213442,10.2324587,
229,Region Hannover,1122038,52.3797179,9.7273217,
230,Rotenburg (Wümme),163058,53.1108906,9.4049292,
231,Salzgitter,111696,52.1503721,10.3593147,
232,Schaumburg,166548,48.5804629,12.2575141,
233,Stade,192973,53.5997939,9.4754378,
234,Uelzen,97635,52.9668375,10.5586149,
235,Vechta,128189,52.7310837,8.2873269,
236,Verden,133289,52.9223406,9.2281533,
237,Wesermarsch,94332,53.3367145,8.4316607,
238,Wilhelmshaven,84994,53.5278793,8.106301,
239,Wittmund,57421,53.5820786,7.7853342,
240,Wolfenbüttel,126842,52.1625283,10.5348215,
241,Wolfsburg,121887,52.4205588,10.7861682,
242,Bielefeld,323373,52.010877,8.540868,
243,Bochum,390087,51.482321,7.2187465,
244,Bonn,306016,50.7358511,7.1006599,
245,Borken,362834,51.8443183,6.8582247,
246,Bottrop,120780,51.5215805,6.9292036,
247,Coesfeld,216805,51.9452704,7.1676886,
248,Dortmund,589240,51.5142273,7.4652789,
249,Duisburg,512030,51.4349994,6.7595621,
250,Düren,271074,50.8031684,6.4820806,
251,Düsseldorf,570765,51.2254018,6.7763137,
252,Ennepe-Ruhr-Kreis,349988,51.3481444,7.3351844,
253,Essen,591889,51.4572062,7.0114963,
254,Euskirchen,190581,50.661098,6.7876887,
255,Gelsenkirchen,276740,51.5109791,7.0959263,
256,Gütersloh,347954,51.9063997,8.3782078,
257,Hagen,202060,51.357862,7.4727227,
258,Hamm,183805,51.6615566,7.8166611294,
259,Heinsberg,252275,51.0653377,6.0985832,
260,Herford,255393,52.1152245,8.6711118,
261,Herne,174018,51.5380394,7.219985,
262,Hochsauerlandkreis,281480,51.2958333,8.4208325,
263,Höxter,155518,51.7747369,9.3816877,
264,Kleve,301861,51.7854839,6.1313674153,
265,Köln,967940,50.9383611,6.9599738,
266,Krefeld,239559,51.3331205,6.5623343,
267,Leverkusen,160829,51.0324743,6.9881194,
268,Lippe,364990,51.6711151,7.7158528,
269,Märkischer Kreis,457079,51.2655533,7.6986113,
270,Mettmann,509023,51.2527778,6.9777778,
271,Minden-Lübbecke,323055,52.2881045,8.9168852,
272,Mönchengladbach,262963,51.1946983,6.4353641,
273,Mülheim an der Ruhr,172332,51.4272809,6.8828707,
274,Münster,267197,51.9501317,7.6133016503,
275,Oberbergischer Kreis,289518,51.0128184,7.5179457,
276,Oberhausen,221619,51.51399325,6.8493227613,
277,Olpe,141705,51.0297603,7.8424193,
278,Paderborn,292961,51.71895955,8.7648697782,
279,Recklinghausen,656053,51.6143815,7.1978546,
280,Remscheid,118753,51.1798706,7.1943544,
281,Rhein-Erft-Kreis,458430,50.90334,6.763334,
282,Rheinisch-Bergischer Kreis,276525,51.0350162,7.1726234,
283,Rhein-Kreis Neuss,445683,51.1520625,6.6354162,
284,Rhein-Sieg-Kreis,583051,50.752824,7.3813805717,
285,Siegen-Wittgenstein,295787,50.9175238,8.137557212,
286,Soest,307809,51.5725501,8.1061259,
287,Solingen,165032,51.1712468,7.0838996,
288,Städteregion Aachen,553714,50.7611222,6.2055544,
289,Steinfurt,437545,52.1294289,7.3903454,
290,Unna,430269,51.5348835,7.689014,
291,Viersen,302795,51.2561445,6.3904284,
292,Warendorf,282286,51.9532449,7.9912335,
293,Wesel,476240,51.6576909,6.617087,
294,Wuppertal,364784,51.264018,7.1780374,
295,Ahrweiler,130141,50.4365274,7.0050227,
296,Altenkirchen (Westerwald),137659,50.68765685,7.6386073096,
297,Alzey-Worms,125303,49.7543078,8.1422038,
298,Bad Dürkheim,134303,49.4632944,8.1705063,
299,Bad Kreuznach,157843,49.8489566,7.8628083,
300,Bernkastel-Wittlich,112874,49.9294731,6.9384263,
301,Birkenfeld,90201,49.6488236,7.1647477,
302,Bitburg-Prüm,96308,49.9732762,6.524947,
303,Cochem-Zell,64636,50.1410231,7.1894684,
304,Donnersbergkreis,78740,49.639283,7.9104292,
305,Frankenthal (Pfalz),47827,49.5445804,8.3540061,
306,Germersheim,124380,49.2222749,8.36659,
307,Kaiserslautern,110207,49.4432174,7.7689951,
308,Kaiserslautern Stadt,99794,49.4432174,7.7689951,
309,Koblenz,107730,50.3533278,7.5943951,
310,Kusel,78530,49.5399844,7.4008479,
311,Landau in der Pfalz,41089,49.2071402,8.1133294,
312,Ludwigshafen am Rhein,162458,49.487297,8.3900657727,
313,Mainz,185293,49.9999952,8.2710237,
314,Mainz-Bingen,196072,49.9076453,8.1207846,
315,Mayen-Koblenz,212344,50.3023567,7.3735478,
316,Neustadt an der Weinstraße,53822,49.3536748,8.1360914,
317,Neuwied,185004,50.4302589,7.4663112,
318,Pirmasens,44822,49.1996961,7.6087847,
319,Rhein-Hunsrück-Kreis,106815,50.0215164,7.4890547,
320,Rhein-Lahn-Kreis,129608,50.2649233,7.8606742,
321,Rhein-Pfalz-Kreis,147396,49.42944735,8.3140547151,
322,Speyer,49956,49.3165553,8.433615,
323,Südliche Weinstraße,109694,49.1848072,8.063071,
324,Südwestpfalz,105271,49.2225957,7.6196712,
325,Trier,100024,49.7596208,6.6441878,
326,Trier-Saarburg,139320,49.606135,6.5567008,
327,Vulkaneifel,64464,50.2127575,6.8278962,
328,Westerwaldkreis,202714,50.5568937,7.8657066,
329,Worms,80625,49.6615131,8.3212040859,
330,Zweibrücken,35799,49.248655,7.3641981,
331,Merzig-Wadern,106222,49.4427023,6.6374902,
332,Neunkirchen,146678,49.3464752,7.1843209488,
333,Saarlouis,211681,49.3164661,6.749846,
334,Saarpfalz-Kreis,156732,49.2615862,7.1986533257,
335,Stadtverband Saarbrücken,349948,49.2447573,6.9716628763,
336,St. Wendel,95209,49.4669906,7.1696192,
337,Bautzen,358358,51.1813907,14.4275735,
338,Chemnitz,255798,50.8322608,12.9252977,
339,Dresden,478631,51.0493286,13.7381437,
340,Erzgebirgskreis,412055,50.6985565,13.1792348,
341,Görlitz,316037,51.1517428,14.9844025,
342,Leipzig,288146,51.3391827,12.3810549,
343,Leipzig Stadt,493052,51.3391827,12.3810549,
344,Meißen,272583,51.1630871,13.4704939,
345,Mittelsachsen,364925,50.9169415,13.3428889,
346,Nordsachsen,227647,51.4568135,13.0064599,
347,Sächsische Schweiz-Osterzgebirge,270136,50.90361515,13.9237571407,
348,Vogtlandkreis,271543,50.4721761,12.269537,
349,Zwickau,375281,50.7185043,12.4939267,
350,Altmarkkreis Salzwedel,100428,52.6911174,11.2303736,
351,Anhalt-Bitterfeld,203642,51.5464347,12.1935884,
352,Börde,196566,52.1829685,11.4530686,
353,Burgenlandkreis,218945,51.12906475,11.8515581022,
354,Dessau-Roßlau,97627,51.8311104,12.2429261,
355,Halle (Saale),243045,51.4825041,11.9705452,
356,Harz,258228,51.7499207,10.6334206,
357,Jerichower Land,107455,52.2598284,11.9890582,
358,Magdeburg,229755,52.1315889,11.6399609,
359,Mansfeld-Südharz,173631,51.593159,11.4522586,
360,Saalekreis,215917,51.4545448,11.8504631783,
361,Salzlandkreis,241274,51.8508739,11.6007040109,
362,Stendal,138553,52.6051341,11.8593217,
363,Wittenberg,155560,51.91552465,12.6427281489,
364,Dithmarschen,137447,54.0744326,9.2881557,
365,Flensburg,84480,54.7833021,9.4333264,
366,Herzogtum Lauenburg,181661,53.6082248,10.5105236,
367,Kiel,232242,54.3216753,10.1371858,
368,Lübeck,213496,53.8664436,10.6847384,
369,Neumünster,79646,54.0715956,9.9865296,
370,Nordfriesland,165026,54.6072964,8.8840629,
371,Ostholstein,203386,54.1766629,10.84762,
372,Pinneberg,293914,53.6615506,9.7968682,
373,Plön,133624,54.1580815,10.4177105,
374,Rendsburg-Eckernförde,271643,54.32778565,9.7204796572,
375,Schleswig-Flensburg,198390,54.7743578,9.447881,
376,Segeberg,252758,53.9232287,10.1612312,
377,Steinburg,136548,53.9409342,9.5157896,
378,Stormarn,219988,53.7215127,10.3586145,
379,Altenburger Land,112421,50.9574967,12.3084845703,
380,Eichsfeld,113427,51.4758395,7.488074,
381,Eisenach,44242,50.9833,10.3166999,
382,Erfurt,200126,50.9777974,11.0287364,
383,Gera,109926,50.8772301,12.0796208,
384,Gotha,147418,50.9462725,10.6945265,
385,Greiz,122459,50.6562556,12.2008694,
386,Hildburghausen,73246,50.4266785,10.7296992,
387,Ilm-Kreis,121040,50.73144175,10.9314099233,
388,Jena,101157,50.9331401,11.5833091,
389,Kyffhäuserkreis,92983,51.31461125,10.8386459418,
390,Nordhausen,97685,51.504916,10.7925145,
391,Saale-Holzland-Kreis,93404,50.9166089,11.8097050574,
392,Saale-Orla-Kreis,97568,50.58645455,11.7761741819,
393,Saalfeld-Rudolstadt,131015,50.6481277,11.3616652,
394,Schmalkalden-Meiningen,142488,50.722024,10.4514289,
395,Sömmerda,80323,51.1620125,11.1178539,
396,Sonneberg,67175,50.3575412,11.1691714,
397,Suhl,46765,50.6086518,10.6926437,
398,Unstrut-Hainich-Kreis,118446,51.1880771,10.5737597164,
399,Wartburgkreis,143646,50.88491535,10.2375982898,
400,Weimar,63522,50.9802813,11.3290855,
401,Weimarer Land,90905,50.95679885,11.2053748223,ger
402,Eisenstadt (Stadt),11332,47.83875775,16.536215865,aus
403,Eisenstadt-Umgebung,38751,47.8545964,16.668686334,
404,Güssing,27193,47.058765,16.3243364,
405,Jennersdorf,17934,46.9376401,16.1424422,
406,Mattersburg,37445,47.72096675,16.3841730409,
407,Neusiedl am See,51726,47.9491855,16.8425149,
408,Oberpullendorf,38092,47.5012557,16.505547,
409,Oberwart,53371,47.2861513,16.2124214,
410,Rust (Stadt),1714,47.8003348,16.6749878,
411,Feldkirchen,30272,46.7205396,14.0987985,
412,Hermagor,19752,46.6538637,13.1002620036,
413,Klagenfurt Land,56384,46.5821384,14.1508411979,
414,Klagenfurt (Stadt),90145,46.64156035,14.3027720067,
415,Sankt Veit an der Glan,58733,46.7672516,14.3613196,
416,Spittal an der Drau,81706,46.7982211,13.4963308,
417,Villach Land,64685,46.63673265,13.6788723136,
418,Villach (Stadt),57492,46.61340635,13.8269610987,
419,Völkermarkt,43570,46.5990959,14.6918849636,
420,Wolfsberg,56607,46.8390956,14.8448315,
421,Amstetten,109182,48.0897643,14.7326052197,
422,Baden,126906,48.0085749,16.2334951,
423,Bruck an der Leitha,40009,48.0255094,16.7790041,
424,Gänserndorf,88472,48.3404132,16.7184526,
425,Gmünd,40045,46.9065611,13.5359844,
426,Hollabrunn,50062,48.5625384,16.0798033,
427,Horn,32397,48.7296109,15.6446483653,
428,Korneuburg,67981,48.44041125,16.2137866452,
429,Krems an der Donau (Stadt),23713,48.4098093,15.6063186641,
430,Krems (Land),54409,48.4509881,15.4820293972,
431,Lilienfeld,27083,48.0149797,15.5966191,
432,Melk,75279,48.2272068,15.3369992,
433,Mistelbach,72723,48.56451565,16.5344861529,
434,Mödling,106379,48.0782179,16.2770714943,
435,Neunkirchen,85769,47.66438595,15.9680330485,
436,Sankt Pölten (Land),93317,48.1385839,15.8176063691,
437,Sankt Pölten (Stadt),49117,48.193315,15.6198714983,
438,Scheibbs,41320,48.0036771,15.1642501,
439,Tulln,64600,48.3478322,15.9632678771,
440,Waidhofen an der Thaya,28192,48.8475066,15.3783421592,
441,Waidhofen an der Ybbs (Stadt),11662,47.95126495,14.7445258559,
442,Wiener Neustadt (Land),71907,47.86594825,15.9441992946,
443,Wiener Neustadt (Stadt),37626,47.8087008,16.2369729243,
444,Wien Umgebung,102013,48.073257,16.4960882552,
445,Zwettl,45631,48.55353765,15.068078082,
446,Braunau am Inn,95166,48.253136,13.039506,
447,Eferding,30711,48.3082607,14.0203999,
448,Freistadt,63988,48.5112961,14.5047566,
449,Gmunden,99331,47.9185855,13.8003048,
450,Grieskirchen,61951,48.235011,13.826192,
451,Kirchdorf an der Krems,55161,47.85374205,14.2458938397,
452,Linz-Land,129036,48.1730987,14.3124526,
453,Linz (Stadt),183614,48.2948808,14.301744083,
454,Perg,63944,48.29053155,14.6974639923,
455,Ried im Innkreis,58186,48.2085868,13.48839,
456,Rohrbach,57811,48.5728849,13.9897981174,
457,Schärding,56985,48.4569975,13.4318,
458,Steyr-Land,57604,47.9071065,14.5283802057,
459,Steyr (Stadt),39339,48.0564418,14.4185043458,
460,Urfahr-Umgebung,77724,48.4,14.2833333,
461,Vöcklabruck,126585,48.0078587,13.6460378,
462,Wels-Land,62990,48.13,13.93,
463,Wels (Stadt),56481,48.1563978,14.0246656,
464,Hallein,54281,47.6821521,13.0956313,
465,Salzburg,142808,47.8001977,13.0410592,
466,Salzburg-Umgebung,135100,47.8331394,13.1840938569,
467,Sankt Johann im Pongau,77865,47.2845718,13.3403548088,
468,Tamsweg,21282,47.1261065,13.8103817,
469,Zell am See,84118,47.3239539,12.7962369,
470,Bruck-Mürzzuschlag,107928,47.56783755,15.3793010026,
471,Deutschlandsberg,61495,46.8184067,15.212387,
472,Graz (Stadt),226241,47.0749638,15.4452153,
473,Graz-Umgebung,131492,47.1097664,15.280327967,
474,Hartberg-Fürstenfeld,91403,47.2478715,15.9284805472,
475,Leibnitz,77556,46.81618915,15.5397766162,
476,Leoben,66745,47.3827417,15.0942137,
477,Liezen,83244,47.567685,14.2420508,
478,Murau,31467,47.11224,14.16919,
479,Murtal,77877,47.23281755,14.7130631645,
480,Südoststeiermark,88193,46.85967165,15.8503647474,
481,Voitsberg,53588,47.0504742,15.1474771,
482,Weiz,86017,47.2174206,15.6221694,
483,Imst,52656,47.2381536,10.7406982,
484,Innsbruck-Land,154934,47.2065094,11.38369459,
485,Innsbruck-Stadt,113457,47.2655707,11.3934374,
486,Kitzbühel,59185,47.4463585,12.3911473,
487,Kufstein,93704,47.582996,12.1692134,
488,Landeck,42795,47.1424135,10.5704571,
489,Lienz,50395,48.3059078,14.286198,
490,Reutte,31583,47.4891092,10.7187955,
491,Schwaz,74834,47.3449529,11.7084253,
492,Bludenz,60461,47.153037,9.8219314,
493,Bregenz,121097,47.5008652,9.7479477,
494,Dornbirn,75893,47.4135969,9.7423955,
495,Feldkirch,93597,47.2375671,9.5981724,
496,Alsergrund,37821,48.22494185,16.358415885,
497,Brigittenau,76267,48.2442356,16.3781463499,
498,Döbling,64033,48.2612506,16.3284710204,
499,Donaustadt,136446,48.2143607,16.4861263464,
500,Favoriten,150648,48.1529937,16.3828218365,
501,Floridsdorf,128231,48.27981505,16.4121345553,
502,Hernals,47621,48.23567325,16.2844383382,
503,Hietzing,49580,48.183,16.2939672,
504,Innere Stadt,17056,48.20885945,16.3697671434,
505,Josefstadt,22582,48.2108519,16.3473598619,
506,Landstraße,81287,48.19364355,16.3962863914,
507,Leopoldstadt,90922,48.2006384,16.4268953115,
508,Liesing,84716,48.14110605,16.2939118777,
509,Margareten,49116,48.18807345,16.3533860772,
510,Mariahilf,27873,48.1954789,16.347190332,
511,Meidling,78275,48.1719649,16.3286874076,
512,Neubau,28305,48.20208325,16.3490612031,
513,Ottakring,86149,48.2149566,16.3020868769,
514,Penzing,78180,48.22566175,16.2227901448,
515,Rudolfsheim-Fünfhaus,64898,48.195607,16.3264819411,
516,Simmering,76901,48.16310865,16.4580088051,
517,Währing,44997,48.23410535,16.321654225,
518,Wieden,28357,48.2083537,16.3725042,aus
519,Haguenau,120445,48.8172236,7.7885978,fra
520,Molsheim,89604,48.5436171,7.4930563,
521,Saverne,88251,48.7420277,7.3625104,
522,Sélestat-Erstein,134907,48.304258,7.486580029,
523,Strasbourg-Campagne,264424,48.6032392,7.7569783,
524,Strasbourg-Ville,264115,48.585401,7.7335399,
525,Wissembourg,64374,49.0383877,7.9490308,
526,Boulay-Moselle,74628,49.1842243,6.4935123,
527,Château-Salins,28480,48.8230783,6.5113122,
528,Forbach,176036,49.1861533,6.8957413,
