,naiseki
0,2074826.5
1,-114630.612363
2,71265.3865351
3,134964.611111
4,-148955.166667
5,-78718.8333333
6,158285.028011
7,-16282.9150238
8,-111362.718374
9,-175747.895224
10,-144301.75571
11,62555.2731754
12,5933.45085207
13,-182032.129201
14,-473117.565536
15,-135539.453055
16,121242.296469
17,104326.285676
18,-50593.6975688
19,60112.7151494
20,107184.515192
21,111136.91559
22,-181151.353281
23,192790.464215
24,75176.7435415
25,436269.431421
26,-197086.49687
27,-170956.109935
28,359602.817359
29,234664.368563
30,-101295.175046
31,-7822.84631751
32,-81381.4367377
33,288014.281156
34,32411.7850101
35,8399.58577144
36,116974.828477
37,-205787.688974
38,245616.840277
39,208769.738612
40,150707.671744
41,13649.0331364
42,91014.895787
43,215716.831729
44,80145.2503466
45,-245683.617077
46,-188502.489914
47,-203706.235065
48,-66623.9544768
49,-189163.274256
50,206880.391576
51,-87558.303642
52,284062.000268
53,-22513.3963086
54,-414326.553749
55,325186.95264
56,-290558.060136
57,234694.311348
58,41497.3775207
59,-76597.5813695
60,-159462.005589
61,126209.371425
62,-20308.0844986
63,93694.0636017
64,-215541.376842
65,65496.3568078
66,-1712.09698982
67,-153296.842877
68,135580.501838
69,-45470.9642739
70,-15979.6344142
71,-308140.239471
72,96724.0382577
73,-35904.0801665
74,-157590.241457
75,59152.9202962
76,11229.4835479
77,5829.27762882
78,210929.369816
79,-23347.4145306
80,278389.608185
81,-44077.1916992
82,227917.385007
83,47642.5082488
84,-109681.960016
85,21289.1626259
86,30026.3385739
87,29407.7545389
88,91686.4884617
89,-131320.812075
90,366931.478456
91,-166561.773308
92,-195379.268729
93,-413107.439588
94,-195695.48237
95,-170080.697967
96,-228425.304494
97,-54064.8556933
98,164469.392694
99,42453.4523828
100,161923.212241
101,368379.449713
102,-31162.5535457
103,76637.255097
104,270019.435624
105,84954.0008592
106,-71123.7005692
107,-503610.057086
108,354057.549555
109,-108448.758398
110,-30569.3268152
111,273000.760627
112,521959.933148
113,-80642.1152786
114,215220.428067
115,501544.71448
116,304164.285772
117,144762.65633
118,-95995.9523494
119,195181.816017
120,-193141.953461
121,2935.61342775
122,64447.1015826
123,230636.229669
124,369050.786829
125,-106692.469421
126,-215151.20609
127,18537.5155246
128,-277047.715807
129,-138459.396356
130,401085.395843
131,177553.115375
132,-171589.581928
133,-153132.343268
134,3917.8988921
135,-11935.8636137
136,158125.808361
137,355925.513355
138,-271032.322022
139,-89515.465474
140,-117159.247002
141,-112827.670828
142,43345.8813056
143,-222977.162677
144,-56050.3103163
145,-96658.4623639
146,-68723.6605423
147,311574.49326
148,-12375.6098183
149,44624.1382388
150,-225271.907771
151,281911.757781
152,-20549.9263546
153,-184635.256116
154,-1070.31000467
155,91290.4705467
156,102671.555715
157,33361.8710733
158,-31479.2125305
159,95874.1850959
160,182770.964397
161,345149.386406
162,-60669.8527535
163,758353.546328
164,-232831.115058
165,-105354.607154
166,-42448.5756886
167,17443.3244353
168,43291.3577129
169,-12622.4850295
170,-12420.2954538
171,185295.46229
172,145233.943602
173,217336.538415
174,104294.999924
175,69084.4367719
176,-117566.493129
177,-68631.2880684
178,-169900.40805
179,215242.124956
180,165569.190093
181,302044.918566
182,179196.221669
183,429228.547505
184,-339543.370143
185,-171573.935901
186,-494967.698749
187,225086.087932
188,649128.138006
189,-38270.5780422
190,-405046.995379
191,-331222.644285
192,13760.5320915
193,276623.712832
194,59354.6374178
195,-86153.6295466
196,163941.531979
197,55411.5633735
198,-34170.6215408
199,56634.822014
200,-243800.226121
201,295148.033034
202,-43127.8152651
203,18525.2098013
204,-151357.887182
205,305544.775096
206,37749.7980738
207,127512.089764
208,-272559.837457
209,-232176.259099
210,-117534.911828
211,-102652.661468
212,175999.826363
213,-222180.508181
214,-156820.512264
215,36829.3780079
216,250924.177227
217,62679.0117205
218,65128.2778764
219,62128.2109803
220,-172277.527862
221,-52341.1079267
222,83671.6090973
223,65065.2193365
224,291256.447194
225,-171682.0007
226,170437.636845
227,-120140.53094
228,-1702.75369777
229,84893.6956465
230,181974.588251
231,132328.822608
232,106923.200805
233,199544.128594
234,-378055.976372
235,-56754.7603754
236,153559.860167
237,-386079.841609
238,-177666.519313
239,-175625.208046
240,-196671.930352
241,-86398.229661
242,36340.825286
243,213687.240438
244,7330.5393406
245,41122.1736313
246,100736.364742
247,-75638.3577103
248,82897.0698033
249,67158.3194822
250,9958.76788853
251,-240096.956682
252,80305.0927008
253,114020.755257
254,25665.9507867
255,9829.78249835
256,-107079.692912
257,-207951.895383
258,72597.7567968
259,74817.5318317
260,-119608.736878
261,-166161.333342
262,-60865.5943975
263,-22700.167339
264,-73757.1478101
265,-105675.956299
266,25750.6660289
267,79970.3638559
268,311668.368241
269,169759.805278
270,199641.141494
271,309121.703888
272,6206.84910515
273,-96772.7326664
274,9623.8692917
275,154717.3328
276,-111876.885448
277,12515.8357825
278,215448.617343
279,-251539.380173
280,-223866.06202
281,-240651.298534
282,28503.9113726
283,691947.77085
284,18987.1860053
285,353315.907706
286,-79128.7021584
287,140561.785056
288,-33104.0343823
289,-261201.228479
290,237238.16627
291,329465.23366
292,208086.234258
293,-20905.2716367
294,3164.87235543
295,116828.757225
296,106405.900792
297,-371631.73573
298,-1712.06233476
299,-10204.2644738
300,-208658.557335
301,-196495.70518
302,-95723.8027495
303,-424243.747592
304,-266212.740777
305,-10046.1197773
306,211245.248496
307,144878.846405
308,104266.526056
309,92846.5590897
310,-174801.401493
311,-211589.242947
