1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
115268.138889,-9006.23148148,-5150.52160494,-7650.85185185,-27179.7561728,-9786.39993685,18674.9308241,-11805.9197761,40328.6049383,31975.0617284,-52120.6237096,-31058.6021052,9262.21655548,52451.5816595,-951.640461506,20875.4013946,66424.6804634,33264.562703,18884.1457225,-7908.5494273,-37869.1247536,555.563069741,-26394.6889272,13836.1159828,-14391.3437222,-19301.2271225,-6602.96009303,-38067.763297,54144.0006511,-9032.70774323,3189.18017509,-8562.68787459,37644.3023489,-11936.9001612,40861.2713411,-33774.9340174,-20354.3242073
115268.138889,9352.11111111,-11400.0524691,-14663.0555556,-51822.0864198,-5333.9361871,-13989.9383831,23391.0134591,14882.2654321,-18058.0987655,-24976.5560365,-2014.16152997,16119.273122,-5388.23709235,-33541.8266581,17181.6748615,63792.0196346,55253.4104061,16321.3199593,-88803.4225476,-3949.76397845,-8068.25791837,-5996.62071156,-21340.7026163,-12669.6396351,83416.962736,9799.63762835,32298.5627234,29816.3323185,26463.4245214,16635.0197603,12342.4607447,-24918.7050494,69065.6323799,-3150.37724314,1628.44779641,-16427.2686867
115268.138889,-345.879629626,-5150.52160494,-3934.53703703,-919.626543221,22215.9770278,49624.0691383,-24052.7683884,-6148.85802469,-29206.7160494,3172.65903802,27722.1135549,1767.48666635,-27247.7365421,-53646.7235009,-7698.29921632,41140.4715282,-71347.8395761,-49941.8726928,-26048.609441,28615.5148618,-703.609124483,12918.3299192,-8715.13128682,1176.81988617,169351.23004,12024.3722517,46411.0433345,-56095.2183822,39067.2359605,16853.9698238,-26823.2834558,11776.3726028,-61090.0715263,28402.2549888,-34205.1007714,-16995.6567182
115268.138889,-9006.23148148,-11400.0524691,-7650.85185185,46231.1450617,29662.9910393,-43356.6382841,25539.0916892,-1733.64197531,-28142.3950617,19155.690937,9004.97293785,21882.9657548,7015.26488681,25193.2851792,-58900.6796956,8886.64142275,-6520.77041744,3598.75862432,61654.4910495,33995.7040468,-28281.7136148,28068.7407639,22076.8724055,-21758.8909472,166448.236059,8862.87822233,-23871.3596347,-38172.6749847,-26475.5958733,10747.6055928,20680.2370766,546.212274644,-22978.8941791,-43582.391021,-1837.35192099,-8087.79050013
115268.138889,9352.11111111,-5150.52160494,-14663.0555556,28099.3827161,-742.76196145,2326.79446466,-26338.9769477,23712.6975309,19755.2469136,15493.9014033,-27231.6968656,-1569.98231548,-37.4860545046,-42832.6114043,43151.3752366,-19223.5182283,47488.0387482,30824.9239246,-25127.155283,-17102.9312776,29249.919894,37627.2486787,-1242.64957972,-465.802802681,75074.2180898,2785.97511216,-37544.1214809,2641.71742402,-35339.5049633,-52909.9725509,7785.37425133,-6968.04843491,95517.0348797,-4199.86168641,34541.1648872,-13301.6051575
115268.138889,-345.879629626,-11400.0524691,-3934.53703703,5590.94135805,-29418.9502714,-7189.16163377,16568.5563497,44743.8209877,23676.9012346,-6099.3175441,-21099.4196007,22391.6630707,444.225797404,44198.9297677,32021.7518423,-32384.247497,15172.4404557,1045.64037465,-98582.6692128,16160.4640841,-54971.4059824,40440.9565403,-23935.8682785,-10152.9956692,-34357.8820397,-1252.71179067,-1897.05571085,43272.990653,4472.41578666,-1202.90490956,-19.9964181728,11916.0072933,-73307.6267836,-38783.038329,1296.74898301,11653.1273398
115268.138889,-9006.23148148,-5150.52160494,-7650.85185185,-27179.7561728,-19876.5911025,24681.70746,-13733.1719131,40328.6049383,31975.0617284,-35520.2587777,17266.9677467,811.448438409,-3099.38906143,36392.6482641,-23160.1666101,-27502.9955816,-73888.3683458,-809.024961481,20861.7783919,30214.4714771,44830.4167977,36170.4896547,7264.92585164,-16604.4432841,-87365.6041461,10085.635719,-19505.7403291,35356.125334,-23001.0081568,9944.40473798,-38997.0306928,-27207.7094546,-17592.3934997,-3063.4416315,29462.5305361,-11000.6573053
115268.138889,9352.11111111,-11400.0524691,-14663.0555556,-51822.0864198,6076.69814858,11663.1439184,2947.96348856,14882.2654321,-18058.0987655,-59002.536917,24459.1969749,17407.3399421,-33672.8881819,16403.6440904,-25132.7559085,-10277.7150717,25057.9103896,-40696.2786512,96634.4741072,-51281.6555274,-35177.7630242,25330.9293538,19122.2224655,2966.94077333,-70428.8613664,36596.5433514,-23467.0956238,-34910.1804173,-60651.3458752,32153.801043,30545.9405771,26848.1960806,77659.2794243,3315.77314665,-55990.6329128,33558.4899799
115268.138889,-345.879629626,-5150.52160494,-3934.53703703,-919.626543221,7202.97324363,-42434.9075045,7484.21203868,-6148.85802469,-29206.7160494,-65558.5330442,-11409.3553748,7797.48101161,9534.66458855,8784.29472345,1661.69809542,7881.04742332,58935.7233971,17340.4328833,-12386.5325722,-29220.9265179,8312.31094199,9229.68658463,-16196.5675627,-20566.7116145,-33634.0973993,50079.6942762,51270.5473183,-18173.4822796,-30188.2837565,-6044.46661741,14316.4730173,-18648.2853953,-56875.0327,29933.3495869,13180.0454425,-11169.4522338
115268.138889,-9006.23148148,-11400.0524691,-7650.85185185,46231.1450617,-9786.39993685,18674.9308241,-11805.9197761,-1733.64197531,-28142.3950617,-52120.6237096,-31058.6021052,9262.21655548,52451.5816595,-951.640461506,20875.4013946,15593.4102559,-48348.8713414,39106.5907151,-52861.9025214,8660.44376883,27995.940234,-10191.1911458,-15787.777125,-4082.44839595,-32458.7549183,25587.0041705,71655.2763893,-1567.34521412,-2083.5323102,-472.427645375,-6198.99681183,-17863.5411095,-1163.89880249,13137.1842441,-35523.7527821,47378.5347899
