x,y,pop
0,0,10528.0
1,0,49621.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,53801.0
12,0,25606.0
13,0,62788.0
14,0,78376.0
15,0,0.0
16,0,18655.0
17,0,28498.0
0,1,38355.0
1,1,1437641.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
6,1,0.0
7,1,0.0
8,1,0.0
9,1,0.0
10,1,0.0
11,1,0.0
12,1,0.0
13,1,40145.0
14,1,27626.0
15,1,33398.0
16,1,0.0
17,1,25876.0
0,2,58524.0
1,2,93356.0
2,2,57163.0
3,2,43293.0
4,2,0.0
5,2,16855.0
6,2,0.0
7,2,0.0
8,2,0.0
9,2,0.0
10,2,0.0
11,2,25150.0
12,2,666625.0
13,2,29179.0
14,2,19725.0
15,2,48034.0
16,2,122410.0
17,2,0.0
0,3,43236.0
1,3,39449.0
2,3,32257.0
3,3,194492.0
4,3,20363.0
5,3,0.0
6,3,50302.0
7,3,21104.0
8,3,19147.0
9,3,0.0
10,3,25626.0
11,3,25281.0
12,3,36322.0
13,3,35720.0
14,3,92203.0
15,3,88549.0
16,3,16698.0
17,3,45551.0
0,4,47735.0
1,4,21425.0
2,4,90003.0
3,4,51385.0
4,4,0.0
5,4,100069.0
6,4,48888.0
7,4,41609.0
8,4,13008.0
9,4,14747.0
10,4,19153.0
11,4,50571.0
12,4,43441.0
13,4,21097.0
14,4,33495.0
15,4,194962.0
16,4,364787.0
17,4,0.0
0,5,37993.0
1,5,33754.0
2,5,37306.0
3,5,68170.0
4,5,43685.0
5,5,19948.0
6,5,1171024.0
7,5,65250.0
8,5,222926.0
9,5,76924.0
10,5,38256.0
11,5,46752.0
12,5,138408.0
13,5,13495.0
14,5,12267.0
15,5,54304.0
16,5,77295.0
17,5,33869.0
0,6,81328.0
1,6,118659.0
2,6,70365.0
3,6,55373.0
4,6,168105.0
5,6,0.0
6,6,83072.0
7,6,66365.0
8,6,93965.0
9,6,36838.0
10,6,100452.0
11,6,1431625.0
12,6,198008.0
13,6,108514.0
14,6,71276.0
15,6,119058.0
16,6,86112.0
17,6,103848.0
0,7,179635.0
1,7,88933.0
2,7,111082.0
3,7,95261.0
4,7,30094.0
5,7,104706.0
6,7,55522.0
7,7,14942.0
8,7,56522.0
9,7,78704.0
10,7,232749.0
11,7,834116.0
12,7,54497.0
13,7,60943.0
14,7,42420.0
