,lt_x,lt_y,rb_x,rb_y,target
263,22611756.8416,21206346.4944,24611735.7643,21210253.8174,0.0427544437139
264,22445652.8807,21187462.7861,24777839.7252,21499137.5257,0.0427534021716
265,22109912.4078,20755265.2718,24933580.1981,21931335.04,0.0427449672684
266,22851528.0517,20891665.9875,24371964.5542,21524934.3243,0.0425347008457
267,22575056.886,21336888.0249,24558435.7199,21079712.2869,0.0425165938309
268,22045236.8882,20989577.2941,24998255.7177,21787023.0177,0.0424981531767
269,22575566.894,21210838.3916,24557925.7119,21475761.9202,0.0422277470215
270,22109912.4078,20710265.2718,24933580.1981,21886335.04,0.0422229971459
271,22660480.9074,21279213.997,24293011.6985,21497386.3148,0.0422131480125
272,22407816.3188,20733115.4507,24905676.2871,21773484.8611,0.0420633169729
273,22530566.894,21075838.3916,24512925.7119,21340761.9202,0.0417667549184
274,22168819.3846,21205656.9668,24874673.2213,21210943.345,0.0416354723367
275,22806528.0517,20936665.9875,24326964.5542,21569934.3243,0.0415266656675
276,22315738.8674,21164087.1806,24997753.7385,21522513.1312,0.0413873611292
277,22140824.854,21140711.5752,25172667.7519,21545888.7366,0.0413243332377
278,22310052.8713,21359580.0018,24643439.7346,21057020.31,0.041199077642
279,22530056.886,21471888.0249,24513435.7199,21214712.2869,0.0411181777055
280,22665056.886,21336888.0249,24648435.7199,21079712.2869,0.0409446726701
281,22244912.4078,20710265.2718,25068580.1981,21886335.04,0.0409246229542
282,22225738.8674,21074087.1806,24907753.7385,21432513.1312,0.0408858778063
283,22135738.8674,21029087.1806,24817753.7385,21387513.1312,0.0408712699081
284,22045236.8882,20944577.2941,24998255.7177,21742023.0177,0.0408691866797
285,22315738.8674,21119087.1806,24997753.7385,21477513.1312,0.0408677916253
286,22407816.3188,20868115.4507,24905676.2871,21908484.8611,0.0408439859992
287,22225738.8674,21119087.1806,24907753.7385,21477513.1312,0.0407904180929
288,22310652.8807,21187462.7861,24642839.7252,21499137.5257,0.0407443930916
289,22005824.854,21050711.5752,25037667.7519,21455888.7366,0.0406660376292
290,22300288.1131,21206001.7306,24653204.4928,21210598.5812,0.0406621604031
291,22317816.3188,20823115.4507,24815676.2871,21863484.8611,0.0406316257296
292,22180738.8674,21119087.1806,24862753.7385,21477513.1312,0.0405263691678
293,22355652.8807,21052462.7861,24687839.7252,21364137.5257,0.0399897508507
294,22135738.8674,21074087.1806,24817753.7385,21432513.1312,0.0399270819817
295,22362816.3188,20688115.4507,24860676.2871,21728484.8611,0.0396199339344
296,22620566.894,21120838.3916,24602925.7119,21385761.9202,0.0394837664054
297,22435720.2298,20935965.6297,24607772.3761,21840634.6821,0.0393599877635
298,22244912.4078,20800265.2718,25068580.1981,21976335.04,0.0392799307293
299,22345288.1131,21251001.7306,24698204.4928,21255598.5812,0.0392030437072
300,22000236.8882,20854577.2941,24953255.7177,21652023.0177,0.0391962603231
301,22154912.4078,20620265.2718,24978580.1981,21796335.04,0.0391184545216
302,22270738.8674,21164087.1806,24952753.7385,21522513.1312,0.0390178061917
303,22272816.3188,20868115.4507,24770676.2871,21908484.8611,0.0390146885331
304,22480720.2298,20890965.6297,24652772.3761,21795634.6821,0.0389780459957
305,22000236.8882,20989577.2941,24953255.7177,21787023.0177,0.0385729711152
306,22000236.8882,20899577.2941,24953255.7177,21697023.0177,0.0385239865276
307,22705480.9074,21279213.997,24338011.6985,21497386.3148,0.0385042983882
308,22317816.3188,20688115.4507,24815676.2871,21728484.8611,0.0381940218659
309,22511336.301,20992596.7463,24442156.3049,21514003.5655,0.038113049989
310,22896528.0517,20936665.9875,24416964.5542,21569934.3243,0.0380935463614
311,22851528.0517,20936665.9875,24371964.5542,21569934.3243,0.0379518329391
312,22726702.7719,20993603.2303,24316789.834,21422997.0815,0.0379465745398
313,22806528.0517,20891665.9875,24326964.5542,21524934.3243,0.0379441280178
314,22180738.8674,21074087.1806,24862753.7385,21432513.1312,0.0379020370807
315,22691336.301,20947596.7463,24622156.3049,21469003.5655,0.0378942296534
316,22180738.8674,21029087.1806,24862753.7385,21387513.1312,0.0377857924407
317,22771702.7719,21038603.2303,24361789.834,21467997.0815,0.0377494365732
318,22530566.894,21165838.3916,24512925.7119,21430761.9202,0.0377302891345
319,22362816.3188,20733115.4507,24860676.2871,21773484.8611,0.0377170878729
320,22435720.2298,20845965.6297,24607772.3761,21750634.6821,0.0376249108434
321,22227816.3188,20778115.4507,24725676.2871,21818484.8611,0.0375569942804
322,22199912.4078,20710265.2718,25023580.1981,21886335.04,0.0369554921536
323,22315738.8674,21074087.1806,24997753.7385,21432513.1312,0.0367750126345
324,22575056.886,21426888.0249,24558435.7199,21169712.2869,0.0367086462492
325,22095824.854,21095711.5752,25127667.7519,21500888.7366,0.0365257193834
326,22400652.8807,21232462.7861,24732839.7252,21544137.5257,0.0365140451362
327,22665566.894,21165838.3916,24647925.7119,21430761.9202,0.0364502971957
328,22525720.2298,20935965.6297,24697772.3761,21840634.6821,0.0363624476234
329,22525720.2298,20845965.6297,24697772.3761,21750634.6821,0.0363254845863
330,22435288.1131,21206001.7306,24788204.4928,21210598.5812,0.0362813749008
331,22095824.854,21005711.5752,25127667.7519,21410888.7366,0.0362180427426
332,22716528.0517,20936665.9875,24236964.5542,21569934.3243,0.0361179087713
333,22244912.4078,20755265.2718,25068580.1981,21931335.04,0.0360537171497
334,22646336.301,20992596.7463,24577156.3049,21514003.5655,0.0360234177681
335,22140824.854,21095711.5752,25172667.7519,21500888.7366,0.0357928747853
336,22310652.8807,21097462.7861,24642839.7252,21409137.5257,0.035780130803
337,22665566.894,21210838.3916,24647925.7119,21475761.9202,0.0357647853963
338,22225738.8674,21164087.1806,24907753.7385,21522513.1312,0.0357362149387
339,22861702.7719,21128603.2303,24451789.834,21557997.0815,0.0356894381521
340,22525720.2298,20755965.6297,24697772.3761,21660634.6821,0.0356028252672
341,22665566.894,21120838.3916,24647925.7119,21385761.9202,0.0354716271581
342,22272816.3188,20688115.4507,24770676.2871,21728484.8611,0.0354675512263
343,22390288.1131,21206001.7306,24743204.4928,21210598.5812,0.0353975694354
344,22362816.3188,20823115.4507,24860676.2871,21863484.8611,0.0352912743083
345,22660060.9008,21314196.048,24293431.7051,21102404.2638,0.0351845243061
346,22362816.3188,20868115.4507,24860676.2871,21908484.8611,0.0351727870733
347,22556336.301,20992596.7463,24487156.3049,21514003.5655,0.0351668527351
348,22570720.2298,20935965.6297,24742772.3761,21840634.6821,0.0351202265091
349,22553624.1408,20868815.8086,24399868.4651,21637784.5032,0.035102082305
350,22733624.1408,20823815.8086,24579868.4651,21592784.5032,0.0350257871779
351,22170603.3591,21035583.7782,24782889.2468,21741016.5336,0.0349374494246
352,22317816.3188,20778115.4507,24815676.2871,21818484.8611,0.0348397621612
353,22490652.8807,21187462.7861,24822839.7252,21499137.5257,0.0347728403869
354,22490652.8807,21142462.7861,24822839.7252,21454137.5257,0.0347633456703
355,22511336.301,20947596.7463,24442156.3049,21469003.5655,0.034752750097
356,22480720.2298,20755965.6297,24652772.3761,21660634.6821,0.0346947152521
357,22272816.3188,20823115.4507,24770676.2871,21863484.8611,0.034688657667
358,22300288.1131,21251001.7306,24653204.4928,21255598.5812,0.0346132927161
359,22199912.4078,20755265.2718,25023580.1981,21931335.04,0.0345720604133
360,22660480.9074,21234213.997,24293011.6985,21452386.3148,0.0344684813927
361,22345288.1131,21206001.7306,24698204.4928,21210598.5812,0.0344413076559
362,22390720.2298,20800965.6297,24562772.3761,21705634.6821,0.0344330443262
363,22620056.886,21381888.0249,24603435.7199,21124712.2869,0.0344126976146
364,22490652.8807,21052462.7861,24822839.7252,21364137.5257,0.0343998250398
365,22646336.301,21127596.7463,24577156.3049,21649003.5655,0.0343657389017
366,22225738.8674,21029087.1806,24907753.7385,21387513.1312,0.0342416408922
367,22726702.7719,21038603.2303,24316789.834,21467997.0815,0.0342358428127
368,22705480.9074,21189213.997,24338011.6985,21407386.3148,0.0342128571763
369,22750060.9008,21449196.048,24383431.7051,21237404.2638,0.0340958655111
