,naiseki
0,1536952.55556
1,-54731.0469566
2,-104109.641917
3,314751.0
4,-10357.6666667
5,-13976.1111111
6,102516.301853
7,344523.522019
8,-108122.20513
9,-136645.057466
10,6846.404274
11,200922.185848
12,-182246.676937
13,-83038.5868184
14,-139098.628312
15,91263.9733745
16,-271654.515429
17,-303477.422399
18,164564.870192
19,-260056.310488
20,-179351.490203
21,119106.142626
22,-301217.723236
23,-428598.500097
24,-375825.370167
25,78243.2947011
26,166946.775568
27,-104560.542898
28,-139282.156838
29,201896.616087
30,282215.012082
31,72148.8683178
32,-54694.8870032
33,62177.9488797
34,177955.610563
35,-86656.6927493
36,71396.218143
37,-66066.0723908
38,52092.3208678
39,122530.553238
40,-81962.2005046
41,-89125.9770774
42,-287622.872167
43,128459.883367
44,128690.330763
45,24148.4987535
46,-199026.988678
47,324221.674741
48,242477.639722
49,-59425.2335324
50,-20127.9123776
51,-29501.4503378
52,-138679.353275
53,-106562.465688
54,-352309.04668
55,491032.829276
56,-498205.902929
57,-50837.9605231
58,405855.047483
59,180175.441618
60,127315.535049
61,-123729.457872
62,56451.1155851
63,121801.180675
64,85078.6597579
65,287981.14847
66,-14490.8272343
67,1516.26819077
68,25340.9002653
69,-6980.10452267
70,-1308.45891261
71,430866.867786
72,44469.7974111
73,19551.1165279
74,147031.599772
75,-35336.8670691
76,113125.971637
77,-277826.068823
78,-148623.21523
79,206067.052123
80,42088.9991679
81,241906.686721
82,-110172.346053
83,318649.588516
84,83852.471516
85,-6713.57534429
86,-274559.253249
87,-103320.50153
88,113403.650634
89,-221458.349262
90,-92877.697224
91,-17549.770149
92,-151270.200508
93,-22351.9506054
94,110660.366129
95,-180025.592946
96,-28442.6925987
97,-413796.637609
98,114219.978451
99,61373.105005
100,-210864.661555
101,1341.09736527
102,-30178.4352833
103,52605.7430795
104,-69455.2547484
105,650.40547674
106,-22218.1466534
107,-42092.3305325
108,-30211.1980044
109,-253065.384719
110,-146845.587733
111,-15228.5240562
112,252202.464846
