,naiseki
0,1213402.55556
1,-108879.987897
2,-105927.911761
3,-183936.0
4,-310.666666671
5,-1558.33333333
6,170625.887677
7,81782.7470354
8,-147348.24671
9,83786.1574796
10,88695.8998144
11,-122297.23934
12,122656.156478
13,-92851.4468523
14,69986.6007747
15,-370458.651374
16,-104801.710253
17,108272.073445
18,-255433.492747
19,30250.7262664
20,438008.738359
21,-127897.650609
22,-110988.697938
23,-180346.106962
24,220897.158619
25,192066.714863
26,-19904.5459559
27,-180370.800146
28,-34110.1769881
29,243632.647003
30,-77992.6390298
31,268099.756784
32,-67343.873596
33,-172830.052794
34,101421.596159
35,85576.4387715
36,-229191.692559
37,239331.88605
38,44745.4814112
39,-114411.039071
40,222535.814279
41,-34107.0353852
42,2054.26305047
43,89013.0283836
44,-81419.5746175
45,-68152.8335273
46,23087.272108
47,123677.458768
48,-53123.2825547
49,53710.5059208
50,-29064.092176
51,116537.808541
52,192500.157385
53,114780.639857
54,-119574.802002
55,-355163.035655
56,429945.117765
57,427102.074032
58,225236.681788
59,349970.774917
60,-73804.5238995
61,166614.164064
62,32072.504672
63,354881.729366
64,-56804.3585883
65,118208.018724
66,49407.4355048
67,-40535.830601
68,-97370.1978515
69,-36477.3903396
70,278591.745032
71,4828.35495905
72,112808.128011
73,324680.420981
74,156357.478451
75,127932.012442
76,167733.477904
77,19.0129335994
78,-105147.590522
79,-244788.823488
80,-96737.1837897
81,213162.34008
82,265631.101521
83,109981.049905
84,199739.201398
85,-32197.0516067
86,-26371.3996889
87,43338.2127979
88,245368.624452
89,111066.990243
90,-86042.1932255
91,26165.6141214
92,-4453.41923018
93,233025.612764
94,8622.37443222
95,70726.5118014
96,93619.7099877
97,-155082.890582
98,138866.337917
99,-132518.374728
100,-129873.076066
101,114156.403501
102,-199713.481084
103,20757.7597718
104,123495.490046
105,-9476.17812245
106,-123957.581899
107,-52899.0363099
108,179591.294377
109,439613.899721
110,377835.822397
111,-120308.64643
112,253994.318013
113,-148161.448159
114,-83799.4265939
115,61117.8761558
116,-119018.568518
117,-202886.898129
118,-177486.023861
119,17077.339554
