,naiseki
0,849108.277778
1,135267.798758
2,-127850.028462
3,-17882.7222222
4,-74160.6111111
5,72533.2777778
6,-45607.2874426
7,118600.346945
8,33677.8853558
9,-6047.31388523
10,11980.0780728
11,-56602.1966037
12,-30362.0652403
13,179290.401723
14,122117.96965
15,837.725491914
16,57974.1136411
17,-116500.725988
18,193422.249638
19,-283775.758527
20,-126432.025133
21,-159787.750799
22,-163482.699909
23,44803.4319094
24,60614.616811
25,-85031.9596364
26,-142561.584506
27,114562.794014
28,-80134.8945536
29,-10255.0610626
30,-11256.2314714
31,-77988.9377938
32,12263.4077848
33,41101.9665391
34,-75328.1046414
35,-26352.9226763
36,-36569.9913746
37,129501.120632
38,98418.3823535
39,-76361.4138625
40,267197.307118
41,6145.56564044
42,-58822.3667925
43,9418.22001979
44,207568.288623
45,-174409.385162
46,69952.9346352
47,137218.850439
48,-28439.7561719
49,254617.654624
50,31360.6964339
51,50944.4196289
52,-41148.1542294
53,35688.45318
54,-295875.512949
55,218623.658142
56,-306237.139026
57,-102128.414776
58,159003.658087
59,-49639.595007
60,55012.0841386
61,-102870.956023
62,77759.8256124
63,51215.6122445
64,124396.078635
65,-62445.4020619
66,94999.0849646
67,1453.87024032
68,22541.6557808
69,118925.838397
70,33858.0984955
71,-149056.224508
72,-82684.0718744
73,153614.63219
74,-6700.46030666
75,183999.497914
76,-26526.5378142
77,-13737.4715584
78,-112680.987816
79,-141454.424493
80,-72081.9026615
81,130418.914607
82,34012.2468585
83,-115967.573943
84,-122447.047982
85,-50535.5610813
86,66701.9201714
87,-34007.0638153
88,-48120.4036181
89,53276.875094
90,84795.5000623
91,-129564.687462
92,88107.6514617
93,-104535.525335
94,-16866.7320355
95,-31478.4037796
96,13911.5997139
97,28677.1929962
98,130532.052434
99,70719.3493181
100,87173.9710972
101,7313.17012061
102,-221727.851347
103,90967.3304397
104,-136320.587781
105,107599.643773
106,47830.1232766
107,87270.38785
108,-236597.63168
109,125208.822118
110,-224569.558823
111,216997.90505
112,22574.3637151
113,281718.916467
114,68029.2852875
115,-5704.68804029
116,-47969.8233465
117,60024.3184681
118,121906.042666
119,-125778.315553
120,-6922.35737172
121,63894.0008372
122,110978.446293
123,14062.4429563
124,-67600.6930007
125,68520.6829097
126,-143728.59833
127,-123578.073484
128,46606.4272796
129,115412.837378
130,44083.2403208
131,109841.543966
132,-41019.9799414
133,181230.558957
134,-137807.436864
135,44630.2412942
136,53263.4785412
137,105637.968586
138,40900.7881971
139,81441.6712328
140,-139488.066725
141,5734.51043272
142,-66556.2598856
143,25697.8145203
144,-42886.7632542
145,-272156.265033
146,11520.3947604
147,-12512.21827
148,5882.32288443
149,-69665.1383024
150,-62218.8437352
151,44945.8746866
152,91248.8464475
153,-4433.89363419
154,31476.8356508
155,-31285.8329392
156,45648.0066944
157,3967.85497082
158,134416.401726
159,-110130.931643
160,229124.702003
161,-141038.259816
162,-11417.9008656
163,-239810.574421
164,-138893.233806
165,423978.439001
166,390241.577336
167,-97060.7080104
168,-91649.1855692
169,-107779.186498
170,-106857.445025
171,-27036.3999443
172,-12979.6138927
173,-177022.808631
174,61642.6498725
175,-52165.3417552
176,177463.962758
177,118121.653301
178,8369.7976833
179,-47778.2548905
180,250314.489996
181,104166.526019
182,-172691.742517
183,-234488.623635
184,114139.043824
185,354943.772297
186,-192165.665002
187,157743.78075
188,207328.222399
189,75920.3214379
190,-286430.967123
191,-28537.2554852
192,105221.687839
193,-92594.2042775
194,248083.219267
195,-81681.2064169
196,55700.2334843
197,271717.1991
198,-165719.989885
199,122648.537294
200,52322.0312383
201,-253607.022989
202,-30281.3761236
203,-259559.979355
204,-103857.473545
205,-23858.6102809
206,243088.681452
207,-183835.34044
208,-6580.73187235
209,15494.1422266
210,-47066.3443839
211,-164295.16947
212,-151630.72216
213,64251.0956449
214,90652.2083405
215,-71415.191929
216,12209.3854079
217,-48607.8173524
218,-182502.910854
219,85306.6252811
220,62289.2176612
221,-129558.748456
222,64126.1469081
223,-72808.7071268
224,9508.00768671
225,-171182.684441
226,-36980.5400126
227,-153872.633637
228,-81827.4961763
229,197619.066051
230,-168146.882555
231,-99731.1630014
232,-119930.744906
233,151364.267804
234,-150658.275643
235,182121.810936
236,-3047.57434367
237,52553.7955164
238,-44715.1246309
239,141804.850336
240,3304.46480239
241,-69883.3465655
242,-137025.983216
243,-47826.5488394
244,132104.01293
245,72589.6153847
246,99511.7451555
247,-94406.0397149
248,-51087.6517035
249,-166189.272445
250,-43773.0130805
251,-60094.5064073
252,-11350.5634424
253,-65494.7900623
254,25683.4794966
255,-83094.4223779
256,-41568.8966532
257,-54921.1475009
258,72722.7663605
259,226460.121402
260,-7587.06829063
261,-34174.6322105
262,95101.1112785
263,65626.3552728
264,12068.7003678
265,60463.883122
266,17125.7312774
267,4407.9069238
268,-72351.5952048
269,77178.7818992
270,-77190.3416146
271,42740.9280294
272,101548.75351
273,-71838.5863278
274,27507.2972344
275,63503.5500555
276,57473.189237
277,40247.1828513
278,90662.328685
279,-18186.9761083
280,-1433.40992568
281,-171688.45596
282,-49777.1592794
283,-49453.1322141
284,-233204.375772
285,7171.25051101
286,13539.1715973
287,64469.4483568
288,-121400.675837
289,58687.6644953
290,48203.4572582
291,-57470.1629702
292,56431.5035428
293,50348.4848159
294,-12248.8960937
295,-60780.0110601
296,26684.7648031
297,11004.1324879
298,89367.6526248
299,-75756.0422323
300,86372.6460128
301,154332.98309
302,172131.667169
303,-21698.9734553
304,66379.3115337
305,14547.0247187
306,-55016.2562778
307,132856.468725
308,-172768.867404
309,118404.205152
310,-59411.3252095
311,119378.988618
312,-161454.555021
313,-154236.58002
314,-32344.2197022
315,19926.9085841
316,-14316.0092305
317,28997.7668647
318,-50056.731122
319,18121.9944053
320,-137135.155643
321,-4783.71003878
322,-50172.6911149
323,-143472.690842
