,naiseki
0,991552.0
1,-35368.4205348
2,17485.8866532
3,-122106.777778
4,116998.777778
5,-101065.555556
6,-120506.316161
7,56222.593735
8,111970.123099
9,60765.9889595
10,-32331.750463
11,78216.1538873
12,-25619.3822077
13,-78455.1832611
14,-86004.4942704
15,-14528.8082022
16,-132825.255517
17,23530.4108414
18,111725.14144
19,-107559.276561
20,12558.3789883
21,-322263.306603
22,-96595.6702786
23,155708.162072
24,-92583.0313687
25,-97226.8658748
26,-142226.653987
27,31281.6645672
28,-36371.210179
29,-104530.094808
30,-27068.7770884
31,-116071.466249
32,-27267.711125
33,-132413.381384
34,53705.5135874
35,-77417.9363135
36,-69028.6282211
37,-280003.621987
38,232052.332326
39,-33261.3490515
40,120303.769352
41,390051.30333
42,-163024.018374
43,16273.0490232
44,-67120.775558
45,-106314.250727
46,38900.8510276
47,-88861.0919785
48,101552.004622
49,153950.566417
50,-78372.1015254
51,-50949.5227328
52,-88901.5500366
53,-70659.6141133
54,176740.70063
55,123244.158603
56,-251852.116385
57,126931.716444
58,-169693.050374
59,52348.3307452
60,136940.344064
61,165201.423148
62,-70238.7846479
63,-207468.966579
64,218892.602443
65,-48717.3454503
66,-49848.7801797
67,84575.3242077
68,-33260.779956
69,205432.359306
70,-175469.024199
71,-82774.1115413
72,15122.9836373
73,-93189.7165545
74,-14539.1976289
75,134952.673047
76,104627.562643
77,-47847.8592871
78,80784.1525246
79,-23526.6796953
80,-181298.47184
81,147804.011219
82,-7713.84558145
83,-35975.4337804
84,26343.7012349
85,59529.403693
86,-16647.6868851
87,-48361.3372057
88,172782.938167
89,180398.064296
90,9232.44814282
91,-63868.4760871
92,21987.4452805
93,18372.8116905
94,70145.2311174
95,-33559.7187073
96,-19412.0575104
97,-34882.6849455
98,58156.6481329
99,-21645.2851006
100,62317.093803
101,223427.604559
102,-56472.0254772
103,-131.049447632
104,-47467.2136862
105,111801.64403
106,-12989.0169895
107,29093.3427296
108,258453.601505
109,-214388.373914
110,358536.308563
111,-247047.974082
