,naiseki
0,1274888.5
1,-81710.4312068
2,-238571.183402
3,-154704.944444
4,-129858.611111
5,-180208.055556
6,-178641.45373
7,-399436.04699
8,106900.167478
9,228936.115499
10,-215384.725549
11,-102277.083382
12,-21614.6829525
13,8292.74752436
14,-173104.375512
15,197677.360394
16,354193.165095
17,-378698.190538
18,-171119.287082
19,-168062.11181
20,18222.7801778
21,94580.7221346
22,213295.787803
23,-114823.982963
24,-7633.66731319
25,-37473.4694606
26,-233053.158162
27,-106631.40619
28,62967.4878266
29,-137248.484846
30,-119142.293684
31,95483.1677281
32,-44821.3533879
33,54308.8436833
34,72579.3695876
35,181004.396511
36,-4831.93562182
37,35375.4628239
38,-263367.49894
39,297656.822398
40,145510.240483
41,140467.48621
42,118335.105506
43,46142.9434435
44,362075.952208
45,-181645.926318
46,367647.757226
47,53101.5355544
48,-158638.267132
49,69419.5599312
50,-146419.579804
51,386430.277077
52,-125094.574929
53,55993.8386096
54,-19634.0844421
55,-18525.3184798
56,429565.838658
57,180488.821816
58,385995.589045
59,-66224.9716472
60,48019.4249956
61,-122583.979091
62,-203807.357229
63,74398.0954471
64,215616.763749
65,-141550.650062
66,-21048.2827408
67,-122335.324203
68,349822.431519
69,229618.7831
70,-141976.328013
71,-101826.095569
72,-145294.851943
73,-212543.743087
74,-279173.426693
75,-289384.596179
76,28205.8164546
77,-71873.43858
78,37606.8159127
79,64027.335204
80,-45891.5683602
81,-200879.874095
82,23649.3560359
83,362678.18898
84,-194901.239891
85,-47149.0441788
86,-68378.1733485
87,-152417.794287
88,27656.2213241
89,-271638.218751
90,-213619.743709
91,-192794.165107
92,28281.2512234
93,-58712.8075726
94,93707.9127819
95,167418.622927
96,89376.5520233
97,-36766.7047924
98,-66184.1501698
99,-134975.209311
100,-117781.455296
101,120885.470793
102,-251982.619555
103,-213132.409319
104,282581.584778
105,26930.2742387
106,-58365.0955661
107,139845.086573
108,196603.569198
109,-213931.436432
110,31146.600282
111,136551.271619
112,513291.444628
113,-87689.7391084
114,-37967.8108024
115,127777.883686
116,338264.855068
117,-144871.544928
118,62444.5600433
119,-224085.576644
120,97453.4511613
121,-178302.042964
122,45255.7601278
123,51817.6072618
124,103282.609549
125,169376.008297
126,-194040.065193
127,-27529.3317368
128,-46154.9182579
129,-16801.304981
130,-91367.0573905
131,-124389.75791
132,-222099.411144
133,113646.053536
134,-164431.705645
135,60261.7570455
136,141120.620154
137,11657.2356679
138,-81421.4724039
139,144838.382277
140,-152946.361008
141,226511.515179
142,-112681.543978
143,27783.3099673
144,-318376.245134
145,89019.737963
146,-95065.4856493
147,9288.22317639
148,164755.186619
149,-90881.0803343
150,-324458.599252
151,-3107.35766934
152,54692.5969212
153,-107262.885569
154,105722.592591
155,-141588.989261
156,-191291.547789
157,153662.442186
158,-14408.4277223
159,228561.338229
160,19731.5678226
161,264190.243097
162,-167851.913376
163,-241238.891419
164,-57713.0927581
165,189684.886729
166,-89776.7987071
167,-120700.619177
168,133265.046821
169,-290300.568346
170,-193932.542067
171,34392.4054378
172,-99327.9586895
173,70638.9585296
174,-242800.634953
175,250426.207095
176,-243503.767381
177,-29763.0721945
178,-104290.463127
179,174090.066814
180,135593.263178
181,-27357.4861145
182,-239134.034158
183,317190.483329
184,-13521.3145703
185,-165592.611293
186,192366.534025
187,215099.222872
188,-370757.625973
189,-182780.183409
190,277178.207031
191,484592.994121
192,148040.379315
193,-391136.106211
194,-149324.77399
195,-117291.436484
196,40231.5921902
197,-222809.043912
198,-116622.334798
199,428125.738272
200,87450.7912994
201,13416.5527003
202,60330.9371248
203,-84311.9260481
204,-149052.795126
205,67459.2042446
206,-305486.384652
207,256852.482113
208,213299.834561
209,82541.7124917
210,39143.4238808
211,-50725.1773285
212,-168437.614383
213,31396.1464374
214,124028.320099
215,163625.440888
216,-196495.54515
217,20464.5197893
218,292301.368542
219,-133810.477923
220,210419.986293
221,-76123.0883251
222,-379302.810416
223,-117456.683585
224,-168983.271238
225,228515.528118
226,135838.253707
227,261364.432129
228,-255464.187514
229,-28026.3169192
230,4061.47257493
231,-363085.442342
232,319375.051258
233,-359039.284182
234,64920.4696288
235,167971.389815
236,1610.89926439
237,408963.976546
238,100672.133037
239,-22198.7701097
240,-262075.957181
241,143150.768779
242,5362.66985942
243,-111381.297202
244,166067.80845
245,-192356.771998
246,302169.11785
247,35292.0602553
248,-3935.21842638
249,-1694.45017663
250,147953.823311
251,96489.7728138
252,-96271.0900513
253,428723.040681
254,-177438.815903
255,-7281.32713148
256,-94470.4915814
257,127312.881246
258,-47810.5656767
259,-65478.0133358
260,92274.5660266
261,136383.662608
262,309320.566129
263,237284.54598
264,-58186.8804773
265,-129997.149223
266,212118.928168
267,-199138.496373
268,-280354.545942
269,-131195.237942
270,111995.634415
271,159525.391445
272,24136.5844668
273,105393.460575
274,-111544.085877
275,402570.839207
276,175496.732313
277,306714.503488
278,221819.399706
279,-25512.2830575
280,298448.304299
281,78039.9249931
282,-35195.7828531
283,110259.755343
284,131194.290463
285,16059.3948125
286,177306.639042
287,83417.5889243
288,-326829.27617
289,323339.337751
290,216798.300804
291,243979.09804
292,-185585.412596
293,92062.2297868
294,64613.1840881
295,-232670.279472
296,178931.001202
297,-26459.068926
298,1747.89572941
299,169996.045954
300,-196085.151514
301,269366.800013
302,49846.6948698
303,109169.784204
304,-45574.3339847
305,-410514.608301
306,85568.1145995
307,201088.138018
308,36234.0089412
309,-158440.270828
310,197645.322319
311,181730.064521
312,70414.3357719
313,-7555.81829838
314,104407.386848
315,-113766.452727
316,24945.1450273
317,-135822.781198
318,24344.8256768
319,-217692.005364
320,-43896.6401514
321,59749.9131457
322,-521516.807442
323,24316.5374954
