1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
118749.021605,21123.441358,1440.29938272,8235.59259259,13884.0895062,-31778.7656748,34200.5507941,-35195.5073416,14278.0802469,-70994.3024691,-47878.0176673,18304.3315879,17391.0842276,-47596.9742265,-47121.0243386,44466.0170836,27212.2188632,-1463.55862409,-19000.6602391,6538.03761566,20860.5118563,-31430.3828053,-30022.694487,10893.8000372,10841.7925979,-63892.6987835,22016.0263436,-63360.2740275,2730.91610794,40009.9775045,48860.764157,-106.09047445,-14103.6133612,-4344.34562478,78621.3105785,-18888.8819457,-33480.0719559
118749.021605,-28305.3827161,3431.25,2110.88888887,-23521.4814815,-9337.27272889,-18402.3629384,23504.0245562,2284.81481477,27911.3333333,-42687.0401717,-16398.1605138,23207.5247596,-13136.9440815,27687.2122173,-25077.5088766,24437.6106247,-54154.7912828,31204.106584,30959.4716839,47749.5227299,14429.9129936,-13943.46841,-59760.4412813,-19224.9329012,-73094.4402277,28060.1292697,-13448.3446454,4805.47810989,-10179.7096846,-2114.76010449,-5774.6458638,-16404.3325156,-18169.3652072,40911.5714682,16357.437598,-4665.92560438
118749.021605,7181.94135806,1440.29938272,13714.0092593,-417.929012361,30226.4806976,-16505.8705651,-37420.5823548,-14367.7067902,12703.3641975,-19158.5756397,-31422.2220657,-1202.52636872,-14235.7550695,79873.9508949,-1197.62175131,8273.45085737,25500.3971856,21228.6426978,-9025.72069155,-33600.9450481,-47364.5194456,3770.32473536,-51601.3565609,-8667.2552115,-26689.3895471,18324.9332533,49221.9306663,21853.0686552,-31070.7060038,8908.69126229,3419.19979873,-25172.2073976,-8314.99400601,258.842900383,-22019.4935492,-25193.1723287
118749.021605,21123.441358,3431.25,8235.59259259,-16800.4907407,70163.8660336,2033.69306352,33203.302014,-19026.962963,24389.4814815,11698.1458845,-1937.5317833,38856.9229358,21615.9033274,-25557.9523263,7106.34529527,-12294.3230293,32612.5617099,-20275.3034954,-35789.6942835,-14114.5819512,23248.1466051,20982.1400679,16219.2643714,5224.16963472,25636.451337,16279.8507416,664.89064397,-22582.0453673,17180.9462054,12107.1125489,150.778266685,-6704.30857381,73772.6771832,29802.9686013,40791.6104663,-15472.3394605
118749.021605,-28305.3827161,1440.29938272,2110.88888887,-13466.1604938,69559.2315821,13116.0056576,-17405.8483508,-7033.69753082,-4221.85802467,35444.9214655,23326.4552418,-12020.1637443,26064.143918,47024.8444915,-12195.3680392,-26155.0614153,-18213.7517845,-25109.464578,-14578.1279329,37008.3255482,-16272.4198375,35615.9786394,-15493.6748153,-26616.4056759,37505.5697251,29651.6287716,-30123.4505176,-25829.4107491,-6748.53550946,23121.9613945,9518.7752963,-26150.7812061,-77355.7480993,-89796.3056244,-12676.891217,-3489.54374593
118749.021605,7181.94135806,3431.25,13714.0092593,40321.9722222,19211.922308,20855.9500367,24735.4887664,9618.82407412,10211.9814815,40970.3708928,2615.85557444,43538.032792,-7763.13658444,4293.42737534,12925.8666165,-25451.5240622,-48581.709245,3156.20552939,-28456.262286,-63756.1400406,-2527.59767341,45906.7835455,-72300.5075512,8274.76104272,8996.89708913,30948.7816243,31646.0973623,-4302.20047265,-39803.9078896,-74205.7614313,-10347.4030469,-3404.34870737,-19710.8082179,-19296.218853,4893.72286519,-20667.6373593
118749.021605,21123.441358,1440.29938272,8235.59259259,13884.0895062,-38385.1003588,-36234.2438577,1992.20532758,14278.0802469,-70994.3024691,25689.074971,-29840.8472319,-10000.1351465,36184.7611928,-60066.6502052,6910.12975311,-9421.81098021,58373.4954906,35912.3988229,-60281.3508638,-19227.9085667,33904.7594305,50613.3318384,-20858.7623972,-13341.0324041,-19357.2601458,1999.95727122,35909.0154994,22639.8423776,-6277.52948363,-22716.9896392,-5469.96714685,4846.40089663,112927.424883,-42709.662808,-26011.2135114,21475.4447697
118749.021605,-28305.3827161,3431.25,2110.88888887,-23521.4814815,-60221.9588532,5286.35728084,-6098.17620539,2284.81481477,27911.3333333,-3248.67810553,-20402.3421553,35060.5110016,41516.4637322,-35733.7686631,-13300.1858098,15112.5341882,6837.35322136,2843.03851633,-27716.5435788,25887.9998896,-20979.3822368,49167.9443328,18082.5397347,-15114.8822156,-12910.0483575,-29447.0472461,-34179.2898326,44757.9464424,-2836.89920992,65972.4074706,3457.29984674,-13781.1391278,-88970.3968475,-25239.5848388,11358.3648565,-17820.8816746
118749.021605,7181.94135806,1440.29938272,13714.0092593,-417.929012361,-49438.4030057,-4350.07947161,12685.0935884,-14367.7067902,12703.3641975,-32302.5920649,15332.3190639,3912.36559361,-42648.4622085,9599.96055418,-19637.6742716,36856.5103984,-43682.4431229,-34714.6043124,4712.26518043,10216.8055114,47337.5219007,41744.9560936,-46883.3777216,9218.60681327,19502.8851147,-26979.0409579,-22135.1163873,-17979.2330056,-19016.6303162,28354.4127057,16600.078693,28355.4530182,-16422.2023317,63698.5051519,-17771.27784,38020.3976367
118749.021605,21123.441358,3431.25,8235.59259259,-16800.4907407,-31778.7656748,34200.5507941,-35195.5073416,-19026.962963,24389.4814815,-47878.0176673,18304.3315879,17391.0842276,-47596.9742265,-47121.0243386,44466.0170836,45304.4150506,-2268.05851148,-8748.67135395,-33928.0038179,20110.9696005,-3765.92874554,29239.6890539,-63262.2535,-26288.6114798,35686.2965628,-2273.70572375,32214.6937229,-41645.7199746,-6906.9738735,-22605.7247364,-11988.8737223,8997.80557967,73965.1497753,21795.4932702,43079.0860749,-8264.10102934
