,naiseki
0,1819136.88889
1,238848.728437
2,-250495.843801
3,-9588.0
4,59719.7777778
5,-15529.3333333
6,5692.4060071
7,173168.922732
8,107900.095034
9,81202.626215
10,7652.27030229
11,204784.078594
12,-223014.407718
13,-133052.064262
14,357488.204128
15,-11409.3149735
16,-34959.6735315
17,254537.501876
18,-97046.7154944
19,528762.371557
20,-329078.382694
21,24489.2422615
22,102886.282886
23,129300.20045
24,3797.76799363
25,-308113.331671
26,188807.021867
27,178839.234095
28,180446.55583
29,-138893.739361
30,-219990.51773
31,129709.48333
32,-76674.3029417
33,87206.416122
34,-95584.3210495
35,-32425.040716
36,137078.659941
37,-244464.043351
38,-22661.4366909
39,118466.305424
40,77500.9066873
41,-230643.613973
42,-69744.7309718
43,-1208.21081562
44,-129797.345713
45,-21114.8057072
46,63055.5401055
47,-279311.096804
48,-175334.393882
49,-12750.2064835
50,-168315.573404
51,95732.6591621
52,-287246.80921
53,87728.2029722
54,-291609.125698
55,40020.0010591
56,-49053.2748025
57,-42041.8748925
58,-226436.496153
59,32770.0642131
60,187160.18896
61,81195.6356488
62,-18145.9990512
63,177192.50204
64,88412.4828084
65,264448.939094
66,64430.1106049
67,104265.304777
68,189767.63124
69,86618.3898859
70,-27641.0881415
71,-199432.34047
72,-173463.220525
73,-64809.545423
74,-102818.983852
75,-111347.149532
76,-161464.517232
77,-114280.775192
78,-53707.4391258
79,78182.1604198
80,-249748.449023
81,-18945.4727955
82,166044.580636
83,-171988.157199
84,-111242.366082
85,144912.204798
86,-105989.457089
87,411762.433574
88,150402.925243
89,283475.475684
90,-354113.594394
91,-227664.24144
92,51368.4399788
93,-34135.7686939
94,-126155.309843
95,-77750.6091417
96,46234.2357556
97,-253924.314059
98,111364.26972
99,55929.4353882
100,-6965.93683776
101,131031.826624
102,147097.377514
103,131094.426935
104,9658.35601599
105,-44115.9106721
106,146748.651627
107,-102190.53784
108,74039.3863944
109,59403.3140775
110,-234906.184319
111,93667.487956
112,352491.169196
113,-86009.6256285
114,139080.165838
115,-326912.653165
116,-141784.783363
117,-280312.944242
118,-38414.72518
119,-166290.660197
120,138607.9708
121,-48761.7878729
122,-209063.679783
123,41389.1373209
124,-139116.188189
125,348136.558562
126,-68258.6218229
127,204076.659997
128,40744.3477526
129,-297753.86795
130,92086.735262
131,-413780.954547
132,-62769.134998
133,-235613.749697
134,131945.691775
135,-86323.5692849
136,-71429.9374821
137,64300.1886772
138,160717.734238
139,-29640.5369474
140,98983.6082473
141,-43799.015529
142,-44692.2267624
143,-135844.102013
144,157889.712414
145,189478.23173
146,125463.632594
147,23132.2131586
148,-251085.243181
149,86823.5719878
150,-121172.751459
151,268211.586701
152,104359.541978
153,-43257.1099245
154,-15018.195248
155,-101567.302855
156,137045.95417
157,-29073.8076815
158,-204514.109322
159,24090.7777026
160,-155071.934248
161,65336.3519201
162,-278212.286336
163,702089.976158
164,-94975.4088263
165,-134366.626447
166,-112926.231084
167,155145.265801
168,141779.868093
169,-26453.9719938
170,-306266.340293
171,80372.4107072
172,266348.085336
173,272769.494071
174,97815.5491552
175,-102511.320532
176,-65561.2742931
177,65055.0055799
178,141387.579834
179,-142458.306011
180,79698.4688126
181,143422.682912
182,-371968.869372
183,278795.169343
184,-138096.160712
185,77288.972879
186,-221695.912881
187,-507471.330337
188,372080.284603
189,-325378.39074
190,-381657.659344
191,30003.8408824
192,-29411.5326603
193,-50754.8844097
194,17705.90354
195,134014.328635
196,-91770.3374224
197,-184035.508513
198,-45381.0074382
199,-18649.8638443
200,206176.101098
201,64891.8980982
202,199957.77902
203,50875.4155828
204,-65303.8005325
205,21469.4946837
206,57283.7400183
207,-94527.0541307
208,-279991.836587
209,134433.066903
210,7132.58605255
211,39703.661286
212,-217719.926168
213,47574.3182488
214,-184379.863997
215,2912.91412498
216,-208393.316383
217,-166958.502159
218,40776.326357
219,11981.3311323
220,7439.75278236
221,240480.309587
222,-12039.7375182
223,203793.166109
224,177170.696575
225,36498.7441367
226,820.79853866
227,-118634.276143
228,182186.19447
229,-282848.849309
230,-131750.509804
231,-146371.136142
232,190579.477542
233,-23668.3346696
234,23291.1827871
235,275079.224402
236,194492.318047
237,-42299.9558598
238,-22412.9598263
239,-8274.70575788
240,281614.563753
241,-43435.2297724
242,-80536.4490851
243,-39203.9825326
244,-23396.5573681
245,254874.968341
246,154129.67914
247,51584.1791362
248,-34323.195842
249,351364.995631
250,160762.509359
251,-115160.792463
252,59309.5497476
253,36827.4135807
254,124949.733686
255,58925.9756347
256,141172.177603
257,-120631.236646
258,-57197.3215379
259,19972.5534231
260,-212610.271337
261,-148626.988118
262,-66687.7307043
263,124917.299224
264,37577.0202016
265,115354.36477
266,-94104.1590526
267,-232353.376786
268,32003.6799922
269,-135332.264126
270,-36638.6736722
271,-164139.661981
272,-28264.6308504
273,50413.760309
274,22523.7361697
275,1453.59939424
276,295234.019398
277,-101179.598405
278,-161083.554271
279,-387235.499802
280,-72998.8631448
281,-79423.3781632
282,75630.9532921
283,-85650.7674341
284,-150356.485141
285,67162.9251399
286,-13523.2821956
287,503822.423276
288,115459.499692
289,124647.283446
290,362495.803206
291,187304.442361
292,-288771.647304
293,-48963.5976172
294,242135.062021
295,122940.944325
296,228820.751788
297,-80026.1202686
298,229868.058542
299,55385.8782615
300,-115735.90447
301,229028.941395
302,-15323.7417571
303,-112687.410769
304,214792.326788
305,390297.711471
306,-112806.341422
307,-67426.4414191
308,-113399.524055
309,105684.809846
310,-96189.9782518
311,-10266.7154392
312,66562.1429923
313,-127604.789146
314,124425.365374
315,-220877.641533
316,-38245.5197568
317,-200611.575941
318,-299253.663273
319,50322.220341
320,-214791.175403
321,92790.6027052
322,63774.9070696
323,217061.677795
