1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
101063.160494,18765.7283951,1922.35802469,9525.88888889,7818.56790123,-25396.0398048,29309.6818076,-30818.003114,15078.5123457,-60291.3271605,-44555.4972696,20225.3495486,17799.9717952,-45188.6825163,-38948.1770706,35680.3688461,15055.4324852,-3230.64067381,-16465.5232928,4896.24937883,19427.9330403,-19985.3120488,-38192.7170753,8003.00415456,13642.5925504,-51983.335984,20213.5827747,-53659.9059863,453.689166583,34285.6988841,36003.5634841,-869.259136578,-5256.39824703,-2128.95804448,69925.5953684,-18751.1490106,-23376.0028985
101063.160494,-26426.9475309,4713.17283951,5802.0648148,-20492.4598765,-6307.18078652,-16964.6311521,20341.0341609,5708.66975305,19658.1172839,-34667.0157941,-11845.0270244,20354.3020779,-10566.1384061,21115.534337,-22932.1551902,17795.3460666,-48578.8287296,28906.7974779,24959.8469406,40762.700285,16743.471293,-21642.1249121,-52782.7403158,-17530.2829202,-55893.273529,25992.5619496,-14441.6403865,5052.41015949,-8274.99041334,-2482.59959347,-9622.50775692,-13800.3217636,-21156.8730082,36616.2553517,17838.8932517,2983.4005534
101063.160494,7661.21913583,1922.35802469,10104.3425926,3580.44753085,25922.9964175,-13847.7229545,-32622.7456852,-11150.2932099,9751.32098764,-10360.7767501,-26695.3179532,1786.35396259,-17418.2226304,64233.6051188,-898.391747737,9512.4163287,22602.8320116,19235.0572153,-11093.1680587,-34182.7806026,-37349.1068943,-3381.19713311,-46153.7013571,-4978.36076899,-19333.453451,17326.3562579,38600.6446889,21541.4836167,-29493.2177573,8685.73835286,8231.29458952,-22885.4708871,-4280.30209633,-2538.13508278,-23095.7324282,-20003.5298771
101063.160494,18765.7283951,4713.17283951,9525.88888889,-13311.9506173,59139.788457,3591.66926067,27962.0145045,-18639.4135802,21780.8580247,16990.06048,217.606704543,34128.351334,13358.9256505,-23672.2014679,6102.75729888,-3899.24289431,31404.6479025,-21492.0994527,-35023.849061,-16866.624949,20803.2517878,14387.5288688,12329.8020435,6963.85427281,18478.3202292,14894.6263796,-1218.87108005,-18936.4559425,11440.2683862,10684.8208985,-86.8109317212,-5861.47095519,64159.3507172,19592.0463729,33329.8187745,-10388.3280338
101063.160494,-26426.9475309,1922.35802469,5802.0648148,-11399.0154321,59049.5318079,9835.87114857,-14645.4307342,-9269.57098762,-2302.38271603,34587.7351855,24414.6582784,-8086.7730935,27478.9455279,43078.9489594,-9589.51485773,-14063.9798815,-18486.5417935,-20554.7098065,-14762.0821058,30641.5430926,-15571.2017275,29520.8824996,-14610.3444934,-23884.602821,24816.3855905,25891.6082711,-26178.9501143,-24323.3302063,-6200.45778785,22593.8612825,8101.84519971,-26726.3856029,-67206.3140167,-78455.6325965,-9722.57482354,-6332.65704764
101063.160494,7661.21913583,4713.17283951,10104.3425926,33804.4104938,16256.0951856,18272.1018127,20664.4141127,7589.39197535,11403.4135803,34198.0997954,5905.28144198,38909.7113552,-3124.27693586,2209.7477805,12781.8532294,-14296.9791364,-43894.0628972,4205.20870025,-25146.0216056,-50273.2998414,-4887.90077523,40193.5579666,-63737.6331896,11435.7604082,3542.79735558,27356.2127255,27671.5579793,-2259.59419298,-36993.1177742,-60502.3235329,-12916.7006929,-8697.13713152,-17068.9025017,-22163.4568883,5226.66448032,-19837.7683447
101063.160494,18765.7283951,1922.35802469,9525.88888889,7818.56790123,-33743.7486522,-32901.3510683,2855.98860945,15078.5123457,-60291.3271605,16003.4690389,-24720.0092466,-7199.663496,32909.2881627,-47065.0732342,3785.5721085,-2964.78113862,54246.4353057,31418.8087959,-54506.2655776,-15847.9217417,22494.6132452,45118.2730967,-19735.7583411,-11829.7184593,-13661.1208833,3673.07445224,32514.3489739,19674.1673482,-9633.02104845,-22586.2409093,-755.423253629,-531.349242162,95426.2128832,-32357.7723379,-20656.7845373,11239.8622582
101063.160494,-26426.9475309,4713.17283951,5802.0648148,-20492.4598765,-52742.3510213,7128.76000358,-5695.60342671,5708.66975305,19658.1172839,-11482.6871421,-16846.6842474,32461.1306488,40981.8283603,-26243.4461558,-15335.2247972,15566.5342427,5407.39593277,2447.52352828,-27135.202931,24131.0762253,-22066.9103313,43701.0345642,14109.8395924,-11505.3000826,-3846.9237667,-22655.5462803,-27272.2994159,36460.0043747,-2358.22349147,49891.0953179,1659.90795006,-16282.3446033,-73330.5893126,-19640.7820073,11411.6327333,-20943.422239
101063.160494,7661.21913583,1922.35802469,10104.3425926,3580.44753085,-42179.0916031,-4424.37885825,11958.3315725,-11150.2932099,9751.32098764,-35399.290796,16512.9835177,4032.59431528,-38431.6672129,5291.0617327,-9595.26489016,32861.3436126,-39715.6217964,-33447.4162606,4904.63769628,15940.3106615,31495.6627533,36112.7822523,-41646.4880625,11263.1409954,21696.4809439,-21795.4568769,-17799.7777725,-16776.8600069,-16279.5533494,25940.1198037,16020.245748,17470.8910536,-14645.3562227,59569.3440323,-19981.9134987,24491.6509604
101063.160494,18765.7283951,4713.17283951,9525.88888889,-13311.9506173,-25396.0398048,29309.6818076,-30818.003114,-18639.4135802,21780.8580247,-44555.4972696,20225.3495486,17799.9717952,-45188.6825163,-38948.1770706,35680.3688461,40333.2110807,-2805.65103113,-5394.47671627,-25485.275017,15840.548297,-6741.77328,23268.7713804,-56128.1166147,-23944.5529139,29670.5902924,-3213.56642073,28449.7915031,-35091.4018802,-7860.87998517,-14418.5865604,-12905.2654445,5403.84517904,60404.7662876,22990.8370458,37387.7101028,-13187.9419716
101063.160494,-26426.9475309,1922.35802469,5802.0648148,-11399.0154321,-6307.18078652,-16964.6311521,20341.0341609,-9269.57098762,-2302.38271603,-34667.0157941,-11845.0270244,20354.3020779,-10566.1384061,21115.534337,-22932.1551902,33322.1610191,45314.0818915,21170.5533857,-33415.3829472,-15832.9126323,10318.9437276,6718.17921719,4657.62785575,7228.32255666,2030.22955346,-2434.33409961,-9612.85727672,-5367.10967771,-590.521820551,-25309.342098,-6650.43053785,7087.76023551,-33405.4236002,45397.4362454,-14927.4197348,27222.049848
101063.160494,7661.21913583,4713.17283951,10104.3425926,33804.4104938,25922.9964175,-13847.7229545,-32622.7456852,7589.39197535,11403.4135803,-10360.7767501,-26695.3179532,1786.35396259,-17418.2226304,64233.6051188,-898.391747737,13415.5046035,-10430.8232815,20016.6242336,28745.6168594,37108.9498642,13215.488832,-11542.7485618,-1971.41110296,-5323.59959454,-40876.7719112,-26144.6859414,-50244.1587395,12986.9351012,11933.9110922,21961.049773,-108.302168783,29450.5854832,566.790461582,35273.9680839,-1012.60902286,-200.202952163
101063.160494,18765.7283951,1922.35802469,9525.88888889,7818.56790123,59139.788457,3591.66926067,27962.0145045,15078.5123457,-60291.3271605,16990.06048,217.606704543,34128.351334,13358.9256505,-23672.2014679,6102.75729888,-12090.6513466,-51015.7946319,-14953.285503,49610.0161988,-3580.01129865,-2509.30119645,-29311.4745637,-60454.9145036,-17265.8146363,-56862.6933691,-41515.4279888,7434.47026949,31242.7494369,14984.5505127,-40490.0005123,19180.8348886,6008.91788721,-5883.54247402,-51451.5320473,9067.56883044,18153.4749364
101063.160494,-26426.9475309,4713.17283951,5802.0648148,-20492.4598765,59049.5318079,9835.87114857,-14645.4307342,5708.66975305,19658.1172839,34587.7351855,24414.6582784,-8086.7730935,27478.9455279,43078.9489594,-9589.51485773,-33361.8803092,43171.4327969,-31354.3210062,2175.3559904,-64893.7765102,5323.43903833,-44444.8281944,-33514.7679667,13582.6424575,-23414.4317211,-26318.5859626,47345.3146044,-5931.15763331,-2665.05444604,2774.76528028,-9593.55269155,20013.8240748,12644.0174083,-3091.76432754,-45850.1082714,11942.6873895
101063.160494,7661.21913583,1922.35802469,10104.3425926,3580.44753085,16256.0951856,18272.1018127,20664.4141127,-11150.2932099,9751.32098764,34198.0997954,5905.28144198,38909.7113552,-3124.27693586,2209.7477805,12781.8532294,-42373.7599413,17112.7897849,14212.3590453,6188.53036236,18242.469941,5853.44414102,-55117.5036615,15612.5207295,-21737.7207717,36989.4937267,-883.698912379,-1458.40537142,-20553.9726606,19433.8111091,42630.0807857,-6695.38783915,15262.2517276,13355.390867,-70914.9179663,56818.4283579,1529.21321286
101063.160494,18765.7283951,4713.17283951,9525.88888889,-13311.9506173,-33743.7486522,-32901.3510683,2855.98860945,-18639.4135802,21780.8580247,16003.4690389,-24720.0092466,-7199.663496,32909.2881627,-47065.0732342,3785.5721085,-36433.9681864,-28598.9968714,26886.5761689,60509.124078,1026.07665205,-14061.4785078,-60042.2187916,-28389.354119,1527.75809581,74358.2397147,5947.71080303,-13519.8336802,2657.25187106,36057.8399474,30806.4435994,-4564.07612218,678.796174175,-37150.4046401,-28699.1744019,-40377.1641598,17558.9357093
101063.160494,-26426.9475309,1922.35802469,5802.0648148,-11399.0154321,-52742.3510213,7128.76000358,-5695.60342671,-9269.57098762,-2302.38271603,-11482.6871421,-16846.6842474,32461.1306488,40981.8283603,-26243.4461558,-15335.2247972,-19258.1811376,-26827.5400981,-615.843579229,48177.465053,-14808.6304603,5252.25799985,-58624.9802591,-62234.9520525,1203.33971904,56308.0138728,-475.70387822,30160.432589,-5890.81701686,-6507.28874241,-47467.7801892,16104.7378366,9569.7830752,18768.2927042,19174.4873343,41249.5768448,-14872.0585042
101063.160494,7661.21913583,4713.17283951,10104.3425926,33804.4104938,-42179.0916031,-4424.37885825,11958.3315725,7589.39197535,11403.4135803,-35399.290796,16512.9835177,4032.59431528,-38431.6672129,5291.0617327,-9595.26489016,881.474532882,54324.8861787,-24221.8329338,-3599.59525368,13164.3499771,-8327.58805679,-51036.7279472,-6478.62439757,-21565.101359,-2018.54666393,4141.27274723,3230.13921529,5062.00814255,-1279.75331563,-38714.6651823,-4531.14963672,-10905.7764575,10931.844588,773.197821169,-17954.8378885,14020.6370007
