,naiseki
0,906465.555556
1,114910.823067
2,259678.028267
3,48201.1111111
4,-2878.33333334
5,-35622.7777778
6,-120232.233716
7,242733.478847
8,-23161.3219015
9,7458.08389425
10,-216822.195068
11,85533.868411
12,-41557.7654742
13,-5264.22562274
14,-48537.0665394
15,18693.9613859
16,269519.877908
17,244885.287545
18,19206.3224157
19,19446.7819729
20,-55564.5413136
21,288515.013606
22,-40793.6590432
23,-195584.789234
24,153344.779612
25,66355.8604623
26,35707.2326443
27,-95102.0804631
28,9517.54154679
29,77977.3452454
30,186655.607281
31,-243326.87865
32,-189122.79721
33,67362.7490818
34,-147453.253176
35,-186973.576407
36,-20473.5304588
37,-90361.4724871
38,-203723.70977
39,-353650.184718
40,14925.2171002
41,-20708.2584511
42,6519.99592706
43,-338202.273531
44,-43654.4549316
45,-68869.2412356
46,-9592.09990535
47,51845.423606
48,-44110.8530751
49,84625.5840062
50,-55510.7893177
51,18189.6386644
52,-39984.3350349
53,40779.0371965
54,108103.985836
55,-153005.142517
56,-102927.804343
57,-60354.3699195
58,26780.0463004
59,186343.186269
60,-87496.3010032
61,120759.158539
62,-8510.45955854
63,-42498.6315918
64,-24819.8779121
65,68123.3360059
66,-84734.4917119
67,-55901.9089702
68,131502.418818
69,-74405.1093308
70,-140340.376211
71,-218601.368791
72,-155330.146184
73,-50707.6364953
74,120989.240262
75,145901.623945
76,-58270.7396831
77,45142.94303
78,194715.344958
79,186619.429393
80,-30923.5359632
81,26159.3974524
82,259803.519886
83,-68759.7719027
84,-50182.5458781
85,-84773.4371559
86,182018.745089
87,8129.88229216
88,-237383.300877
89,-177053.828671
90,-59016.7916584
91,34824.3874839
92,176052.141153
93,276372.993011
94,19117.5002071
95,-10219.280165
96,16450.970642
97,89606.4842543
98,-137617.412222
99,135182.520627
100,-81873.0002504
101,-62808.5640747
102,-20765.8825066
103,10159.3977921
104,151989.108873
105,230195.317298
106,203369.888717
107,469.322740704
108,6889.02051277
109,-268318.247701
110,-71120.3278527
111,-3103.78795488
112,-150986.238822
113,157975.102922
114,-39503.7392274
115,-72566.5167727
116,86806.7295551
117,129573.160092
118,-98988.7255544
119,-92825.7407013
120,253710.981438
121,-58477.9517369
122,-71868.0389369
123,-44587.5215348
124,-125958.23799
125,91258.3556322
126,-159848.32992
127,-99343.4669847
128,-197812.071177
129,-120177.449644
130,156889.945001
131,-163682.976895
132,65872.7239177
133,58538.6619113
134,193834.00003
135,70241.2941183
136,551.134349582
137,69442.7052267
138,70606.1307499
139,89718.3423121
140,283315.606178
141,-69249.9881606
142,-18270.5060029
143,-65417.9577134
