,naiseki
0,1212403.05556
1,351824.239527
2,-16344.5605155
3,40571.6111111
4,131445.944444
5,90278.5
6,39055.8252638
7,141482.459502
8,-81681.7148147
9,210494.927846
10,45349.5470209
11,234607.840957
12,129681.851605
13,-254335.078766
14,169462.186333
15,9215.18453645
16,222388.893203
17,-64275.3593059
18,323324.81539
19,-3630.85957093
20,11933.9011315
21,-124926.138413
22,22696.9110576
23,-7344.1254914
24,187002.301589
25,130239.936399
26,123307.362112
27,-268851.516902
28,-163953.470265
29,201608.013311
30,272900.652011
31,-167153.938742
32,120793.499092
33,149739.251917
34,-41699.6601014
35,-229497.339569
36,-98833.9254386
37,-187131.150348
38,-172139.21404
39,-263473.308499
40,108187.21967
41,-19858.4896345
42,-391736.410387
43,-29835.9417701
44,-132499.436426
45,-12993.1142166
46,22320.5719386
47,-113038.57636
48,-61702.3341449
49,200291.714405
50,-16860.6862114
51,32185.410682
52,147947.833977
53,41804.1486541
54,-551485.830533
55,-157233.737771
56,-270231.621434
57,-276722.294243
58,252673.215648
59,-100318.525299
60,271080.897612
61,55263.8257571
62,152184.792319
63,-147905.347679
64,-53597.7546329
65,110596.798427
66,-56238.9418095
67,-207830.793851
68,181016.337895
69,-215955.674954
70,-139327.412879
71,-36990.3887963
72,-286618.382682
73,259396.583169
74,-26594.0269919
75,-326627.253822
76,8928.52430707
77,-178110.824976
78,-121990.627346
79,344309.735242
80,-213673.16553
81,-155153.44518
82,-51512.7087391
83,85180.4014804
84,209635.717911
85,-22511.3659756
86,-35448.5077048
87,390502.845006
88,116043.068473
89,-188868.7278
90,200962.81709
91,-74882.6113861
92,24316.561082
93,-58793.7936072
94,9204.53376335
95,-94562.5592209
96,-206409.798747
97,-230672.854806
98,133567.741924
99,-32153.5347903
100,-252668.234585
101,-44474.3812979
102,-41330.8737919
103,-37862.4891479
104,-311018.712195
105,95580.479248
106,-99748.8210957
107,56861.2531763
108,-29810.0053295
109,-76087.2528404
110,-95155.8908434
111,-12354.9857889
112,-323386.881596
113,68104.656174
114,45464.4170757
115,218340.269967
116,49361.8285712
117,76691.4375365
118,-174792.413476
119,-326500.503946
120,-181259.055602
121,109638.016612
122,-185961.481624
123,-278404.594852
124,-301574.620055
125,51471.6210625
126,-183143.292127
127,-12477.8830923
128,-31375.6170834
129,158414.395503
130,-136874.252451
131,47983.2279365
132,119161.23585
133,6047.01923556
134,67222.898285
135,-5911.36399634
136,-77761.7134244
137,-35635.2413219
138,-66271.2389484
139,-262595.865216
140,59915.3031901
141,40069.4024425
142,44828.3730096
143,75899.6573286
144,3473.57470136
145,-238885.477898
146,-192399.491807
147,-26146.8007506
148,-135557.449982
149,28916.7107836
150,-42119.0887739
151,258058.861915
152,-4279.92284383
153,-31485.0219006
154,-98452.6939554
155,-226648.172435
156,-260524.784005
157,228477.563044
158,-104840.641194
159,180932.413174
160,56272.4036671
161,374.5591069
162,-109969.392668
163,174352.090514
164,334058.306329
165,-194148.579758
166,-227447.265018
167,-54482.5747691
168,-9138.8557344
169,42514.7616715
170,268860.450315
171,40312.7215805
172,-44804.3554106
173,-232290.649397
174,-184056.241559
175,75888.7910562
176,-77483.499596
177,-221956.613166
178,-32597.5514385
179,148731.565866
180,90375.0142457
181,33113.8558321
182,-39292.4485294
183,21388.0824999
184,72532.5726624
185,-176684.545805
186,349280.903641
187,137195.733804
188,-33691.2363798
189,-120881.950775
190,-14132.9005651
191,12246.9526049
192,-26839.5373337
193,-14920.3756068
194,-99061.9342362
195,-56564.1642022
196,-202921.336784
197,217787.131385
198,115915.1274
199,98317.1104079
200,-94929.345436
201,-38189.58399
202,282875.944947
203,-144589.228157
204,156250.43896
205,68516.6960036
206,-290074.808658
207,-219941.951697
208,-87652.0670278
209,205312.902932
210,128557.803612
211,-179956.737328
212,119869.562777
213,-32020.1850468
214,116408.587232
215,143598.429837
216,19664.6561403
217,190141.759099
218,116743.193852
219,66706.9401813
220,89145.5477878
221,-167271.051954
222,-200197.914236
223,310860.076582
224,209636.57968
225,39122.1277496
226,-92422.8378969
227,-350975.708309
228,-35084.937046
229,-257842.045573
230,-29.5810062902
231,-21398.6719708
232,-160305.402144
233,-150229.09649
234,-33403.8953464
235,-16369.7234381
236,-49911.6628845
237,-41734.6828465
238,-39229.7461288
239,240975.784696
240,-130876.948495
241,-23641.7457969
242,-96895.979814
243,-36095.5719684
244,33882.8136716
245,207008.411719
246,-7333.57362795
247,-46369.4011463
248,-49780.8135994
249,124014.529938
250,-177723.497903
251,39984.5536845
252,148791.321402
253,-63094.4427313
254,87600.597511
255,-364719.349321
256,59749.1278619
257,41628.6077869
258,81979.3880939
259,77654.8294574
260,-100536.873717
261,-58280.391374
262,190977.703281
263,322903.573022
264,365247.909464
265,225124.59409
266,15858.1596806
267,-23070.7395667
268,61830.1808532
269,135291.921554
270,390244.164358
271,-227507.936164
272,78720.9703821
273,-561.123724235
274,-14666.3537027
275,117316.110929
276,-203.069882211
277,-6485.2000871
278,-149357.02221
279,-224062.905163
280,109547.913177
281,206299.086837
282,137571.650056
283,-221860.294207
284,-33293.4721123
285,-238678.893575
286,31772.030175
287,-82123.5959676
288,-193109.740553
289,215915.142017
290,-107045.863029
291,93961.9444625
292,-191382.799834
293,-48554.9894333
294,-95501.8725365
295,14100.1286522
296,241926.79295
297,-309761.764968
298,72175.050033
299,-273936.987253
300,-113939.92714
301,-176650.813421
302,181985.666821
303,-10445.521411
304,-69036.439689
305,12852.6302546
306,-93365.2281674
307,-29395.9348699
308,279630.195521
309,55603.821015
310,124121.125114
311,346282.434085
312,-139543.309873
313,-196415.378467
314,-47808.4222236
315,42148.609943
316,69429.5000651
317,202951.586932
318,112412.365276
319,-210179.334634
320,-161781.640808
321,93097.9134297
322,-29486.5006775
323,-240915.156057
