,naiseki
0,1582700.22222
1,-164859.981848
2,128291.072699
3,-518704.888889
4,-291086.888889
5,252161.777778
6,355894.110458
7,-422591.753943
8,47384.482486
9,-643968.53997
10,-352843.141115
11,485190.845768
12,212194.416888
13,-595309.017982
14,307240.881988
15,190348.487084
16,94928.0639978
17,586062.05812
18,302898.455611
19,-347906.173683
20,-301507.84308
21,-350791.334465
22,531618.723261
23,-44556.4081731
24,-22620.7549777
25,473926.46795
26,-161556.702218
27,-151119.21513
28,-4076.36995789
29,82503.833835
30,-222836.588371
31,173431.069558
32,118673.490822
33,150339.600039
34,-190619.407097
35,164013.244268
36,-230031.931833
37,-403455.25141
38,915781.927624
39,-747927.470227
40,-98397.2870012
41,-134643.416099
42,277351.714049
43,60883.8366326
44,561810.519072
45,-57128.5647329
46,46893.593245
47,-331530.952134
48,-504857.939028
49,-204770.742483
50,505217.109989
51,-535550.994051
52,-355152.001891
53,-441991.644663
54,-357630.924089
55,862398.719666
56,-565675.688378
57,-90474.1514384
58,-49852.3727109
59,303621.173371
60,-548934.670558
61,-248278.943489
62,-348017.404005
63,802910.95989
64,267427.586521
65,148185.972907
66,-34232.9066535
67,336749.504257
68,267154.249646
69,-301767.474481
70,-174138.4692
71,-285489.02124
72,-83680.9912989
73,-81869.1548837
74,641294.05962
75,79870.9376558
76,75198.0049783
77,-120593.299721
78,-384470.505115
79,597374.65453
80,627067.316831
81,38316.9035374
82,-292221.527573
83,-517963.002914
84,220003.069751
85,-48101.0861001
86,6805.54031018
87,405180.839005
88,574342.256256
89,38202.8680082
90,262654.633432
91,127377.033223
92,-631433.346024
93,-404678.061888
94,-321096.596583
95,272127.430602
96,-479269.620474
97,-188569.190986
98,-123718.661443
99,-295496.843754
100,-102018.534888
101,-251632.468037
102,210735.241423
103,70226.4897459
104,347086.994663
105,-73583.8928609
106,314689.83934
107,-178367.337744
108,-212636.90864
109,160808.743827
110,-117077.977414
111,604559.318425
112,-81388.4273312
113,462186.922838
114,-296867.560206
115,-553255.497102
116,83376.0300351
117,-308919.776432
118,-67252.2853311
119,280201.538441
120,274685.620522
121,-99726.089714
122,158337.413589
123,-271827.704141
124,-213838.251128
125,177449.066225
126,323914.525374
127,470323.138067
128,177159.871058
129,690692.007803
130,-8453.0569999
131,-456156.406146
132,304850.74217
133,-251640.045207
134,52762.0178308
135,-215953.991266
136,-411354.367206
137,-334573.484826
138,-638521.526069
139,-97559.9293644
140,-345160.982008
141,36787.4612682
142,-3286.44055884
143,-150055.482412
144,156580.313288
145,227991.650914
146,74983.7228684
147,107915.635721
148,-17908.0288551
149,229462.506318
150,62221.2283422
151,-354292.064598
152,547883.921083
153,307734.088604
154,-183942.147253
155,87181.8471274
156,153087.704195
157,117524.493042
158,326946.485422
159,-66727.9976209
160,251337.301997
161,-30069.4385716
162,-174531.884573
163,318294.704648
164,-757653.729037
165,397790.219129
166,327729.986056
167,759193.378036
168,370331.876429
169,-195211.633985
170,-37384.6563295
171,-17612.6395987
172,220062.160706
173,316078.015502
174,102127.900986
175,666848.471392
176,95511.5531724
177,691643.622276
178,-213283.616659
179,-230454.541424
180,385092.900951
181,-390062.087522
182,145448.022699
183,102685.923984
184,-458814.189576
185,434968.378207
186,440038.749584
187,676898.014787
188,608981.077368
189,-331662.165423
190,584022.093537
191,-725968.131473
192,-321776.314666
193,-470029.90179
194,-106211.05758
195,-567622.77697
196,-826143.254685
197,-281486.94786
198,452850.092393
199,39833.514342
200,-541503.11055
201,286774.201311
202,95398.4570885
203,207528.603615
204,81000.6551112
205,862381.239056
206,-309094.830165
207,61463.8800966
208,18279.1257409
209,309545.363276
210,-546413.826037
211,-82125.2986587
212,-831122.730724
213,369039.329693
214,76587.4895183
215,77261.5192116
216,40809.439572
217,-409812.815256
218,15632.0105927
219,-162220.051624
220,-420591.208571
221,88880.3889196
222,88056.596689
223,-363312.273564
224,-68006.5822554
225,16407.5148132
226,428892.026594
227,-102700.856157
228,111486.272082
229,-58724.728137
230,-15373.2581031
231,-409175.370586
232,105833.060511
233,-406339.748787
234,-421880.891094
235,-97963.902234
236,503787.858039
237,78455.1927749
238,79532.7409841
239,67864.9902055
240,410442.025862
241,271023.919661
242,-374170.917521
243,182965.673947
244,-361299.111289
245,-18670.1720419
246,83987.6633166
247,-311459.427627
248,-383594.445157
249,636509.446709
250,319680.36145
251,-166139.078409
252,-7230.70850558
253,-62271.0550886
254,258269.787018
255,363205.881421
256,39977.3766237
257,154470.547892
258,-315591.77333
259,382554.379273
260,-264858.11662
261,-99884.4824954
262,158419.149367
263,343450.114006
264,-589922.199444
265,201465.132365
266,-285984.279701
267,62649.6459269
268,332643.219942
269,267761.607339
270,252098.578831
271,50727.7267408
272,-614372.543067
273,-30739.0086561
274,-219427.636683
275,283840.61286
276,318162.806841
277,-55479.9012016
278,-58261.4138577
279,-186337.371349
280,-458275.319889
281,99430.8359278
282,-38240.6229838
283,-105074.668205
284,207287.068587
285,646065.500265
286,188053.244615
287,-135904.747218
288,31831.195233
289,-354958.777131
290,120185.529188
291,-544582.853589
292,-73067.3723024
293,342127.254054
294,-185731.796996
295,-338703.857205
296,478458.160575
297,456188.385728
298,295887.279269
299,160964.237145
300,-285688.023794
301,537752.953245
302,-377804.419562
303,63652.3244174
304,233947.439885
305,158456.540349
306,120971.864696
307,246250.825469
308,-216949.360734
309,150373.971154
310,-240028.19848
311,45513.4948296
312,-103244.834893
313,-414290.482311
314,-477434.780011
315,-418706.52893
316,-93000.7906988
317,-241294.628062
318,345851.366028
319,-288210.149505
320,116213.818338
321,411199.955399
322,322236.565108
323,176662.843503
