,name,pop,lat,lon
739,"Kosciusko, Indiana",78564,41.2351957,-85.8529731
740,"LaGrange, Indiana",38436,41.6372578,-85.4216948
741,"Lake, Indiana",490228,41.4193829,-87.3692227
742,"LaPorte, Indiana",111444,41.6105983,-86.7225227
743,"Lawrence, Indiana",45704,39.8386516,-86.0252612
744,"Madison, Indiana",130069,40.1624531,-85.7260804
745,"Marion, Indiana",934243,40.5583739,-85.6591442
746,"Marshall, Indiana",47107,41.322843,-86.2809625
747,"Martin, Indiana",10203,38.6705579,-86.8022436
748,"Miami, Indiana",35954,40.7454905,-86.0639451
749,"Monroe, Indiana",143339,39.1294237,-86.5187646
750,"Montgomery, Indiana",38146,40.0361447,-86.9007083
751,"Morgan, Indiana",69693,39.4665575,-86.4556794
752,"Newton, Indiana",14156,40.939576,-87.3966953
753,"Noble, Indiana",47618,41.3990708,-85.4193348
754,"Ohio, Indiana",6035,38.9480496,-84.9581728
755,"Orange, Indiana",19626,38.5421361,-86.4953216
756,"Owen, Indiana",20969,39.2984518,-86.8508562
757,"Parke, Indiana",17233,39.7686321,-87.2158436
758,"Perry, Indiana",19454,38.0893386,-86.632911
759,"Pike, Indiana",12624,38.4159433,-87.214144
760,"Porter, Indiana",167076,41.4457155,-87.0724971
761,"Posey, Indiana",25540,38.0145359,-87.8543645
762,"Pulaski, Indiana",12967,41.031393,-86.6990692
763,"Putnam, Indiana",37618,39.6666195,-86.8374032
764,"Randolph, Indiana",25384,40.1560108,-85.011566
765,"Ripley, Indiana",28497,39.0846316,-85.2691784
766,"Rush, Indiana",16892,39.6220357,-85.4731911
767,"Scott, Indiana",23712,38.6727039,-85.7444145
768,"Shelby, Indiana",44579,39.493485,-85.8190596
769,"Spencer, Indiana",20801,38.0288806,-86.9976446
770,"Starke, Indiana",23074,41.2753164,-86.6457565
771,"Steuben, Indiana",34308,41.6414101,-85.0023642
772,"St. Joseph, Indiana",267618,41.5941578,-86.2787334
773,"Sullivan, Indiana",21050,39.0492722,-87.4172644
774,"Switzerland, Indiana",10452,38.8249258,-85.0373975
775,"Tippecanoe, Indiana",183074,40.3916066,-86.8879689
776,"Tipton, Indiana",15415,40.2899154,-86.058442
777,"Union, Indiana",7246,39.6196086,-84.9292376
778,"Vanderburgh, Indiana",182006,38.0461185,-87.5806553
779,"Vermillion, Indiana",15693,39.8763626,-87.4635672
780,"Vigo, Indiana",108175,39.4174652,-87.3974269
781,"Wabash, Indiana",32252,40.8065352,-85.7833563
782,"Warren, Indiana",8352,40.3424546,-87.3564255
783,"Warrick, Indiana",61149,38.0906065,-87.2758933
784,"Washington, Indiana",27878,38.6592152,-87.172789
785,"Wayne, Indiana",67671,39.8638778,-85.0198586
786,"Wells, Indiana",27862,40.7013353,-85.2116102
787,"White, Indiana",24453,40.7422434,-86.8713913
788,"Whitley, Indiana",33403,41.1238216,-85.5035187
789,"Adair, Iowa",7454,41.3127814,-94.4953303
790,"Adams, Iowa",3875,41.0161621,-94.6850186
791,"Allamakee, Iowa",14038,43.2961731,-91.3961856
792,"Appanoose, Iowa",12661,40.7455904,-92.8649061
793,"Audubon, Iowa",5794,41.670205,-94.9106526
794,"Benton, Iowa",25680,42.0599693,-92.0776319
795,"Black Hawk, Iowa",132897,42.4607526,-92.3030235
796,"Boone, Iowa",26433,42.0171798,-93.9254114
797,"Bremer, Iowa",24721,42.7669649,-92.3099856
798,"Buchanan, Iowa",21038,42.4634928,-91.8449198
799,"Buena Vista, Iowa",20578,42.7445814,-95.1127525
800,"Butler, Iowa",15006,42.7336512,-92.7819493
801,"Calhoun, Iowa",9866,42.3808184,-94.6332459
802,"Carroll, Iowa",20562,42.0193628,-94.860335
803,"Cass, Iowa",13448,41.3122834,-94.9215151
804,"Cedar, Iowa",18411,41.7608608,-91.1263198
805,"Cerro Gordo, Iowa",43254,43.0742443,-93.2548746
806,"Cherokee, Iowa",11836,42.7247968,-95.6249803
807,"Chickasaw, Iowa",12264,43.05994,-92.316679
808,"Clarke, Iowa",9217,41.0152092,-93.7842976
809,"Clay, Iowa",16515,43.0809373,-95.1407762
810,"Clayton, Iowa",17692,42.8547706,-91.3667151
811,"Clinton, Iowa",48051,41.8444735,-90.1887379
812,"Crawford, Iowa",17228,42.020579,-95.3811884
813,"Dallas, Iowa",77400,41.6744179,-94.0394437
814,"Davis, Iowa",8781,40.7474784,-92.3965311
815,"Decatur, Iowa",8263,40.7418231,-93.7994193
816,"Delaware, Iowa",17398,42.4663805,-91.3621282
817,"Des Moines, Iowa",40255,41.5910641,-93.6037149
818,"Dickinson, Iowa",16935,43.3753018,-95.1654279
819,"Dubuque, Iowa",96370,42.5006217,-90.6647967
820,"Emmet, Iowa",9990,43.3707528,-94.6749933
821,"Fayette, Iowa",20343,42.8420766,-91.850265
822,"Floyd, Iowa",16077,43.0587894,-92.7830539
823,"Franklin, Iowa",10436,42.7285907,-93.2513168
824,"Fremont, Iowa",7022,40.7345943,-95.5924782
825,"Greene, Iowa",9200,42.0182893,-94.4005864
826,"Grundy, Iowa",12375,42.4132701,-92.7808666
827,"Guthrie, Iowa",10722,41.6721976,-94.4985983
828,"Hamilton, Iowa",15117,42.382945,-93.7083849
829,"Hancock, Iowa",11027,43.0847702,-93.7363674
830,"Hardin, Iowa",17311,42.3840463,-93.2293918
831,"Harrison, Iowa",14324,41.6659155,-95.7976315
832,"Henry, Iowa",20217,40.9778301,-91.5511282
833,"Howard, Iowa",9449,43.3353641,-92.3230007
834,"Humboldt, Iowa",9640,42.7756032,-94.1956133
835,"Ida, Iowa",7042,42.3788371,-95.4949407
836,"Iowa, Iowa",16375,41.683983,-92.0612268
837,"Jackson, Iowa",19482,42.1420382,-90.5480067
838,"Jasper, Iowa",36872,41.6791308,-93.0647786
839,"Jefferson, Iowa",17325,41.0132921,-91.9720305
840,"Johnson, Iowa",142287,41.6861834,-91.6061124
841,"Jones, Iowa",20454,42.1081969,-91.1427196
842,"Keokuk, Iowa",10231,40.3972664,-91.384874
843,"Kossuth, Iowa",15222,43.1825351,-94.209098
844,"Lee, Iowa",35286,40.6524894,-91.507313
845,"Linn, Iowa",217751,42.0631825,-91.6037932
846,"Louisa, Iowa",11161,41.206668,-91.2683976
847,"Lucas, Iowa",8701,41.0147422,-93.3427643
848,"Lyon, Iowa",11683,43.3747071,-96.2081917
849,"Madison, Iowa",15609,41.3133406,-94.0167968
850,"Mahaska, Iowa",22370,41.314939,-92.6489935
851,"Marion, Iowa",33365,42.0341658,-91.5976773
852,"Marshall, Iowa",40866,42.0378125,-92.9915704
853,"Mills, Iowa",14831,41.0171392,-95.6087477
854,"Mitchell, Iowa",10779,43.342033,-92.7840209
855,"Monona, Iowa",8996,42.0218737,-95.9356631
856,"Monroe, Iowa",8001,41.0142519,-92.8792544
857,"Montgomery, Iowa",10421,41.0166807,-95.1753285
858,"Muscatine, Iowa",42903,41.424473,-91.0432051
859,"O'Brien, Iowa",14056,43.0755779,-95.6277063
860,"Osceola, Iowa",6218,43.3684613,-95.6299944
861,"Page, Iowa",15496,40.736337,-95.1602396
862,"Palo Alto, Iowa",9099,43.0762829,-94.6625047
863,"Plymouth, Iowa",24874,42.7369124,-96.2213607
864,"Pocahontas, Iowa",7138,42.7262681,-94.6477383
865,"Polk, Iowa",459862,41.6765808,-93.5921448
866,"Pottawattamie, Iowa",93128,41.3115686,-95.5331269
