,name,pop,lat,lon
227,"Santa Barbara, California",440668,34.7136533,-119.9858232
228,"Santa Clara, California",1894605,37.3541132,-121.9551744
229,"Santa Cruz, California",271804,36.9746099,-122.0294259
230,"Shasta, California",179804,40.7965121,-121.9979194
231,"Sierra, California",3003,39.5849065,-120.5305731
232,"Siskiyou, California",43628,41.6472886,-122.5225194
233,"Solano, California",431131,38.2218938,-121.9163555
234,"Sonoma, California",500292,38.5110803,-122.8473388
235,"Stanislaus, California",531997,37.5500871,-121.0501425
236,"Sutter, California",95847,38.9509675,-121.697088
237,"Tehama, California",63067,40.1251334,-122.2015529
238,"Trinity, California",13170,40.6053256,-123.171268
239,"Tulare, California",458198,36.2516475,-118.852583
240,"Tuolumne, California",53831,38.056944,-119.9919351
241,"Ventura, California",846178,34.343649,-119.295170911
242,"Yolo, California",207590,38.7184542,-121.9059001
243,"Yuba, California",73966,39.2839755,-121.3556818
244,"Adams, Colorado",480718,39.8714085,-104.2701374
245,"Alamosa, Colorado",16177,37.469877,-105.8696009
246,"Arapahoe, Colorado",618821,39.6416781,-104.3628567
247,"Archuleta, Colorado",12244,37.1995993,-107.0842479
248,"Baca, Colorado",3645,37.3147687,-102.5770885
249,"Bent, Colorado",5630,37.9421152,-103.0964287
250,"Boulder, Colorado",313333,40.0149856,-105.2705456
251,"Broomfield, Colorado",62138,39.9379892,-105.0587294
252,"Chaffee, Colorado",18363,38.7413025,-106.1825012
253,"Cheyenne, Colorado",1871,38.8307233,-102.6177692
254,"Clear Creek, Colorado",9187,39.6754591,-105.6435349
255,"Conejos, Colorado",8265,37.1851939,-106.1655431
256,"Costilla, Colorado",3568,37.2367948,-105.4182008
257,"Crowley, Colorado",5360,38.3394806,-103.8263042
258,"Custer, Colorado",4361,38.1072962,-105.3543375
259,"Delta, Colorado",29870,38.7422063,-108.0689583
260,"Denver, Colorado",663862,39.7391536,-104.9847034
261,"Dolores, Colorado",1978,37.7524811,-108.4596087
262,"Douglas, Colorado",314638,39.3420437,-104.9468945
263,"Eagle, Colorado",52921,39.6161124,-106.7172844
264,"Elbert, Colorado",24195,39.3138822,-104.0868973
265,"El Paso, Colorado",663519,38.8287435,-104.5253456
266,"Fremont, Colorado",46502,38.4692006,-105.4328622
267,"Garfield, Colorado",57461,39.5462048,-107.8776144
268,"Gilpin, Colorado",5851,39.8586654,-105.5025219
269,"Grand, Colorado",14546,40.0990074,-106.1366966
270,"Gunnison, Colorado",15725,38.5458246,-106.9253207
271,"Hinsdale, Colorado",786,37.813681,-107.3304179
272,"Huerfano, Colorado",6462,37.7013983,-105.0218531
273,"Jackson, Colorado",1396,40.6531945,-106.3447246
274,"Jefferson, Colorado",558503,39.5699803,-105.2561919
275,"Kiowa, Colorado",1402,38.4411214,-102.7628476
276,"Kit Carson, Colorado",8072,39.3080613,-102.62075
277,"Lake, Colorado",7357,39.2056525,-106.342801
278,"La Plata, Colorado",53989,37.2888554,-107.8544249
279,"Larimer, Colorado",324122,40.6810174,-105.4726907
280,"Las Animas, Colorado",14052,37.3096626,-104.0591427
281,"Lincoln, Colorado",5510,38.9208296,-103.4885462
282,"Logan, Colorado",22524,40.7250975,-103.1221379
