,name,pop,lat,lon
543,"Wilkes, Georgia",9940,33.7898432,-82.7385978
544,"Wilkinson, Georgia",9326,32.7924994,-83.1623561
545,"Worth, Georgia",20940,31.524179,-83.8712801
546,"Hawaii, Hawaii",194190,19.6273325,-155.5645619
547,"Honolulu, Hawaii",991788,21.304547,-157.8556764
548,"Kalawao, Hawaii",89,21.1308113,-157.0680365
549,"Kauai, Hawaii",70475,22.05046655,-159.55876765
550,"Maui, Hawaii",163019,20.8029568,-156.310683216
551,"Ada, Idaho",426236,43.4136539,-116.2367421
552,"Adams, Idaho",3861,44.8677448,-116.4572399
553,"Bannock, Idaho",83347,42.6936188,-112.2506044
554,"Bear Lake, Idaho",5957,42.2172123,-111.3198808
555,"Benewah, Idaho",9118,47.2162961,-116.6654616
556,"Bingham, Idaho",45269,43.1881598,-112.3598354
557,"Blaine, Idaho",21482,43.3336455,-113.8808311
558,"Boise, Idaho",6824,43.615046,-116.2044428
559,"Bonner, Idaho",41585,48.2663565,-116.5952716
560,"Bonneville, Idaho",108623,43.3993844,-111.4752257
561,"Boundary, Idaho",10979,48.7846346,-116.4339511
562,"Butte, Idaho",2622,43.6989304,-113.2210324
563,"Camas, Idaho",1039,43.4064019,-114.8070143
564,"Canyon, Idaho",203143,43.6435692,-116.7017144
565,"Caribou, Idaho",6837,42.780196,-111.6052607
566,"Cassia, Idaho",23540,42.2219306,-113.5777087
567,"Clark, Idaho",867,44.2761996,-112.361997
568,"Clearwater, Idaho",8562,46.7108188,-115.658248
569,"Custer, Idaho",4140,44.2339362,-114.2286662
570,"Elmore, Idaho",26094,43.3073766,-115.5411027
571,"Franklin, Idaho",13021,42.1093652,-111.8203389
572,"Fremont, Idaho",12867,44.2309391,-111.4218314
573,"Gem, Idaho",16866,44.0123019,-116.3846609
574,"Gooding, Idaho",15064,43.0031041,-114.8286924
575,"Idaho, Idaho",16215,45.7680684,-115.5160723
576,"Jefferson, Idaho",27021,43.8010248,-112.3498022
577,"Jerome, Idaho",22818,42.702266,-114.2867043
578,"Kootenai, Idaho",147326,47.654857,-116.7162916
579,"Latah, Idaho",38411,46.8171611,-116.693441
580,"Lemhi, Idaho",7726,44.9321886,-113.852998
581,"Lewis, Idaho",3838,46.2651949,-116.4050453
582,"Lincoln, Idaho",5316,43.0138672,-114.1650584
583,"Madison, Idaho",38038,43.7740801,-111.6304151
584,"Minidoka, Idaho",20323,42.844092,-113.6059588
585,"Nez Perce, Idaho",40007,46.3959861,-116.8072307
586,"Oneida, Idaho",4184,42.1628627,-112.5703083
587,"Owyhee, Idaho",11353,42.4677336,-116.1590085
588,"Payette, Idaho",22836,44.0374651,-116.7651123
589,"Power, Idaho",7617,42.6769078,-112.8869775
590,"Shoshone, Idaho",12390,47.305486,-115.9583164
591,"Teton, Idaho",10341,43.7647107,-111.2081469
592,"Twin Falls, Idaho",80914,42.5629668,-114.4608711
593,"Valley, Idaho",9826,44.7475094,-115.5978843
594,"Washington, Idaho",10021,44.3986887,-116.7400859
595,"Adams, Illinois",66988,39.9787786,-91.2110065
596,"Alexander, Illinois",7492,37.1801529,-89.3502834
597,"Bond, Illinois",17269,38.8630331,-89.4391416
598,"Boone, Illinois",53869,42.321246,-88.8235511
599,"Brown, Illinois",6832,39.9498214,-90.7485656
600,"Bureau, Illinois",33840,41.4016294,-89.5341179
601,"Calhoun, Illinois",4956,39.1397507,-90.6506113
602,"Carroll, Illinois",14715,42.0647352,-89.9556785
603,"Cass, Illinois",13156,39.9682127,-90.250722
604,"Champaign, Illinois",207133,40.1164205,-88.2433829
605,"Christian, Illinois",33892,39.5212598,-89.2829783
606,"Clark, Illinois",16180,39.3260541,-87.7838526
607,"Clay, Illinois",13520,38.7340694,-88.4910693
608,"Clinton, Illinois",37857,38.5896187,-89.420064
609,"Coles, Illinois",53320,39.5266741,-88.2184999
610,"Cook, Illinois",5246456,41.8197385,-87.756525
611,"Crawford, Illinois",19393,39.0131644,-87.7291001
612,"Cumberland, Illinois",10833,39.2744299,-88.2423795
613,"DeKalb, Illinois",105462,41.9294736,-88.7503647
