,name,pop,lat,lon
614,"De Witt, Illinois",16284,40.1734773,-88.9003733
615,"Douglas, Illinois",19889,39.7628415,-88.2170516
616,"DuPage, Illinois",932708,41.8603735,-88.0906873
617,"Edgar, Illinois",17841,39.6714952,-87.7340364
618,"Edwards, Illinois",6617,38.410254,-88.0584362
619,"Effingham, Illinois",34320,39.1201433,-88.54348
620,"Fayette, Illinois",21870,39.0001282,-89.0430211
621,"Ford, Illinois",13688,40.4980955,-88.2552987
622,"Franklin, Illinois",39411,37.9765409,-88.9335327
623,"Fulton, Illinois",36007,40.4714305,-90.1845556
624,"Gallatin, Illinois",5291,37.7509507,-88.2264519
625,"Greene, Illinois",13434,39.3573664,-90.3898985
626,"Grundy, Illinois",50425,41.2747363,-88.4119361
627,"Hamilton, Illinois",8296,38.0619569,-88.5301136
628,"Hancock, Illinois",18564,40.3941712,-91.1458063
629,"Hardin, Illinois",4129,37.5137015,-88.2675733
630,"Henderson, Illinois",6916,40.8156124,-90.9104547
631,"Henry, Illinois",49635,41.3418549,-90.1177442
632,"Iroquois, Illinois",28879,40.7351265,-87.8309209
633,"Jackson, Illinois",59677,37.7668943,-89.3563845
634,"Jasper, Illinois",9623,39.0082423,-88.1552371
635,"Jefferson, Illinois",38534,38.3010487,-88.9344303
636,"Jersey, Illinois",22571,39.0848464,-90.3303344
637,"Jo Daviess, Illinois",22254,42.3506664,-90.1743742
638,"Johnson, Illinois",12601,37.4501818,-88.8844045
639,"Kane, Illinois",527306,41.923434,-88.4248315
640,"Kankakee, Illinois",111375,41.1200325,-87.8611531
641,"Kendall, Illinois",121350,41.5853584,-88.4319488
642,"Knox, Illinois",52069,40.920889,-90.2202325
643,"Lake, Illinois",705186,42.332599,-87.9939847
644,"LaSalle, Illinois",111241,41.355631,-89.0401064674
645,"Lawrence, Illinois",16519,38.7108998,-87.7194375
646,"Lee, Illinois",34735,41.7459056,-89.2888533
647,"Livingston, Illinois",37903,40.8682487,-88.5631125
648,"Logan, Illinois",29746,40.1075089,-89.3768539
649,"Macon, Illinois",108350,39.8455208,-88.9602376
650,"Macoupin, Illinois",46453,39.2420653,-89.925212
651,"Madison, Illinois",266560,38.811063,-89.9017112
652,"Marion, Illinois",38571,37.7306054,-88.9331256
653,"Marshall, Illinois",12014,41.0324537,-89.2998456
654,"Mason, Illinois",13898,40.2302271,-89.8660433
655,"Massac, Illinois",14905,37.2177417,-88.7163312
656,"McDonough, Illinois",31880,40.4376858,-90.6780272
657,"McHenry, Illinois",307283,42.3294391,-88.4605713
658,"McLean, Illinois",174061,40.4631789,-88.8196613
659,"Menard, Illinois",12570,40.0166667,-89.7858065
660,"Mercer, Illinois",15945,41.2019729,-90.7398717
661,"Monroe, Illinois",33722,38.2722313,-90.1792484
662,"Montgomery, Illinois",29359,39.2052633,-89.5057126
663,"Morgan, Illinois",34929,39.7062265,-90.190335
664,"Moultrie, Illinois",14837,39.6391442,-88.6087498
665,"Ogle, Illinois",52085,42.0397014,-89.3138599
666,"Peoria, Illinois",187319,40.6938609,-89.5891008
667,"Perry, Illinois",21672,38.0772859,-89.3760499
668,"Piatt, Illinois",16431,39.967291,-88.6072399
669,"Pike, Illinois",16022,39.6108707,-90.8538306
670,"Pope, Illinois",4276,37.3933531,-88.5904425
671,"Pulaski, Illinois",5815,37.2314232,-89.1183427
672,"Putnam, Illinois",5814,41.2025915,-89.2676414
673,"Randolph, Illinois",32869,38.0472916,-89.8107962
674,"Richland, Illinois",16061,38.7060457,-88.0949352
675,"Rock Island, Illinois",146063,41.5094771,-90.5787477
676,"Saline, Illinois",24612,37.750075,-88.5302584
677,"Sangamon, Illinois",198997,39.7623668,-89.6454905
678,"Schuyler, Illinois",7330,40.1370869,-90.5697373
679,"Scott, Illinois",5204,39.6333408,-90.4753685
680,"Shelby, Illinois",22048,39.3665064,-88.7886278
681,"Stark, Illinois",5813,41.0712135,-89.8066831
682,"St. Clair, Illinois",265729,38.4616972,-89.9324347
683,"Stephenson, Illinois",46435,42.3503474,-89.6735637
684,"Tazewell, Illinois",135707,40.5126429,-89.5442084
685,"Union, Illinois",17447,37.4616454,-89.2504793
686,"Vermilion, Illinois",79728,40.1749809,-87.7323857
687,"Wabash, Illinois",11549,38.4615994,-87.8460903
688,"Warren, Illinois",17874,40.8442828,-90.6168408
689,"Washington, Illinois",14337,38.3662806,-89.4201902
690,"Wayne, Illinois",16543,38.4251958,-88.4197678
691,"White, Illinois",14374,38.0632329,-88.1577725
692,"Whiteside, Illinois",56876,41.7612332,-89.9214744
693,"Will, Illinois",685419,41.4194058,-87.9994754
694,"Williamson, Illinois",67008,37.7248502,-88.9143385
695,"Winnebago, Illinois",288542,42.3255276,-89.1496574
696,"Woodford, Illinois",39187,40.8145359,-89.2074215
697,"Adams, Indiana",34791,40.7371667,-84.9347295
698,"Allen, Indiana",365918,41.0975573,-85.0562084
699,"Bartholomew, Indiana",80217,39.1914156,-85.8204601
700,"Benton, Indiana",8700,40.6034281,-87.3235164
701,"Blackford, Indiana",12401,40.4692826,-85.3305529
702,"Boone, Indiana",61915,40.0459913,-86.4650842
703,"Brown, Indiana",14962,39.1682855,-86.2297004
704,"Carroll, Indiana",19923,40.5802239,-86.5693296
705,"Cass, Indiana",38438,40.7808235,-86.3449159
706,"Clark, Indiana",114262,38.4941217,-85.7169081
707,"Clay, Indiana",26562,39.3864958,-87.1025862
708,"Clinton, Indiana",32776,40.2992769,-86.4692735
709,"Crawford, Indiana",10655,38.304425,-86.444022
710,"Daviess, Indiana",32729,38.6776099,-87.0813484
711,"Dearborn, Indiana",49506,39.1340338,-84.9820997
712,"Decatur, Indiana",26524,39.2862128,-85.4943058
713,"DeKalb, Indiana",42383,41.3991456,-85.001244
714,"Delaware, Indiana",117074,40.2193275,-85.4040612
715,"Dubois, Indiana",42345,38.3644324,-86.8870278
716,"Elkhart, Indiana",201971,41.6819935,-85.9766671
717,"Fayette, Indiana",23468,39.619235,-85.179378
718,"Floyd, Indiana",76179,38.3176799,-85.8996295
