,lt_x,lt_y,rb_x,rb_y,target
198,28567291.9664,16840760.3896,32865790.5109,19871999.4091,0.0419256503149
199,28656546.0703,17275273.8772,32776536.407,19437485.9215,0.0419160521694
200,29153272.5677,17190518.738,32459809.9096,19522241.0607,0.041798452979
201,29725275.9027,16466586.105,31887806.5746,19886173.6937,0.0417618065522
202,28612291.9664,16840760.3896,32910790.5109,19871999.4091,0.0417384663678
203,28612291.9664,16795760.3896,32910790.5109,19826999.4091,0.0417240379742
204,29122797.0537,16291137.2277,32490285.4236,20331622.571,0.0416755652522
205,29108272.5677,17010518.738,32414809.9096,19342241.0607,0.0414806882944
206,28522291.9664,16660760.3896,32820790.5109,19691999.4091,0.0414028443829
207,29198272.5677,17010518.738,32504809.9096,19342241.0607,0.0413671291231
208,29590275.9027,16511586.105,31752806.5746,19931173.6937,0.0413097483271
209,29153272.5677,17055518.738,32459809.9096,19387241.0607,0.0412994755193
210,28522291.9664,16795760.3896,32820790.5109,19826999.4091,0.0412741348478
211,29376353.4041,16622347.075,31966729.0732,19730412.7237,0.041232528147
212,29473086.1023,16300117.0358,31959996.375,20232642.7629,0.0412080830506
213,29421353.4041,16712347.075,32011729.0732,19820412.7237,0.0411347643684
214,28387851.0484,17089260.0482,33045231.4289,19533499.7505,0.040999346471
215,29355896.3019,16043647.9667,32167186.1754,20489111.832,0.0409783289118
216,29077797.0537,16156137.2277,32445285.4236,20196622.571,0.0409234521884
217,28567291.9664,16750760.3896,32865790.5109,19781999.4091,0.0409170371162
218,29452634.3249,17010450.2658,31980448.1524,19342309.5329,0.0408679867211
219,29887465.7031,16903055.1741,31725616.7742,19809704.6246,0.0407166747501
220,28432851.0484,16954260.0482,33090231.4289,19398499.7505,0.0407029081335
221,29401262.8683,17365397.9122,32211819.609,19347361.8865,0.0405477101748
222,29184591.9284,16939697.9775,32158490.5489,19683061.8212,0.0405430072232
223,28746546.0703,17140273.8772,32866536.407,19302485.9215,0.0405322499878
224,29590275.9027,16466586.105,31752806.5746,19886173.6937,0.0404864381771
225,29660631.5793,16945451.9987,31862450.898,19587307.8,0.0404674453564
226,28612291.9664,16660760.3896,32910790.5109,19691999.4091,0.0404506411561
227,29122797.0537,16246137.2277,32490285.4236,20286622.571,0.0403962726726
228,28567291.9664,16795760.3896,32865790.5109,19826999.4091,0.0403282513376
229,28522291.9664,16705760.3896,32820790.5109,19736999.4091,0.0403063897552
230,29511353.4041,16712347.075,32101729.0732,19820412.7237,0.040242191972
231,29587634.3249,17055450.2658,32115448.1524,19387309.5329,0.0402348836383
232,29590275.9027,16601586.105,31752806.5746,20021173.6937,0.0402153101667
233,29635275.9027,16601586.105,31797806.5746,20021173.6937,0.0401963606526
234,29750631.5793,16945451.9987,31952450.898,19587307.8,0.0401879248863
235,29376353.4041,16667347.075,31966729.0732,19775412.7237,0.0401819636418
236,29063272.5677,17010518.738,32369809.9096,19342241.0607,0.0401774286965
237,28611546.0703,17140273.8772,32731536.407,19302485.9215,0.0400968683691
238,29446262.8683,17365397.9122,32256819.609,19347361.8865,0.0399722242089
239,28432851.0484,16999260.0482,33090231.4289,19443499.7505,0.0398981001065
240,29705631.5793,16900451.9987,31907450.898,19542307.8,0.0398386004386
241,28522291.9664,16750760.3896,32820790.5109,19781999.4091,0.0398320294046
242,28657291.9664,16705760.3896,32955790.5109,19736999.4091,0.0397904786634
243,28477851.0484,17044260.0482,33135231.4289,19488499.7505,0.0397755103356
244,29725275.9027,16511586.105,31887806.5746,19931173.6937,0.0395827720538
245,29229591.9284,16984697.9775,32203490.5489,19728061.8212,0.0395722852506
246,29274591.9284,16849697.9775,32248490.5489,19593061.8212,0.0394605364425
247,29355896.3019,15953647.9667,32167186.1754,20399111.832,0.039441979094
248,29542634.3249,17190450.2658,32070448.1524,19522309.5329,0.0394258002107
249,28987797.0537,16336137.2277,32355285.4236,20376622.571,0.0393872377551
250,29018272.5677,17055518.738,32324809.9096,19387241.0607,0.039377257268
251,28702291.9664,16840760.3896,33000790.5109,19871999.4091,0.0393511223551
252,28702291.9664,16705760.3896,33000790.5109,19736999.4091,0.0392307762035
253,28387851.0484,16999260.0482,33045231.4289,19443499.7505,0.0392296116074
254,28657291.9664,16660760.3896,32955790.5109,19691999.4091,0.0390934751121
255,28567291.9664,16705760.3896,32865790.5109,19736999.4091,0.0390677398893
256,29364591.9284,16939697.9775,32338490.5489,19683061.8212,0.0389894479747
257,28567291.9664,16660760.3896,32865790.5109,19691999.4091,0.0389397107509
258,29705631.5793,16990451.9987,31907450.898,19632307.8,0.0389185329301
259,29608086.1023,16210117.0358,32094996.375,20142642.7629,0.0388344510487
260,28611546.0703,17185273.8772,32731536.407,19347485.9215,0.0388116500516
261,29750631.5793,17035451.9987,31952450.898,19677307.8,0.038802725395
262,28432851.0484,17089260.0482,33090231.4289,19533499.7505,0.0387276540661
263,29587634.3249,17100450.2658,32115448.1524,19432309.5329,0.0385423909232
264,28612291.9664,16705760.3896,32910790.5109,19736999.4091,0.0384136633052
265,28657291.9664,16840760.3896,32955790.5109,19871999.4091,0.0383978730074
266,29356262.8683,17320397.9122,32166819.609,19302361.8865,0.0382697678593
267,29680275.9027,16556586.105,31842806.5746,19976173.6937,0.0380949249077
268,28702291.9664,16750760.3896,33000790.5109,19781999.4091,0.0380913764856
269,29511353.4041,16667347.075,32101729.0732,19775412.7237,0.0380848214743
270,28746546.0703,17185273.8772,32866536.407,19347485.9215,0.038083169129
271,28522291.9664,16840760.3896,32820790.5109,19871999.4091,0.0380642932058
272,28702291.9664,16795760.3896,33000790.5109,19826999.4091,0.0380607803539
273,29319591.9284,16894697.9775,32293490.5489,19638061.8212,0.0379696482437
274,29108272.5677,17055518.738,32414809.9096,19387241.0607,0.0379671959107
275,28860282.267,16880639.5638,32662800.2103,19562120.2349,0.0379391995176
276,29356262.8683,17230397.9122,32166819.609,19212361.8865,0.0378485937574
277,28342851.0484,17134260.0482,33000231.4289,19578499.7505,0.037845276924
278,29018272.5677,17100518.738,32324809.9096,19432241.0607,0.0376914640587
279,29153272.5677,17145518.738,32459809.9096,19477241.0607,0.0375247143547
280,28791546.0703,17140273.8772,32911536.407,19302485.9215,0.0375161407141
281,29421353.4041,16802347.075,32011729.0732,19910412.7237,0.037491454433
282,29182075.2289,16434242.1513,32161007.2484,20008517.6474,0.0374872809077
283,29473086.1023,16210117.0358,31959996.375,20142642.7629,0.0374214886212
284,28657291.9664,16795760.3896,32955790.5109,19826999.4091,0.0373134587707
285,28815282.267,16880639.5638,32617800.2103,19562120.2349,0.0370809454917
286,29364591.9284,16984697.9775,32338490.5489,19728061.8212,0.0370752151101
287,28387851.0484,16954260.0482,33045231.4289,19398499.7505,0.0370031856467
288,29615631.5793,16900451.9987,31817450.898,19542307.8,0.0369940290662
289,29317075.2289,16479242.1513,32296007.2484,20053517.6474,0.0369370468301
290,28828507.1353,16393193.4009,32694575.342,19959566.3978,0.0369129331351
291,29590275.9027,16556586.105,31752806.5746,19976173.6937,0.0368576741892
292,28477851.0484,17134260.0482,33135231.4289,19578499.7505,0.0368289206331
293,28783507.1353,16483193.4009,32649575.342,20049566.3978,0.0367895208275
294,29556353.4041,16757347.075,32146729.0732,19865412.7237,0.0367374483706
295,29497634.3249,17100450.2658,32025448.1524,19432309.5329,0.0366065779096
296,29319591.9284,16804697.9775,32293490.5489,19548061.8212,0.0365767484005
297,29635275.9027,16511586.105,31797806.5746,19931173.6937,0.0363106003378
298,28791546.0703,17185273.8772,32911536.407,19347485.9215,0.0363068100259
299,29184591.9284,16849697.9775,32158490.5489,19593061.8212,0.0362794016403
300,28791546.0703,17230273.8772,32911536.407,19392485.9215,0.0362204937
301,29750631.5793,16855451.9987,31952450.898,19497307.8,0.0361963894059
302,28656546.0703,17140273.8772,32776536.407,19302485.9215,0.0360955331269
303,29018272.5677,17145518.738,32324809.9096,19477241.0607,0.0360607934333
304,28342851.0484,17089260.0482,33000231.4289,19533499.7505,0.0358977590307
305,28656546.0703,17185273.8772,32776536.407,19347485.9215,0.0358976794572
306,29608086.1023,16345117.0358,32094996.375,20277642.7629,0.0358176490689
307,28918507.1353,16393193.4009,32784575.342,19959566.3978,0.03575339844
308,28950282.267,16835639.5638,32752800.2103,19517120.2349,0.0356601081999
309,29428086.1023,16255117.0358,31914996.375,20187642.7629,0.0356105640759
310,29311262.8683,17320397.9122,32121819.609,19302361.8865,0.035453767313
311,28815282.267,16835639.5638,32617800.2103,19517120.2349,0.0354194760948
312,28701546.0703,17275273.8772,32821536.407,19437485.9215,0.0354023808216
313,29914655.5035,17069524.2433,31428426.9738,19463235.5554,0.0353979606156
314,29473086.1023,16255117.0358,31959996.375,20187642.7629,0.0353225581492
315,29272075.2289,16479242.1513,32251007.2484,20053517.6474,0.0352942813887
316,28522851.0484,17089260.0482,33180231.4289,19533499.7505,0.0352804273568
317,28522851.0484,17134260.0482,33180231.4289,19578499.7505,0.0351840240233
318,29842465.7031,16858055.1741,31680616.7742,19764704.6246,0.03510597681
319,29750631.5793,16990451.9987,31952450.898,19632307.8,0.0351033101252
320,29266262.8683,17230397.9122,32076819.609,19212361.8865,0.0350698994586
321,29364591.9284,16849697.9775,32338490.5489,19593061.8212,0.0350111456773
322,29356262.8683,17185397.9122,32166819.609,19167361.8865,0.0349911261146
323,28918507.1353,16573193.4009,32784575.342,20139566.3978,0.0348788225131
324,29421353.4041,16622347.075,32011729.0732,19730412.7237,0.0348498442779
325,29660631.5793,17035451.9987,31862450.898,19677307.8,0.0348322675502
326,29311262.8683,17230397.9122,32121819.609,19212361.8865,0.0347649625844
327,29615631.5793,16990451.9987,31817450.898,19632307.8,0.0347483418614
328,28432851.0484,17044260.0482,33090231.4289,19488499.7505,0.0347407919411
329,29401262.8683,17320397.9122,32211819.609,19302361.8865,0.0347288445705
330,29705631.5793,16855451.9987,31907450.898,19497307.8,0.0344995314268
331,29229591.9284,16804697.9775,32203490.5489,19548061.8212,0.034374436603
332,28738507.1353,16528193.4009,32604575.342,20094566.3978,0.0341936558298
333,29182075.2289,16569242.1513,32161007.2484,20143517.6474,0.0341795968685
334,29570631.5793,16900451.9987,31772450.898,19542307.8,0.0341529446842
335,29364591.9284,16804697.9775,32338490.5489,19548061.8212,0.0341368816895
336,28905282.267,16925639.5638,32707800.2103,19607120.2349,0.0340768951482
337,28611546.0703,17230273.8772,32731536.407,19392485.9215,0.0338060174945
338,29266262.8683,17185397.9122,32076819.609,19167361.8865,0.0336878385461
339,29587634.3249,17145450.2658,32115448.1524,19477309.5329,0.033682458297
340,29407634.3249,17100450.2658,31935448.1524,19432309.5329,0.0336744657339
341,28860282.267,16970639.5638,32662800.2103,19652120.2349,0.0336661429891
342,29428086.1023,16345117.0358,31914996.375,20277642.7629,0.0336170667288
343,29587634.3249,17190450.2658,32115448.1524,19522309.5329,0.0335659204398
344,29635275.9027,16466586.105,31797806.5746,19886173.6937,0.0335095312372
345,28860282.267,16925639.5638,32662800.2103,19607120.2349,0.0333557796021
346,28783507.1353,16438193.4009,32649575.342,20004566.3978,0.03317951216
347,29615631.5793,16945451.9987,31817450.898,19587307.8,0.0331603209413
348,29563086.1023,16210117.0358,32049996.375,20142642.7629,0.033146181959
349,29401262.8683,17230397.9122,32211819.609,19212361.8865,0.0329541657731
350,28905282.267,16880639.5638,32707800.2103,19562120.2349,0.0329314527097
351,29608086.1023,16390117.0358,32094996.375,20322642.7629,0.0328528683984
352,29563086.1023,16345117.0358,32049996.375,20277642.7629,0.032844610622
353,30094655.5035,17114524.2433,31608426.9738,19508235.5554,0.0328214235791
354,29518086.1023,16300117.0358,32004996.375,20232642.7629,0.0327428439967
355,29473086.1023,16390117.0358,31959996.375,20322642.7629,0.0325932856552
356,28783507.1353,16528193.4009,32649575.342,20094566.3978,0.0325391190253
357,29227075.2289,16434242.1513,32206007.2484,20008517.6474,0.0323558435016
358,28905282.267,17015639.5638,32707800.2103,19697120.2349,0.0323432369821
359,29497634.3249,17010450.2658,32025448.1524,19342309.5329,0.0322925711445
360,28873507.1353,16573193.4009,32739575.342,20139566.3978,0.0322781244524
361,28905282.267,16970639.5638,32707800.2103,19652120.2349,0.0322715152229
362,29473086.1023,16345117.0358,31959996.375,20277642.7629,0.0322567734604
363,28860282.267,16835639.5638,32662800.2103,19517120.2349,0.0322526996169
364,28477851.0484,17089260.0482,33135231.4289,19533499.7505,0.0321748655339
365,29407634.3249,17145450.2658,31935448.1524,19477309.5329,0.0321277062069
366,28770282.267,17015639.5638,32572800.2103,19697120.2349,0.032093713201
367,29542634.3249,17145450.2658,32070448.1524,19477309.5329,0.0320780282466
368,28950282.267,16970639.5638,32752800.2103,19652120.2349,0.0320361573654
369,29182075.2289,16524242.1513,32161007.2484,20098517.6474,0.0319120390922
370,28701546.0703,17140273.8772,32821536.407,19302485.9215,0.0318046329191
371,28950282.267,16880639.5638,32752800.2103,19562120.2349,0.0317760569315
372,29317075.2289,16434242.1513,32296007.2484,20008517.6474,0.0317160195289
373,29518086.1023,16390117.0358,32004996.375,20322642.7629,0.0316882219416
