,naiseki
0,1405139.5
1,-13993.053944
2,-60115.7174746
3,93948.8333333
4,-124576.722222
5,-121413.388889
6,98511.2883278
7,251958.869591
8,14570.6423331
9,-350775.096133
10,203419.182449
11,177007.409241
12,53162.2127114
13,-332459.512871
14,-112861.195494
15,232089.493335
16,250043.368011
17,-80376.2636331
18,-267823.05598
19,55638.9440233
20,-96641.5439659
21,265138.402356
22,-139428.252755
23,341121.545434
24,183788.773234
25,-91466.820857
26,-180991.585864
27,87532.1686772
28,-49151.4224126
29,-54300.3533572
30,-91174.6389662
31,108955.52374
32,-114569.538911
33,31712.4628006
34,111734.61002
35,-163836.932301
36,-539414.286708
37,-351638.269101
38,437410.51942
39,-380679.963822
40,-533410.439447
41,-91194.7072479
42,-151441.491448
43,97597.1291045
44,126430.613909
45,111989.718461
46,-133697.157462
47,1500.85679814
48,-43675.0003119
49,-99662.3891645
50,169510.348162
51,-98693.4118473
52,-27789.6107703
53,200191.353367
54,-33367.5589983
55,-354483.265419
56,-116225.229967
57,405518.782728
58,253603.310077
59,-27958.0893518
60,-163655.972334
61,-48134.2093914
62,-27284.4663182
63,-31377.528652
64,234569.783217
65,30356.9007906
66,155058.158082
67,8927.52072764
68,334048.457311
69,-42887.5171629
70,256781.814058
71,-98835.2902922
72,119928.086079
73,90122.1910007
74,-175500.214434
75,-20467.1733671
76,-10191.4638259
77,154524.522757
78,-19071.6887459
79,-48887.8643727
80,-39246.1221165
81,87268.9710212
82,-200923.13733
83,-49756.6462207
84,57813.9780309
85,88942.3635713
86,-96248.9167785
87,-27308.279332
88,-266287.393175
89,211812.766944
90,-8761.92613513
91,390802.517863
92,-69866.2929488
93,250042.468404
94,-95093.0716079
95,36950.9805551
96,93768.3417184
97,-20821.1337326
98,-23696.4612948
99,-124861.146848
100,-212393.098234
101,11870.9278711
102,-167344.884648
103,-8497.75910532
104,44401.7283096
105,90923.4951523
106,97451.6399999
107,-132419.728797
108,127599.255809
109,480987.609727
110,328801.481348
111,319846.193259
112,-31374.7420831
113,-345344.640018
