,naiseki
0,2067299.72222
1,73960.8551547
2,112555.822757
3,-142997.388889
4,80959.5
5,-44526.7222222
6,-30527.4889434
7,-351797.28181
8,73486.857909
9,-178146.762179
10,-220952.052224
11,44760.138442
12,-524773.483669
13,5660.09038206
14,-219504.408224
15,-14478.1173728
16,88399.4256546
17,177046.669119
18,-41110.7062838
19,-523948.233698
20,-522774.641624
21,252459.60682
22,281390.017274
23,-430130.577697
24,-171046.214238
25,87074.3910373
26,43060.8569105
27,-83738.4882535
28,-125382.008216
29,75001.8546641
30,-77120.2279593
31,48551.1940795
32,-155183.723382
33,27494.7934662
34,-61759.2782579
35,-80531.3795522
36,43843.4881444
37,-512726.444504
38,-83370.4822268
39,-13633.0434115
40,-30118.2312519
41,-87689.8956744
42,-40534.0712736
43,299190.679267
44,130554.578508
45,52601.6355231
46,-128458.988994
47,-189768.366263
48,130673.215312
49,-146608.697202
50,-204366.312699
51,-130431.994775
52,100896.752338
53,148286.257469
54,58940.6195249
55,183528.962316
56,5269.17406328
57,-255674.508937
58,-81732.5064352
59,395284.999491
60,-354601.339506
61,123436.438679
62,2438.24796546
63,179484.346493
64,-343019.800825
65,83387.9788158
66,337311.902118
67,144650.117755
68,92867.3217377
69,-75080.2683233
70,68180.7492224
71,-169992.3644
72,278346.05796
73,-203353.840101
74,-4633.45507921
75,-127601.665042
76,171798.526679
77,205052.442427
78,57466.0353866
79,-61828.5723561
80,326573.541482
81,-59772.4116407
82,114749.324674
83,-320577.590606
84,119892.727173
85,-99643.6310643
86,102498.717426
87,-207138.970809
88,-238855.645322
89,227383.824921
90,-46759.0659799
91,-202684.784003
92,143051.604616
93,155787.718173
94,-175769.564823
95,4233.05601254
96,-146840.678673
97,-49373.6382768
98,146865.115101
99,156847.467777
100,75303.6199858
101,-58992.4378899
102,-25972.0748924
103,209497.471134
104,-220623.49956
105,266127.94988
106,-265444.830845
107,-378292.60722
108,113129.414269
109,-433093.863628
110,237153.695652
111,209106.411308
112,107608.668357
113,223950.703483
114,123064.043353
115,108190.29963
116,-34104.2377414
117,31424.1157852
118,147726.723619
119,-39970.496944
120,16336.2942499
121,-87432.9009953
122,48520.750059
123,-321545.727096
124,15697.105188
125,-89811.6736342
126,-169586.550704
127,-262119.947572
128,-33846.5577129
129,-483219.91337
130,-23860.0830068
131,-439576.273928
132,-249940.407182
133,25008.8651776
