,name,pop,lat,lon
117,"Пижанский район, Кировская область",11242,57.38850845,48.4917171634
118,"Подосиновский район, Кировская область",17009,60.26821145,47.4922160199
119,"Шабалинский район, Кировская область",10854,58.39863755,46.949862448
120,"Санчурский район, Кировская область",10080,57.00556745,47.1968166294
121,"Слободской, Кировская область",34460,58.7277816,50.1771234
122,"Слободской район, Кировская область",30174,58.908114,50.0735902019
123,"Советский район, Кировская область",27302,57.48126755,48.965846088
124,"Сунский район, Кировская область",6784,57.8772598,50.0108919595
125,"Свечинский район, Кировская область",8517,58.3525355,47.6644589551
126,"Тужинский район, Кировская область",7688,57.6455603,47.7887584275
127,"Унинский район, Кировская область",9178,57.6464184,51.3654125543
128,"Уржумский район, Кировская область",27075,57.08699895,50.037224987
129,"Верхнекамский район, Кировская область",32669,59.71561565,52.6524588795
130,"Верхошижемский район, Кировская область",9483,57.9933397,49.0824655088
131,"Вятские Поляны, Кировская область",35162,56.2240415,51.0672657
132,"Вятскополянский район, Кировская область",30659,56.2529912,51.2305104607
133,"Зуевский район, Кировская область",22586,58.33763705,51.0493344923
134,"Горномарийский район, Республика Марий Эл",25869,56.3271168,46.6541200662
135,"Йошкар-Ола, Республика Марий Эл",259256,56.6327144,47.8953961
136,"Юринский район, Республика Марий Эл",8758,56.540337,45.9786337409
137,"Килемарский район, Республика Марий Эл",13604,56.5872884,47.0216901988
138,"Козьмодемьянск, Республика Марий Эл",21257,56.3324346,46.5462855
139,"Куженерский район, Республика Марий Эл",14556,56.75830325,48.9451257393
140,"Мари-Турекский район, Республика Марий Эл",23155,56.748691,49.8435372389
141,"Медведевский район, Республика Марий Эл",67703,56.62416975,47.5066054722
142,"Моркинский район, Республика Марий Эл",32403,56.42727645,48.9230441499
143,"Новоторъяльский район, Республика Марий Эл",17124,57.02482355,48.5854264556
144,"Оршанский район, Республика Марий Эл",15139,56.9394744,47.9649756359
145,"Параньгинский район, Республика Марий Эл",16307,56.7319462,49.4115849914
146,"Сернурский район, Республика Марий Эл",25672,57.0915339,49.0892008536
147,"Советский район, Республика Марий Эл",31081,56.7096376,48.4914530465
148,"Волжск, Республика Марий Эл",55659,55.8636579,48.3618598
149,"Волжский район, Республика Марий Эл",23940,56.0190524,48.5098928055
150,"Звениговский район, Республика Марий Эл",44976,56.1936422,47.9746874114
151,"Ардатовский район, Республика Мордовия",29446,54.8550725,46.1088532191
152,"Атяшевский район, Республика Мордовия",20161,54.6334846,45.9711472464
153,"Атюрьевский район, Республика Мордовия",10952,54.3429795,43.2785199415
154,"Большеберезниковский район, Республика Мордовия",14072,54.1989629,45.9636274141
155,"Большеигнатовский район, Республика Мордовия",8313,54.99500665,45.5714311801
156,"Чамзинский район, Республика Мордовия",31639,54.4314262,45.8089700204
