,name,pop,lat,lon
231,Thionville-Est,140845,49.41241725,6.07380005312
232,Thionville-Ouest,121927,49.4298536,5.9512704
233,"Château-Chinon (Ville), Nièvre",26337,47.0645975,3.9326577
234,"Clamecy, Nièvre",25610,47.4597508,3.5188732
235,"Cosne-Cours-sur-Loire, Nièvre",44972,47.4115613,2.9273937
236,"Nevers, Nièvre",119867,46.9945997,3.1591285
237,"Avesnes-sur-Helpe, Nord",232657,50.1248,3.9293
238,"Cambrai, Nord",162211,50.1759602,3.2356613
239,"Douai, Nord",248077,50.3703683,3.0761377
240,"Dunkerque, Nord",377314,51.0347708,2.3772525
241,"Lille, Nord",1217202,50.6305089,3.0706414
242,"Valenciennes, Nord",349667,50.3594889,3.5266657
243,"Beauvais, Oise",224054,49.4409001,2.0866699
244,"Clermont, Oise",129440,49.3817829,2.4079115
245,"Compiègne, Oise",179768,49.4179497,2.8263171
246,"Senlis, Oise",277038,49.2065404,2.5846582
247,"Alençon, Orne",100033,48.4312059,0.0911374
248,"Argentan, Orne",118095,48.7428859,-0.0223694
249,"Mortagne-au-Perche, Orne",71887,48.5205106,0.5501095
250,"Paris, Paris",2240621,48.8564915,2.3521562
251,"Arras, Pas-de-Calais",262825,50.291048,2.7772211
252,"Béthune, Pas-de-Calais",285220,50.5199,2.64781
253,"Boulogne-sur-Mer, Pas-de-Calais",162271,50.7259985,1.6118771
254,"Calais, Pas-de-Calais",117810,50.9488,1.87468
255,"Lens, Pas-de-Calais",359567,50.4291723,2.8319805
256,"Montreuil, Pas-de-Calais",112381,50.463745,1.7642283
257,"Saint-Omer, Pas-de-Calais",163554,50.7519911,2.2536678
258,"Ambert, Puy-de-Dôme",26847,45.5504338,3.742639
259,"Clermont-Ferrand, Puy-de-Dôme",372347,45.7774551,3.0819427
260,"Issoire, Puy-de-Dôme",62262,45.5432973,3.2502213
261,"Riom, Puy-de-Dôme",119613,45.893068,3.1136667
262,"Thiers, Puy-de-Dôme",57023,45.855795,3.5489707
263,"Bayonne, Pyrénées-Atlantiques",282964,43.4933379,-1.4750989
264,"Oloron-Sainte-Marie, Pyrénées-Atlantiques",74625,43.1922408,-0.6115585
265,"Pau, Pyrénées-Atlantiques",303282,43.2957547,-0.3685667
266,"Céret, Pyrénées-Orientales",72338,42.485804,2.7488069
267,"Perpignan, Pyrénées-Orientales",342661,42.6953868,2.8844713
268,"Prades, Pyrénées-Orientales",42794,42.6181232,2.4230925
269,"Lyon, Rhône",1563131,45.7578137,4.8320114
270,"Villefranche-sur-Saône, Rhône",199735,45.9864749,4.726611
271,"Autun, Saône-et-Loire",87762,46.9510313,4.2989478
272,"Chalon-sur-Saône, Saône-et-Loire",198990,46.7888997,4.8529605
273,"Charolles, Saône-et-Loire",100095,46.435311,4.2743162
274,"Louhans, Saône-et-Loire",55388,46.6291425,5.2232175
275,"Mâcon, Saône-et-Loire",112804,46.3036683,4.8322266
276,"La Flèche, Sarthe",152553,47.6968408,-0.0746148
277,"Le Mans, Sarthe",263803,48.0077781,0.1995339
278,"Mamers, Sarthe",151026,48.3547,0.371483
279,"Albertville, Savoie",112294,45.6754622,6.3925417
280,"Chambéry, Savoie",264843,45.5662672,5.9203636
281,"Saint-Jean-de-Maurienne, Savoie",43968,45.2775258,6.3453329
282,"Fontainebleau, Seine-et-Marne",147922,48.4049375,2.7015872
283,"Meaux, Seine-et-Marne",280607,48.9589146,2.8964865
284,"Melun, Seine-et-Marne",349580,48.539927,2.6608169
285,"Provins, Seine-et-Marne",161849,48.561258,3.2973927
286,"Torcy, Seine-et-Marne",413988,48.8515,2.65265
287,"Dieppe, Seine-Maritime",235360,49.9246182,1.0791444
288,"Le Havre, Seine-Maritime",395085,49.4938975,0.1079732
289,"Rouen, Seine-Maritime",623486,49.4404591,1.0939658
290,"Bobigny, Seine-Saint-Denis",585188,48.906387,2.4452231
291,"Le Raincy, Seine-Saint-Denis",542171,48.8986666,2.5155626
