,name,pop,lat,lon
195,"Лукояновский район, Нижегородская область",32384,54.91043425,44.4281785745
196,"Лысковский район, Нижегородская область",39964,56.1625677,45.1680902851
197,"Навашинский район, Нижегородская область",24296,55.60244725,42.5158816292
198,"Нижний Новгород, Нижегородская область",1259738,56.3278821,44.0072897
199,"Павловский район, Нижегородская область",100960,56.0165106,43.0229402471
200,"Перевозский район, Нижегородская область",16519,55.5994169,44.5423053395
201,"Первомайск, Нижегородская область",20455,54.865754,43.8050623
202,"Пильнинский район, Нижегородская область",21960,55.63336645,45.8486448722
203,"Починковский район, Нижегородская область",30668,54.6962115,44.6823645234
204,"Шахунья, Нижегородская область",39625,57.6731073,46.6160494
205,"Шарангский район, Нижегородская область",12450,57.1116178,46.4296753051
206,"Саров, Нижегородская область",92047,54.9346302,43.3346076
207,"Шатковский район, Нижегородская область",27018,55.20075945,44.2310881563
208,"Сеченовский район, Нижегородская область",15446,55.21060005,45.8385633189
