,name,pop,lat,lon
210,"Сергачский район, Нижегородская область",31296,55.56194625,45.3590019259
211,"Сокольский район, Нижегородская область",14139,57.2131325,43.3311570774
212,"Сосновский район, Нижегородская область",19546,55.74319525,43.2628471806
213,"Спасский район, Нижегородская область",10998,55.8672444,45.6227972057
214,"Тонкинский район, Нижегородская область",9007,57.3327475,46.28963453
215,"Тоншаевский район, Нижегородская область",20219,57.7555739,47.200563518
216,"Уренский район, Нижегородская область",30106,57.4780388,45.7874969703
217,"Вачский район, Нижегородская область",19979,55.8022416,42.6413675998
218,"Вадский район, Нижегородская область",15626,55.50152055,44.2015428767
219,"Варнавинский район, Нижегородская область",13366,57.5121027,44.8410821711
220,"Ветлужский район, Нижегородская область",16330,57.82431405,45.5376508871
221,"Володарский район, Нижегородская область",58807,56.3362236,43.0097733052
222,"Воротынский район, Нижегородская область",19411,56.16793435,45.7085110863
223,"Воскресенский район, Нижегородская область",21645,56.8195004,45.4151566327
224,"Вознесенский район, Нижегородская область",17352,54.92168985,42.856807389
225,"Выкса, Нижегородская область",84845,55.3205256,42.17018
226,"Абдулинский район, Оренбургская область",30546,53.7408921,53.4537484773
227,"Адамовский район, Оренбургская область",26079,51.61663805,59.9968110422
228,"Акбулакский район, Оренбургская область",25606,50.98836055,55.8837385789
229,"Александровский район, Оренбургская область",15702,52.63863365,54.4159896643
230,"Асекеевский район, Оренбургская область",21050,53.4566746,52.9237692749
231,"Беляевский район, Оренбургская область",17074,51.3219062,56.4159321746
232,"Бугуруслан, Оренбургская область",50226,53.6208,52.417
233,"Бугурусланский район, Оренбургская область",19680,53.6400029,52.5942796063
234,"Бузулук, Оренбургская область",82904,52.7885,52.2539
235,"Бузулукский район, Оренбургская область",31071,52.92171705,52.2600285937
236,"Домбаровский район, Оренбургская область",15994,50.8369817,59.2263585553
237,"Гай, Оренбургская область",38925,51.4714422,58.4405186
238,"Гайский район, Оренбургская область",10331,51.4813382,58.4504951348
239,"Грачёвский район, Оренбургская область",13495,52.9782963,52.9181750111
240,"Илекский район, Оренбургская область",25150,51.4659082,53.9100124679
241,"Ясненский район, Оренбургская область",22406,51.0867861,59.890463631
