,lt_x,lt_y,rb_x,rb_y,target
126,19577552.5878,20927137.7448,20061638.3046,20071581.4473,0.0595103079416
127,19667552.5878,20927137.7448,20151638.3046,20071581.4473,0.0592004454243
128,19590981.7802,21072934.8947,20138209.1122,20105784.2974,0.0589532420189
129,19430851.4113,20871341.2563,20388339.4811,20307377.9358,0.0589011409425
130,19586330.804,20626268.5655,20322860.0884,20192450.6266,0.0588721964302
131,19577552.5878,21017137.7448,20061638.3046,20161581.4473,0.0588387347833
132,19590981.7802,21027934.8947,20138209.1122,20060784.2974,0.0587057737559
133,19586330.804,20716268.5655,20322860.0884,20282450.6266,0.0585859676882
134,19486091.1076,20748804.9109,20333099.7848,20249914.2812,0.0585415518194
135,19532552.5878,20927137.7448,20016638.3046,20071581.4473,0.0583099764691
136,19475851.4113,20781341.2563,20433339.4811,20217377.9358,0.0580803364006
137,19673834.1965,20683544.6213,20145356.6959,20315174.5708,0.0579777414939
138,19432273.3931,20756949.2803,20206917.4993,20151769.9118,0.0578066315605
139,19541330.804,20626268.5655,20277860.0884,20192450.6266,0.0574916399754
140,19430082.8662,20939916.2564,20119108.0262,20238802.9357,0.0573753699848
141,19635981.7802,21072934.8947,20183209.1122,20105784.2974,0.057327938686
142,19385146.4428,20895641.0382,20164044.4496,20103078.1539,0.0571629641553
143,19430851.4113,20781341.2563,20388339.4811,20217377.9358,0.057037697082
144,19667552.5878,20882137.7448,20151638.3046,20026581.4473,0.0567644116189
145,19478787.0451,20981885.1108,20070403.8473,20196834.0813,0.0566945718995
146,19477273.3931,20756949.2803,20251917.4993,20151769.9118,0.0566216604274
147,19475082.8662,20939916.2564,20164108.0262,20238802.9357,0.0565292505236
148,19441091.1076,20793804.9109,20288099.7848,20294914.2812,0.0564278117901
149,19475082.8662,20894916.2564,20164108.0262,20193802.9357,0.0563528190391
150,19575203.3406,20898084.091,20243987.5518,20010635.1011,0.0560810249098
151,19530203.3406,20898084.091,20198987.5518,20010635.1011,0.0560498476871
152,19406330.804,20716268.5655,20142860.0884,20282450.6266,0.0557267509408
153,19635981.7802,20892934.8947,20183209.1122,19925784.2974,0.0555724529001
154,19522273.3931,20711949.2803,20296917.4993,20106769.9118,0.0553051217257
155,19387273.3931,20756949.2803,20161917.4993,20151769.9118,0.0552241686095
156,19590981.7802,20982934.8947,20138209.1122,20015784.2974,0.0550486621556
157,19520146.4428,20850641.0382,20299044.4496,20058078.1539,0.0550069060911
158,19541330.804,20671268.5655,20277860.0884,20237450.6266,0.0549185341278
159,19523787.0451,20936885.1108,20115403.8473,20151834.0813,0.0547281313734
160,19622552.5878,20972137.7448,20106638.3046,20116581.4473,0.0547124953222
161,19471753.1253,20796417.5,20347437.7671,20112301.6921,0.0546760511661
162,19530203.3406,20853084.091,20198987.5518,19965635.1011,0.0546552023988
163,19478787.0451,20846885.1108,20070403.8473,20061834.0813,0.0544202547875
164,19567273.3931,20711949.2803,20341917.4993,20106769.9118,0.0544191628797
165,19635981.7802,20937934.8947,20183209.1122,19970784.2974,0.0543985662804
166,19351091.1076,20838804.9109,20198099.7848,20339914.2812,0.0543387420706
167,19531091.1076,20748804.9109,20378099.7848,20249914.2812,0.0538674833836
168,19667552.5878,21017137.7448,20151638.3046,20161581.4473,0.0537729085111
169,19430851.4113,20736341.2563,20388339.4811,20172377.9358,0.0535660830578
170,19441091.1076,20838804.9109,20288099.7848,20339914.2812,0.0532590575554
171,19522273.3931,20891949.2803,20296917.4993,20286769.9118,0.0531608275761
172,19622552.5878,20927137.7448,20106638.3046,20071581.4473,0.0526126777747
173,19520146.4428,20805641.0382,20299044.4496,20013078.1539,0.0522733608491
174,19590981.7802,20937934.8947,20138209.1122,19970784.2974,0.0522723214731
175,19381753.1253,20796417.5,20257437.7671,20112301.6921,0.0520838126868
176,19520146.4428,20985641.0382,20299044.4496,20193078.1539,0.0519346592385
177,19496330.804,20716268.5655,20232860.0884,20282450.6266,0.0516622547618
178,19486091.1076,20838804.9109,20333099.7848,20339914.2812,0.0515681303962
179,19651810.1966,20696195.8746,20167380.6958,20392523.3175,0.0515305338784
180,19567273.3931,20846949.2803,20341917.4993,20241769.9118,0.0512748711319
181,19673834.1965,20773544.6213,20145356.6959,20405174.5708,0.0510763062641
182,19451330.804,20716268.5655,20187860.0884,20282450.6266,0.0510720243044
183,19527793.6609,20807481.0606,20201397.2315,20281238.1315,0.0507913016398
184,19520082.8662,20804916.2564,20209108.0262,20103802.9357,0.0507727236656
185,19520082.8662,20894916.2564,20209108.0262,20193802.9357,0.0505625184131
186,19565082.8662,20759916.2564,20254108.0262,20058802.9357,0.0504633405225
187,19440203.3406,20898084.091,20108987.5518,20010635.1011,0.0503869241155
188,19527793.6609,20717481.0606,20201397.2315,20191238.1315,0.0503597931514
189,19583834.1965,20683544.6213,20055356.6959,20315174.5708,0.0501001595648
190,19406330.804,20761268.5655,20142860.0884,20327450.6266,0.0500054226311
191,19451330.804,20761268.5655,20187860.0884,20327450.6266,0.0498730392704
192,19475019.2897,20849191.4746,20074171.6027,20239527.7175,0.0498635201411
193,19520146.4428,20895641.0382,20299044.4496,20103078.1539,0.0498118158801
194,19478787.0451,20891885.1108,20070403.8473,20106834.0813,0.0497764819733
195,19586330.804,20671268.5655,20322860.0884,20237450.6266,0.0497649555783
196,19520019.2897,20849191.4746,20119171.6027,20239527.7175,0.0496418527488
197,19654123.3954,20961340.595,20075067.497,20217378.5971,0.0495198178596
198,19437793.6609,20762481.0606,20111397.2315,20236238.1315,0.0495135905987
199,19532552.5878,20882137.7448,20016638.3046,20026581.4473,0.048864719451
200,19475082.8662,20849916.2564,20164108.0262,20148802.9357,0.0487871978479
201,19668313.9287,20723012.8409,20240876.9637,20275706.3512,0.0486043671884
202,19437793.6609,20717481.0606,20111397.2315,20191238.1315,0.0485946679142
203,19516753.1253,20751417.5,20392437.7671,20067301.6921,0.0484164602256
204,19667552.5878,20837137.7448,20151638.3046,19981581.4473,0.0483721574422
205,19520082.8662,20849916.2564,20209108.0262,20148802.9357,0.0481437698843
206,19586330.804,20761268.5655,20322860.0884,20327450.6266,0.0479920824907
207,19532552.5878,21017137.7448,20016638.3046,20161581.4473,0.0478496201961
208,19475851.4113,20871341.2563,20433339.4811,20307377.9358,0.0477823404036
209,19712552.5878,20837137.7448,20196638.3046,19981581.4473,0.0477391069906
210,19568787.0451,20981885.1108,20160403.8473,20196834.0813,0.0475533419551
211,19673834.1965,20593544.6213,20145356.6959,20225174.5708,0.0474820221612
212,19609123.3954,20826340.595,20030067.497,20082378.5971,0.0471769136443
213,19609123.3954,20961340.595,20030067.497,20217378.5971,0.0469510370702
214,19336753.1253,20751417.5,20212437.7671,20067301.6921,0.0467781110348
215,19496330.804,20761268.5655,20232860.0884,20327450.6266,0.0466761559902
216,19527793.6609,20672481.0606,20201397.2315,20146238.1315,0.0464955925926
217,19336753.1253,20796417.5,20212437.7671,20112301.6921,0.0464788010229
218,19628834.1965,20683544.6213,20100356.6959,20315174.5708,0.0464534255613
219,19430082.8662,20894916.2564,20119108.0262,20193802.9357,0.0463734937095
220,19516753.1253,20931417.5,20392437.7671,20247301.6921,0.0462389605727
221,19482793.6609,20807481.0606,20156397.2315,20281238.1315,0.0462204700836
222,19712552.5878,20927137.7448,20196638.3046,20071581.4473,0.0459343039146
223,19575203.3406,21033084.091,20243987.5518,20145635.1011,0.0459162101057
224,19578313.9287,20723012.8409,20150876.9637,20275706.3512,0.0459139279087
225,19565146.4428,20895641.0382,20344044.4496,20103078.1539,0.0457397295862
226,19482793.6609,20762481.0606,20156397.2315,20236238.1315,0.04564501026
227,19533313.9287,20723012.8409,20105876.9637,20275706.3512,0.0456313033554
228,19717265.0107,20669746.2953,20011925.8817,20148972.8968,0.0453602201498
229,19667552.5878,20972137.7448,20151638.3046,20116581.4473,0.0452813508666
230,19651810.1966,20741195.8746,20167380.6958,20437523.3175,0.0452683010319
231,19430082.8662,20849916.2564,20119108.0262,20148802.9357,0.0451692849258
232,19430082.8662,20804916.2564,20119108.0262,20103802.9357,0.0450693593207
233,19541330.804,20761268.5655,20277860.0884,20327450.6266,0.0449621965648
234,19696810.1966,20696195.8746,20212380.6958,20392523.3175,0.044643529598
235,19609123.3954,20871340.595,20030067.497,20127378.5971,0.0446375463153
236,19635981.7802,20982934.8947,20183209.1122,20015784.2974,0.044511509872
237,19623313.9287,20768012.8409,20195876.9637,20320706.3512,0.0445110198905
238,19578313.9287,20768012.8409,20150876.9637,20320706.3512,0.0445066293053
239,19654892.1366,20712741.911,20074298.7558,20285977.2811,0.0443342173377
240,19617793.6609,20717481.0606,20291397.2315,20191238.1315,0.0442484249851
241,19583834.1965,20638544.6213,20055356.6959,20270174.5708,0.0442464656066
242,19718834.1965,20773544.6213,20190356.6959,20405174.5708,0.0442283427
243,19485203.3406,20853084.091,20153987.5518,19965635.1011,0.0441929137495
244,19488313.9287,20813012.8409,20060876.9637,20365706.3512,0.0440140333624
245,19567273.3931,20891949.2803,20341917.4993,20286769.9118,0.0438832926563
246,19437793.6609,20807481.0606,20111397.2315,20281238.1315,0.0438689342915
247,19568787.0451,20936885.1108,20160403.8473,20151834.0813,0.043785843829
248,19712552.5878,20972137.7448,20196638.3046,20116581.4473,0.0436879455299
249,19572793.6609,20717481.0606,20246397.2315,20191238.1315,0.0436314293261
250,19541330.804,20716268.5655,20277860.0884,20282450.6266,0.0435640719487
251,19610082.8662,20804916.2564,20299108.0262,20103802.9357,0.0435072081274
252,19617793.6609,20762481.0606,20291397.2315,20236238.1315,0.0434971915605
253,19523787.0451,20801885.1108,20115403.8473,20016834.0813,0.0434333778928
254,19482793.6609,20717481.0606,20156397.2315,20191238.1315,0.0433298245351
255,19565146.4428,20940641.0382,20344044.4496,20148078.1539,0.0431012481798
256,19488313.9287,20768012.8409,20060876.9637,20320706.3512,0.0429614322243
257,19762265.0107,20759746.2953,20056925.8817,20238972.8968,0.0429417475661
258,19606810.1966,20651195.8746,20122380.6958,20347523.3175,0.0428973524257
259,19583834.1965,20593544.6213,20055356.6959,20225174.5708,0.0428149657781
260,19471753.1253,20751417.5,20347437.7671,20067301.6921,0.0428060474817
261,19538834.1965,20683544.6213,20010356.6959,20315174.5708,0.0427516650599
262,19475019.2897,20894191.4746,20074171.6027,20284527.7175,0.0427151238252
263,19575203.3406,20943084.091,20243987.5518,20055635.1011,0.0425688575776
264,19381753.1253,20751417.5,20257437.7671,20067301.6921,0.0424367258887
265,19520082.8662,20759916.2564,20209108.0262,20058802.9357,0.0423826800545
266,19430082.8662,20759916.2564,20119108.0262,20058802.9357,0.0423112329343
267,19594538.1586,20648288.1702,19954652.7338,20170431.0219,0.0422363169818
268,19613787.0451,20801885.1108,20205403.8473,20016834.0813,0.0420716884747
269,19527793.6609,20852481.0606,20201397.2315,20326238.1315,0.0419493895914
270,19475082.8662,20759916.2564,20164108.0262,20058802.9357,0.0418176047263
271,19609123.3954,20781340.595,20030067.497,20037378.5971,0.0416268267034
272,19628834.1965,20773544.6213,20100356.6959,20405174.5708,0.0414835789014
273,19628834.1965,20728544.6213,20100356.6959,20360174.5708,0.0413685318396
274,19475082.8662,20804916.2564,20164108.0262,20103802.9357,0.0412051665023
275,19654123.3954,20826340.595,20075067.497,20082378.5971,0.041131988383
276,19680981.7802,20892934.8947,20228209.1122,19925784.2974,0.040730998763
277,19568787.0451,20891885.1108,20160403.8473,20106834.0813,0.0406459797276
278,19620203.3406,20853084.091,20288987.5518,19965635.1011,0.0404709302257
279,19437793.6609,20672481.0606,20111397.2315,20146238.1315,0.0404115953929
280,19658787.0451,20981885.1108,20250403.8473,20196834.0813,0.0403343086239
281,19406330.804,20806268.5655,20142860.0884,20372450.6266,0.0402752639022
282,19538834.1965,20593544.6213,20010356.6959,20225174.5708,0.0402629216001
283,19717265.0107,20714746.2953,20011925.8817,20193972.8968,0.0402540061539
284,19613787.0451,20846885.1108,20205403.8473,20061834.0813,0.0401930966716
285,19488313.9287,20678012.8409,20060876.9637,20230706.3512,0.0400366446594
286,19430146.4428,20850641.0382,20209044.4496,20058078.1539,0.0400221941184
287,19712552.5878,21017137.7448,20196638.3046,20161581.4473,0.0399326680064
288,19519955.7132,20803466.6928,20029235.1792,20285252.4993,0.0398997916469
289,19680981.7802,20937934.8947,20228209.1122,19970784.2974,0.0398994542327
290,19762265.0107,20714746.2953,20056925.8817,20193972.8968,0.0398513630489
291,19575203.3406,20853084.091,20243987.5518,19965635.1011,0.0398016420747
292,19482793.6609,20672481.0606,20156397.2315,20146238.1315,0.0395358665462
293,19488313.9287,20723012.8409,20060876.9637,20275706.3512,0.0394868175092
294,19613787.0451,20936885.1108,20205403.8473,20151834.0813,0.0393833063144
295,19623313.9287,20813012.8409,20195876.9637,20365706.3512,0.0393720364805
296,19673834.1965,20638544.6213,20145356.6959,20270174.5708,0.0392818887609
297,19672265.0107,20849746.2953,19966925.8817,20328972.8968,0.0391601968277
298,19426753.1253,20751417.5,20302437.7671,20067301.6921,0.0391479404633
299,19517370.7496,20930686.1306,20031820.1428,20248033.0615,0.0390248843312
300,19572793.6609,20762481.0606,20246397.2315,20236238.1315,0.038931532405
301,19699123.3954,20916340.595,20120067.497,20172378.5971,0.0388180707866
302,19562370.7496,20930686.1306,20076820.1428,20248033.0615,0.0387493891072
303,19680981.7802,21027934.8947,20228209.1122,20060784.2974,0.0386262666457
304,19635981.7802,21027934.8947,20183209.1122,20060784.2974,0.0385678227773
305,19696810.1966,20741195.8746,20212380.6958,20437523.3175,0.0385425015402
306,19654123.3954,20916340.595,20075067.497,20172378.5971,0.0384711126682
307,19562370.7496,20795686.1306,20076820.1428,20113033.0615,0.0384629925076
308,19623313.9287,20723012.8409,20195876.9637,20275706.3512,0.0383945782655
309,19572793.6609,20807481.0606,20246397.2315,20281238.1315,0.0383931959815
310,19564892.1366,20712741.911,19984298.7558,20285977.2811,0.0382376676371
311,19617793.6609,20852481.0606,20291397.2315,20326238.1315,0.0381785005944
312,19699123.3954,20826340.595,20120067.497,20082378.5971,0.0381333690003
313,19564123.3954,20826340.595,19985067.497,20082378.5971,0.0380510012059
314,19609892.1366,20667741.911,20029298.7558,20240977.2811,0.038050766086
315,19718834.1965,20728544.6213,20190356.6959,20360174.5708,0.0379392791233
316,19565082.8662,20894916.2564,20254108.0262,20193802.9357,0.0379275377994
317,19440203.3406,20853084.091,20108987.5518,19965635.1011,0.0377514412519
318,19654955.7132,20848466.6928,20164235.1792,20330252.4993,0.0376295799782
319,19517370.7496,20795686.1306,20031820.1428,20113033.0615,0.0375619853881
320,19533313.9287,20768012.8409,20105876.9637,20320706.3512,0.0374410297496
321,19717265.0107,20759746.2953,20011925.8817,20238972.8968,0.0374385801085
322,19551570.5003,20728732.22,20177620.3921,20359986.9721,0.0373478589873
323,19729538.1586,20693288.1702,20089652.7338,20215431.0219,0.037328344165
324,19475019.2897,20714191.4746,20074171.6027,20104527.7175,0.0370726738979
325,19385146.4428,20850641.0382,20164044.4496,20058078.1539,0.0369207153008
326,19564123.3954,20781340.595,19985067.497,20037378.5971,0.0368605964367
327,19551570.5003,20638732.22,20177620.3921,20269986.9721,0.0368238871191
328,19655019.2897,20714191.4746,20254171.6027,20104527.7175,0.0367310773975
329,19562370.7496,20750686.1306,20076820.1428,20068033.0615,0.0363565156237
330,19520019.2897,20894191.4746,20119171.6027,20284527.7175,0.0362682313242
331,19609123.3954,20916340.595,20030067.497,20172378.5971,0.0362479283124
332,19562370.7496,20885686.1306,20076820.1428,20203033.0615,0.0362348685135
333,19475019.2897,20804191.4746,20074171.6027,20194527.7175,0.036197587898
334,19654123.3954,20871340.595,20075067.497,20127378.5971,0.0361458652702
335,19583834.1965,20773544.6213,20055356.6959,20405174.5708,0.0360900276137
336,19596570.5003,20773732.22,20222620.3921,20404986.9721,0.0360438721328
337,19620203.3406,20943084.091,20288987.5518,20055635.1011,0.0359961314206
338,19561810.1966,20696195.8746,20077380.6958,20392523.3175,0.0359773147299
339,19527793.6609,20762481.0606,20201397.2315,20236238.1315,0.0359653646591
340,19744892.1366,20802741.911,20164298.7558,20375977.2811,0.035865173878
341,19652370.7496,20885686.1306,20166820.1428,20203033.0615,0.0358635324199
342,19623313.9287,20678012.8409,20195876.9637,20230706.3512,0.0358071373039
343,19651810.1966,20561195.8746,20167380.6958,20257523.3175,0.035759569101
344,19561810.1966,20561195.8746,20077380.6958,20257523.3175,0.0357381548266
345,19609955.7132,20668466.6928,20119235.1792,20150252.4993,0.0356771170603
346,19699892.1366,20712741.911,20119298.7558,20285977.2811,0.0354210396293
347,19606810.1966,20741195.8746,20122380.6958,20437523.3175,0.0353552521415
348,19628834.1965,20638544.6213,20100356.6959,20270174.5708,0.0353426671664
349,19565082.8662,20939916.2564,20254108.0262,20238802.9357,0.0351026084527
350,19699955.7132,20713466.6928,20209235.1792,20195252.4993,0.0349782103503
351,19519955.7132,20848466.6928,20029235.1792,20330252.4993,0.0349294640132
352,19606810.1966,20696195.8746,20122380.6958,20392523.3175,0.0349220376635
353,19680981.7802,21072934.8947,20228209.1122,20105784.2974,0.0348648755368
354,19488313.9287,20633012.8409,20060876.9637,20185706.3512,0.0348151079146
355,19658787.0451,20801885.1108,20250403.8473,20016834.0813,0.034781586289
356,19564123.3954,20961340.595,19985067.497,20217378.5971,0.0346069113021
357,19564123.3954,20871340.595,19985067.497,20127378.5971,0.0345999890596
358,19672265.0107,20759746.2953,19966925.8817,20238972.8968,0.0345326292891
359,19658787.0451,20936885.1108,20250403.8473,20151834.0813,0.0344314312407
360,19437793.6609,20852481.0606,20111397.2315,20326238.1315,0.0344238524861
361,19617793.6609,20672481.0606,20291397.2315,20146238.1315,0.0344014079905
362,19565146.4428,20805641.0382,20344044.4496,20013078.1539,0.0343819353389
363,19672265.0107,20714746.2953,19966925.8817,20193972.8968,0.0342906872181
364,19565082.8662,20849916.2564,20254108.0262,20148802.9357,0.0342652504283
365,19520019.2897,20714191.4746,20119171.6027,20104527.7175,0.0341648376448
366,19654123.3954,20781340.595,20075067.497,20037378.5971,0.0341207297015
367,19668313.9287,20633012.8409,20240876.9637,20185706.3512,0.0341175484871
368,19654892.1366,20667741.911,20074298.7558,20240977.2811,0.0340244081967
369,19641570.5003,20728732.22,20267620.3921,20359986.9721,0.0340034674164
