,name,pop,lat,lon
81,"Дегтярск, Свердловская область",15567,56.698341,60.0868078
82,"Гаринский городской округ, Свердловская область",4904,59.68738485,62.751334642
83,"Горноуральский городской округ, Свердловская область",34905,57.8340731,60.557935984
84,"Ирбит, Свердловская область",38357,57.6740399,63.0637777
85,"Ирбитское муниципальное образование, Свердловская область",30331,57.5857934,62.6595672878
86,"Ивдельский городской округ, Свердловская область",24519,61.0098155,60.5367694077
87,"Екатеринбург, Свердловская область",1383179,56.8391034,60.6082502
88,"Качканарский городской округ, Свердловская область",43679,58.6855725,59.4786482644
89,"Каменский городской округ, Свердловская область",28111,56.40738625,61.4972000366
90,"Каменск-Уральский, Свердловская область",176572,56.4154498,61.9177966
91,"Камышлов, Свердловская область",26870,56.8461626,62.7121545
92,"Камышловский район, Свердловская область",28162,56.85476765,62.542681589
93,"Карпинск, Свердловская область",31859,59.7629049,60.0123207
94,"Кировградский городской округ, Свердловская область",27726,57.48396805,59.8952566491
95,"Краснотурьинск, Свердловская область",65062,59.764474,60.1935338
96,"Красноуфимск, Свердловская область",40445,56.6045372,57.7713121
97,"Красноуфимский округ, Свердловская область",28077,56.52062755,57.8421033196
98,"Красноуральск, Свердловская область",25541,58.3570651,60.0374448
99,"Кушвинский городской округ, Свердловская область",40796,58.25057875,59.4239736922
100,"Лесной, Свердловская область",52476,58.6364407,59.7896583
101,"Махнёвское муниципальное образование, Свердловская область",7071,58.6376324,62.8150201922
102,"Малышевский городской округ, Свердловская область",11042,57.0980006,61.3892558271
103,"Невьянский городской округ, Свердловская область",42742,57.35056645,60.5178333401
104,"Нижнесергинский район, Свердловская область",44453,56.62611585,59.3959587349
105,"Нижний Тагил, Свердловская область",365433,57.905149,59.9508466
106,"Нижняя Салда, Свердловская область",17939,58.071352,60.7146772
107,"Нижнетуринский городской округ, Свердловская область",28000,58.7831461,59.8053895841
108,"Новолялинский городской округ, Свердловская область",23564,59.22605415,59.8840344552
109,"Новоуральский городской округ, Свердловская область",88308,57.1654062,59.9481386635
110,"Пелым, Свердловская область",4171,60.9162936,62.1401781
111,"Первоуральск, Свердловская область",148896,56.904859,59.9431194
112,"Полевской городской округ, Свердловская область",71220,56.43754005,60.172351421
113,"Пышминский городской округ, Свердловская область",20614,56.86717655,63.1901259209
114,"Рефтинский, Свердловская область",16496,57.0915283,61.6783469
115,"Ревда, Свердловская область",63368,56.8000145,59.9108742
116,"Режевской городской округ, Свердловская область",48435,57.44339945,61.1752534847
117,"Шалинский городской округ, Свердловская область",20762,57.3494856,58.6304719439
118,"Серовский городской округ, Свердловская область",108522,59.7179887,61.0242891138
119,"Североуральский городской округ, Свердловская область",44776,60.3272455,59.6637592103
120,"Слободо-Туринский район, Свердловская область",15091,57.5987913,64.5257250194
121,"Сосьвинский городской округ, Свердловская область",16346,59.01333055,61.9642792281
122,"Среднеуральск, Свердловская область",20771,56.9916294,60.4688781
123,"Староуткинск, Свердловская область",3072,57.2282095,59.3233659
124,"Городской округ Сухой Лог, Свердловская область",49005,56.92004945,61.9948490103
125,"Свободный, Свердловская область",8198,58.0376574,60.3944319
126,"Сысертский городской округ, Свердловская область",60245,56.46412435,60.7587774956
127,"Таборинский район, Свердловская область",3574,58.76588045,64.3707034723
128,"Талицкий городской округ, Свердловская область",47309,56.89298975,63.7971238702
129,"Тавдинский городской округ, Свердловская область",42306,58.15817935,65.3742539734
130,"Тугулымский городской округ, Свердловская область",22581,57.0669046,64.578014377
131,"Туринский городской округ, Свердловская область",28274,58.25213215,63.4671301626
132,"Уральский, Свердловская область",2444,56.6742813,61.0805837
133,"Верхнее Дуброво, Свердловская область",4791,56.7549822,61.043128
134,"Верх-Нейвинский, Свердловская область",5098,57.2638378,60.1389489
135,"Верхний Тагил, Свердловская область",13570,57.3777204,59.9520344
136,"Верхняя Пышма, Свердловская область",72509,56.9724682,60.5738926
137,"Верхнесалдинский городской округ, Свердловская область",49527,58.168242,60.708592716
138,"Верхняя Тура, Свердловская область",9502,58.3605001,59.8182289
139,"Верхотурский городской округ, Свердловская область",16802,58.71500635,61.1305586364
140,"Волчанский городской округ, Свердловская область",10261,59.9525885,60.0450283655
141,"Заречный, Свердловская область",29765,56.8149706,61.3205936
142,"Абатский район, Тюменская область",19837,56.2594714,70.3491853306
143,"Армизонский район, Тюменская область",10064,55.96608875,67.592215867
144,"Аромашевский район, Тюменская область",12202,56.94266315,68.9477116742
