,name,pop,lat,lon
162,"Issoudun, Indre",35643,46.9477963,1.9888033
163,"La Châtre, Indre",33328,46.5815678,1.9892292
164,"Le Blanc, Indre",32459,46.6331207,1.0630185
165,"Chinon, Indre-et-Loire",86383,47.1667182,0.2402095
166,"Loches, Indre-et-Loire",50910,47.1281605,0.9974621
167,"Tours, Indre-et-Loire",459644,47.3900474,0.6889268
168,"Grenoble, Isère",751263,45.182478,5.7210773
169,"La Tour-du-Pin, Isère",263082,45.5666202,5.4424054
170,"Vienne, Isère",210648,45.5252114,4.8747841
171,"Dole, Jura",83610,47.0921047,5.4925463
172,"Lons-le-Saunier, Jura",126003,46.6739021,5.5586167
173,"Saint-Claude, Jura",51319,46.3877989,5.8641501
174,"Dax, Landes",215905,43.7080596,-1.0533075
175,"Mont-de-Marsan, Landes",176979,43.8911318,-0.5009719
176,"Montbrison, Loire",185526,45.6070698,4.0653067
177,"Roanne, Loire",157208,46.0363902,4.0738682
178,"Saint-Étienne, Loire",411029,45.4401467,4.3873058
179,"Ancenis, Loire-Atlantique",61457,47.3657074,-1.1761743
180,"Châteaubriant, Loire-Atlantique",126603,47.7194057,-1.3757281
181,"Nantes, Loire-Atlantique",810693,47.2186371,-1.5541361
182,"Saint-Nazaire, Loire-Atlantique",314568,47.2733517,-2.2138904
183,"Montargis, Loiret",170115,47.9990047,2.7364119
184,"Orléans, Loiret",429477,47.9027336,1.9086066
185,"Pithiviers, Loiret",62705,48.1738051,2.2544871
186,"Blois, Loir-et-Cher",171397,47.5876861,1.3337639
187,"Romorantin-Lanthenay, Loir-et-Cher",89576,47.358297,1.7449838
188,"Vendôme, Loir-et-Cher",70683,47.7955178,1.0661684
189,"Cahors, Lot",76599,44.4495,1.4364999
190,"Figeac, Lot",53931,44.6092335,2.0324321
191,"Gourdon, Lot",43816,44.737024,1.3820575
192,"Agen, Lot-et-Garonne",118926,44.2015624,0.6176324
193,"Marmande, Lot-et-Garonne",83324,44.5007939,0.164274
194,"Nérac, Lot-et-Garonne",39115,44.1363561,0.3396258
195,"Villeneuve-sur-Lot, Lot-et-Garonne",90754,44.4056615,0.7046455
196,"Florac, Lozère",13276,44.31901305,3.57802065202
197,"Mende, Lozère",63613,44.5180226,3.4991057
198,"Angers, Maine-et-Loire",394076,47.4739884,-0.5515587
199,"Cholet, Maine-et-Loire",202394,47.0617293,-0.8801348
200,"Saumur, Maine-et-Loire",136875,47.25417435,-0.0661852886973
201,"Segré, Maine-et-Loire",62212,47.2380083,-0.6930967
202,"Avranches, Manche",123415,48.6862085,-1.3579475
203,"Cherbourg-Octeville, Manche",190363,49.6343606,-1.62856859075
204,"Coutances, Manche",84281,49.047792,-1.445491
205,"Saint-Lô, Manche",101281,49.1157004,-1.0906636
206,"Châlons-en-Champagne, Marne",102622,48.9566218,4.3628851
207,"Épernay, Marne",110280,49.0436181,3.9551593
208,"Reims, Marne",294238,49.2577886,4.031926
209,"Sainte-Menehould, Marne",13927,49.0904192,4.8967637
210,"Vitry-le-François, Marne",47683,48.7262225,4.5851622
211,"Château-Gontier, Mayenne",63954,47.8263058,-0.7066664
212,"Laval, Mayenne",154478,48.0710377,-0.7723498
213,"Mayenne, Mayenne",89021,48.2442971,-0.6520266
214,"Briey, Meurthe-et-Moselle",164424,49.2480975,5.9370519
215,"Lunéville, Meurthe-et-Moselle",79964,48.5894638,6.5013779
216,"Nancy, Meurthe-et-Moselle",419485,48.6937223,6.1834097
217,"Toul, Meurthe-et-Moselle",69393,48.6762624,5.8941759
218,"Bar-le-Duc, Meuse",61137,48.7736785,5.1621546
219,"Commercy, Meuse",44683,48.763203,5.5914753
220,"Verdun, Meuse",86980,49.1589278,5.3867277
221,"Lorient, Morbihan",310523,47.7504591,-3.37237868883
222,"Pontivy, Morbihan",124540,48.0642849,-2.959434
223,"Vannes, Morbihan",297309,47.6586772,-2.7599078
224,"Boulay-Moselle, Moselle",79847,49.1842243,6.4935123
225,"Château-Salins, Moselle",29818,48.8230783,6.5113122
226,"Forbach, Moselle",167518,49.1861533,6.8957413
227,"Metz-Campagne, Moselle",222352,49.1223741,6.174455
228,"Metz-Ville, Moselle",119551,49.1095423,6.17680428343
229,"Sarrebourg, Moselle",64374,48.7356751,7.0533301
230,"Sarreguemines, Moselle",100236,49.1094836,7.0708865
