,naiseki
0,1388134.66667
1,20697.8404432
2,90808.0961169
3,85191.8888889
4,-105713.444444
5,-138687.111111
6,-194679.460485
7,94214.5878939
8,-171912.979153
9,18151.8076562
10,-48190.6235003
11,236879.198362
12,123632.867362
13,-68245.1656824
14,86741.9280757
15,-238714.274428
16,-128335.206024
17,170967.920115
18,346902.770113
19,193510.403662
20,-170355.962493
21,72877.7583953
22,13581.7643531
23,-212930.348699
24,-60156.3704108
25,159836.304575
26,-168095.232073
27,-54300.8419339
28,78277.1241729
29,43761.9026158
30,-199394.906297
31,69896.450962
32,-684.170907825
33,-13077.8979998
34,83643.3646487
35,38709.3013665
36,155283.791845
37,-282374.183727
38,232259.436045
39,138555.795549
40,157663.559717
41,216842.508349
42,-4476.02520863
43,-12047.0668448
44,-74100.233758
45,-3325.04624314
46,-47421.0949038
47,101290.891595
48,-18914.0850203
49,-113973.805152
50,-211526.31883
51,-24926.075664
52,-174712.336333
53,-11387.1334831
54,34970.8751813
55,-376425.323702
56,120099.137065
57,-361545.49377
58,-273346.910386
59,156470.741324
60,-125717.647473
61,-88038.9297696
62,-15145.5550255
63,61459.9075841
64,-19474.48541
65,-360293.449239
66,8868.52107517
67,116080.712211
68,-80162.4182907
69,47892.5833858
70,4549.63530631
71,-33999.3602612
72,277229.99797
73,-219818.32097
74,167242.796395
75,174992.340211
76,269885.514067
77,-114501.157441
78,262988.809165
79,-46576.3650395
80,70838.6673015
81,142626.016566
82,10442.6019692
83,-243352.455892
84,-67981.4699324
85,70607.0050521
86,7915.09787834
87,-21898.3180272
88,-102320.923137
89,-109812.864591
90,-166480.492383
91,182966.358789
92,109685.482386
93,79780.9820228
94,134645.252528
95,-154982.102075
96,61268.2576187
97,62306.0115822
98,-36776.2557148
99,168269.344746
100,-175464.213748
101,-72020.111974
102,63526.5174071
103,36072.3921906
104,-195792.371363
105,30482.2374016
106,-168679.187835
107,140591.722792
108,-321236.831415
109,3675.09437805
110,-17943.4163891
111,-391873.276946
112,170856.761186
113,-234027.027251
114,-75463.5208793
115,179396.148533
116,-73597.9219527
117,74085.129256
118,69190.4281011
119,5664.41438038
120,-191282.742191
121,35141.1635821
122,19266.8935765
123,149553.121271
124,-123422.41795
125,-161987.725591
126,-6073.41916633
127,120927.827287
128,375409.927239
129,-88169.8258501
130,192482.273614
131,-32017.9013728
132,-165104.612912
133,-82323.3439976
134,-289846.838847
135,173026.137131
136,162527.964686
137,101708.928635
138,132430.523305
139,-233979.468343
140,-228725.35853
141,-15769.1043881
142,-208433.081318
143,-285066.753619
144,63547.0525746
145,141501.190676
146,193902.949904
147,51622.2834099
148,144215.712738
149,-16484.758392
150,209191.47366
151,100021.565682
152,141895.924786
153,-113973.82921
154,110662.751167
155,94636.5592415
156,-135091.839525
157,74564.4862059
158,-28938.7184731
159,55800.3698383
160,51973.0698183
161,58382.7418276
162,290164.712672
163,-435743.914099
164,-206728.77859
165,426026.75277
166,19852.5186721
