,naiseki
0,2152352.88889
1,122656.942152
2,-99742.1336641
3,-55698.3333333
4,-55126.4444444
5,199767.666667
6,-34074.57226
7,134067.173636
8,156785.686649
9,36495.3559257
10,-61416.2701682
11,163584.205451
12,-201480.884911
13,81183.5746282
14,29606.0895238
15,131602.102417
16,-259986.114312
17,292210.381955
18,-118121.921669
19,-21070.6893494
20,236279.357662
21,-188636.015268
22,482761.006983
23,-85588.4397426
24,-116947.899312
25,17197.0066648
26,283326.936495
27,115956.364366
28,69013.0699545
29,-107223.739405
30,2340.11964226
31,226898.614499
32,234399.697846
33,144974.034159
34,-359580.686044
35,143275.168401
36,-230244.928109
37,-203537.288315
38,1026.32620918
39,236957.922241
40,-76470.4164048
41,45734.218863
42,222882.139467
43,174733.602346
44,137470.161395
45,391928.633094
46,41650.7107322
47,-110320.119036
48,117114.52135
49,-110553.160768
50,15476.0925664
51,128204.864268
52,154665.937653
53,-208443.548228
54,-30601.6622932
55,-105481.712841
56,493438.187645
57,16088.5739118
58,202554.914479
59,299419.962899
60,-57677.157742
61,-54393.3269298
62,-122500.741825
63,-236666.830152
64,172230.694708
65,687.919394138
66,-4120.00157377
67,211141.71994
68,-25039.4289422
69,46413.0256708
70,95794.5429478
71,97705.4197924
72,-267703.627391
73,336773.942628
74,282665.299664
75,70011.9354518
76,-67267.3142399
77,32670.1292854
78,156265.009685
79,-126937.404178
80,-34273.9096533
81,-232412.341752
82,96505.7639197
83,-177436.701217
84,-201518.198321
85,-95579.5169444
86,-164739.269489
87,69120.2381665
88,-17944.5414313
89,-302908.487336
90,371329.160415
91,-17808.0412497
92,-230177.995397
93,-95997.527677
94,36160.2458182
95,-240852.521967
96,9991.89379654
97,8673.12664556
98,94548.0616954
99,411421.863608
100,-133716.664066
101,-70417.0779401
102,134646.413361
103,-237330.165908
104,-120584.229807
105,129166.187132
106,214234.576103
107,127461.44564
108,-5445.39981442
109,-199913.2885
110,-22995.0504829
111,414825.7565
112,141238.107421
113,201461.794546
114,112958.458073
115,-161904.094066
116,-54759.6329917
117,17544.9028821
118,242724.159087
119,13640.1494201
120,-223811.735519
121,-398699.921476
122,121141.694908
123,139508.697706
124,234019.95102
125,266987.56699
126,-45638.2986877
127,87394.3381107
128,153.666720131
129,111698.377999
130,-53459.6787941
131,192290.964339
132,134030.293034
133,-452778.101779
134,-125935.923332
135,-380370.36965
136,-159072.736363
137,-338250.643945
138,25832.8153914
139,-42523.5532808
140,240780.175369
141,257326.050175
142,-280529.394252
143,-69634.0456511
144,244110.771553
145,57482.5018135
146,-95626.1111132
147,-32039.7176814
148,-37557.3206302
149,2589.32073615
150,-258290.019129
151,-81095.5560025
152,91855.2745134
153,373969.016407
154,118535.758682
155,182741.326726
156,-132179.701912
157,21797.1156991
158,76376.8156173
159,-239231.006974
160,218354.422425
161,-113347.959223
162,13876.8313027
163,182018.963367
164,-333344.651724
165,167127.564084
166,625944.753753
167,590443.562268
168,-32959.1928165
169,-157364.561896
170,186280.512991
171,224877.744598
172,455401.3002
173,109010.334657
174,309854.805135
175,-166784.721269
176,-75362.6632501
177,216358.723842
178,-142594.744635
179,269382.939479
180,-331724.21323
181,-579215.523733
182,310377.268607
183,-93614.2835146
184,34376.2730041
185,443932.440453
186,-42547.580759
187,478436.641892
188,40437.9802836
189,-260475.278496
190,254556.588709
191,-98035.5643168
192,97087.6970219
193,-14072.6514507
194,145221.53082
195,16518.0845149
196,13480.0270325
197,338877.219216
198,340855.193551
199,115575.508613
200,-24488.8475364
201,97051.6919261
202,-117783.399832
203,94438.0857001
204,-85889.456433
205,-147254.490435
206,159565.477765
207,392290.120982
208,333544.62265
209,191319.930268
210,11200.3257637
211,162962.905384
212,-86902.3156011
213,-18659.7301268
214,-61045.9109116
215,66107.3292361
216,126295.885926
217,-76269.0517047
218,170646.081566
219,197759.539804
220,-196199.427834
221,202354.255952
222,108627.775049
223,-111618.948185
224,18539.518453
225,48854.6026892
226,-26181.9153097
227,-183736.703497
228,-92600.2755698
229,180662.959229
230,300874.913092
231,7445.78562924
232,-113238.152641
233,77085.6665579
234,-7212.40044387
235,-256869.747775
236,250356.764258
237,-56204.2615904
238,-161568.673261
239,268145.271025
240,69438.0582133
241,-166269.958002
242,15289.8430381
243,21558.4128733
244,-52690.4092775
245,-195898.969154
246,8974.44720647
247,-56825.9972086
248,-29111.0320875
249,231637.804634
250,37976.5916803
251,-289512.579247
252,64168.3671658
253,74449.5815055
254,153229.132413
255,104377.463231
256,121904.275641
257,3544.1920842
258,504997.710234
259,-210292.466784
260,149453.502569
261,111508.056522
262,283130.648016
263,63309.3030565
264,52273.4757727
265,39855.148133
266,116951.458692
267,-33793.8870576
268,26957.4627378
269,278627.059772
270,-47552.6125312
271,-64333.4433127
272,-199120.772374
273,-168838.394984
274,98668.9060206
275,-43620.8729417
276,69797.2082678
277,247391.605639
278,268099.533831
279,-6552.54077783
280,209891.21629
281,261253.024709
282,246255.291363
283,-164432.910236
284,23876.4088733
285,-45913.5416989
286,-95966.3686655
287,99551.8948248
288,94034.2640088
289,26822.0591792
290,252450.295497
291,333284.785027
292,199393.602323
293,-253671.868984
294,68690.4019971
295,-34705.302597
296,174568.323002
297,21766.3393861
298,224435.961098
299,165167.756728
300,13564.2865275
301,120776.447502
302,-33465.362869
303,271437.283212
304,-36136.1838384
305,-124391.723088
306,-12582.5903778
307,237477.375947
308,-46173.8775081
309,160486.016056
310,36303.7787504
311,37910.7711273
312,11239.0661463
313,31886.1982807
314,-336213.606539
315,-107416.6399
316,-92981.8894275
317,85745.924487
318,-140160.124467
319,12543.372881
320,-207933.568947
321,-51941.582104
322,-152329.998554
323,-203394.563379
