1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
134536.320988,32734.4753086,-7464.32098765,-67696.0740741,-101277.401235,-20974.989222,-48540.6600906,52594.5104237,45385.0432099,7982.62345679,6167.5185484,38151.8841192,-75613.347112,-62191.9697213,37122.8231729,10453.2576595,58718.3127953,-7430.16047504,-41764.9578759,-82359.0793736,30298.7011068,62260.6560447,-56549.8263135,-8050.98096768,3665.25172558,-65482.8192504,-12976.5553657,108465.778209,123231.867155,48248.3741927,-18453.3071634,21778.3494668,-18333.7299967,-48353.0330849,-60019.8646588,-61327.9821027,43065.3114883
134536.320988,-8814.20061727,27631.8765432,-8415.45370373,-34095.2191357,93911.2294176,-10948.9423322,-32713.0370855,112690.558642,-69414.771605,48288.2802291,49292.8013613,38818.6035948,146293.498644,-79310.0319105,-24585.568585,51909.090078,24950.4001474,59932.2968117,-32559.1000622,20193.8283553,-96167.543108,-66593.2613477,36902.4466778,94403.4072625,-131068.261093,-4915.61336198,-9824.91833725,101456.209062,-191783.595442,-58996.1794511,49192.1926662,100919.220287,13636.9214511,208627.822784,8031.13355113,-27676.4413763
134536.320988,-23920.2746914,-7464.32098765,-4688.15740738,4677.94135805,78536.723083,-7803.32507671,-9818.20356183,73944.4969136,-14430.8950617,60549.2690055,87039.7704123,-53782.8727512,88803.4316609,73085.81063,-23209.9922909,39225.3194182,-31433.6079617,8443.05706203,-42254.0676664,-134102.638699,116253.965625,-70753.4738857,-55574.5462325,-37191.12803,-94104.5384946,-6695.34239311,-3066.85323542,-41341.8479457,99339.7133908,87384.1734773,20519.414293,-768.011775078,72672.9743103,-41720.5258023,8990.81599894,34441.4263241
134536.320988,32734.4753086,27631.8765432,-67696.0740741,77974.882716,-19501.7219614,21897.823441,-39600.4070352,-32107.0802469,14501.8209877,37213.4319635,89008.2379465,5819.02453442,-147153.205756,-55126.3306865,82010.925331,20697.6613059,6847.54727928,-4328.71784446,-133027.746786,10383.9735909,-7650.30087869,-68528.6808971,-68411.051288,73685.2414443,-1923.57982719,38109.2544636,42614.4862168,-88129.9633679,180063.78694,36549.85801,-86860.766067,-2805.47259036,-107117.573609,97893.4707944,-52872.7036434,-29457.7232459
134536.320988,-8814.20061727,-7464.32098765,-8415.45370373,96599.4598765,-38042.8443123,42279.3924623,-36114.29815,-99412.595679,358.679012354,-10800.1333959,51944.9104957,-13594.4252479,-4676.15655891,49950.611125,-75710.7230846,-2417.70360979,20010.3025257,-36507.4044715,-99215.7467029,66304.9934601,19597.7532428,-60187.2252509,28524.0130433,35407.3233187,67023.9020546,63208.9265068,-19188.5496124,-96467.4270281,-111421.669298,-88075.0953969,69724.0089609,75820.1449989,36025.9409657,-88288.0835273,100224.94718,35829.4264183
134536.320988,-23920.2746914,27631.8765432,-4688.15740738,-43879.6635803,31572.4621591,-71374.3150624,13841.2140144,-60666.5339506,61002.5432099,-61025.34623,37104.4844213,-36710.9715247,55187.463261,15634.0786167,40880.5414556,-27332.7241525,-17678.849782,-20327.694584,-20364.6365096,-52137.9533674,117831.386173,-46735.2096047,7695.32355256,-16823.8732071,67005.7177569,24813.3243397,-40626.3659027,54889.4454599,26146.3175426,75014.0682648,-16013.5936639,-41021.8295764,68948.1324041,-40811.2155339,-85232.6714,-43582.8204318
134536.320988,32734.4753086,-7464.32098765,-67696.0740741,-101277.401235,40476.7111834,26642.8366496,-12994.1033885,45385.0432099,7982.62345679,-89961.2712623,69013.7859849,26147.3741663,-80176.2295252,-19089.4866816,-29751.0893488,-50063.7573435,2470.06747423,74359.3009804,-79624.7404307,26299.6076976,-41123.9228225,-29795.1455762,-82006.0128322,101476.880631,11964.5789128,15721.9101949,26133.9517856,104166.757271,182615.341485,-66024.1232205,-21491.4449016,-8164.32981883,-103800.928333,-122760.165458,80724.1287602,46579.8511008
134536.320988,-8814.20061727,27631.8765432,-8415.45370373,-34095.2191357,-55868.3851053,-31330.4501301,68827.3352354,112690.558642,-69414.771605,-84068.4675835,94936.1961936,-68871.1267582,7549.09820094,34270.3449542,15940.2883263,-66369.9166962,-10007.4241995,-10678.6776228,-105261.204773,52496.1069536,85689.5052269,-11410.2548958,-30024.3761465,-27539.1930319,-51622.9822972,113262.248939,-20676.2571106,16567.9089578,-17593.0643017,32294.841858,-13109.7651522,14315.345347,55911.265251,21751.5044263,-78338.1121989,-63442.4429778
134536.320988,-23920.2746914,-7464.32098765,-4688.15740738,4677.94135805,-110109.185242,79177.6401391,-4023.01045252,73944.4969136,-14430.8950617,-46104.243526,72029.6532169,46846.8958646,-3635.93020541,-56537.8192204,3972.3605369,-72966.0726333,35085.8572444,-35909.3216481,37438.2818361,45532.6485639,29314.3844148,6201.97328839,41623.927273,51824.1457349,-91862.3480118,207383.331552,-130275.687283,-4805.55560679,-26038.3341393,-87160.6148999,100732.938223,-55975.6512116,7789.3001657,-88164.6361489,26509.5038784,61662.4571851
134536.320988,32734.4753086,27631.8765432,-67696.0740741,77974.882716,-20974.989222,-48540.6600906,52594.5104237,-32107.0802469,14501.8209877,6167.5185484,38151.8841192,-75613.347112,-62191.9697213,37122.8231729,10453.2576595,-68535.9657506,-39399.5059959,-9552.20417941,97407.6236585,-46286.4263768,-55526.2713557,20917.2443284,-35240.9040562,59248.5300981,-110555.921168,134927.261798,-44953.5800842,-78768.2564773,53351.4832822,144270.659127,-89414.3500044,-29051.4444537,-41719.7425322,182183.995376,-5958.42245406,-79744.0527795
