,naiseki
0,12619264.7778
1,-1467293.90783
2,754150.875208
3,1406015.22222
4,-444091.666667
5,942723.0
6,-1154279.77396
7,1356744.1994
8,2403221.93619
9,346016.622102
10,-2442047.55892
11,-101158.074817
12,1141895.30938
13,-1806377.23144
14,439398.235866
15,1675622.24422
16,-41775.2793769
17,-2157175.59772
18,2380334.45206
19,-197633.600542
20,1157095.29409
21,-1730752.51551
22,-406446.05744
23,385580.694712
24,-2175062.30274
25,-1696275.79472
26,-251779.332367
27,-739538.598601
28,-871606.453051
29,-1327740.83006
30,24931.8844483
31,783802.554354
32,-268949.439285
33,52469.6307703
34,3020725.4223
35,-1720409.53159
36,-1049692.39563
37,3617398.15109
38,-2300028.02962
39,1162353.44187
40,561901.225159
41,23400.1115955
42,-35388.8087803
43,478500.200619
44,591705.304581
45,-1618162.99837
46,-17429.2786309
47,-615932.700994
48,905784.694817
49,454107.501345
50,-1369708.4187
51,1983698.58361
52,-683434.849622
53,-340842.755431
54,-3982264.20803
55,101458.528906
56,-2583172.21616
57,-4217448.64044
58,2247462.28718
59,-3713303.14004
60,413197.681799
61,956129.489262
62,-718589.583486
63,3304402.24772
64,622512.838626
65,-2095788.56328
66,-765027.580732
67,-15740.5228037
68,-1288435.1876
69,-2034523.27874
70,-1419385.86928
71,582444.310606
72,-1473324.04884
73,2895989.2803
74,-908519.167813
75,528470.953099
76,1076465.28346
77,1686376.79065
78,727271.137352
79,-421940.262161
80,1088180.51273
81,3188836.25325
82,230516.928539
83,-486800.868478
84,-1254697.44606
85,-920289.405606
86,910433.935381
87,2694401.98955
88,793454.235578
89,619135.409668
90,634718.226098
91,1810479.18832
92,-1926522.59703
93,-674105.429172
94,-15791.465254
95,-523114.713613
96,760683.113894
97,849623.506576
98,-1498858.93579
99,2458820.38771
100,1053603.60836
101,-80651.2909478
102,22458.4243237
103,138981.235418
104,3044596.18802
105,339026.871228
106,-397240.33369
107,-191384.552802
108,2695649.57076
109,-1005737.48776
110,-250412.512717
111,787272.221681
112,-789182.577459
113,-165323.110767
114,-1070978.748
115,-866908.887685
116,1177066.17793
117,1219344.22383
118,1456916.85421
119,-268609.58456
120,-671477.682399
121,-1302659.37121
122,-358763.59917
123,420186.0573
124,-1927160.5148
125,1620354.95497
126,-323386.286796
127,-414055.113434
128,1999020.1342
129,-1357690.64518
130,-75942.6563086
131,-1230530.8109
132,-1056752.23213
133,-197770.919133
134,-3650340.16407
135,1534530.96718
136,-746987.592129
137,219987.982909
138,206755.469929
139,2118357.0277
140,-1212110.52289
141,-1924628.80669
142,-155207.028923
143,928856.996023
144,564730.014168
145,-1875584.35814
146,-2470017.20185
147,1038877.92988
148,-173481.05586
149,-462299.447982
150,-555872.595625
151,-605901.429934
152,-133130.013139
153,1479599.92657
154,2397994.91561
155,-407702.835412
156,1518509.34548
157,520993.38263
158,1442157.03337
159,102989.562353
160,2375244.37753
161,-602614.35557
162,-852481.874989
163,-4055429.87067
164,-2189553.85705
165,-3998399.99175
166,-968283.820413
167,-807872.577244
168,-599868.554563
169,-250276.574488
170,1495656.60553
171,802226.804109
172,517896.836293
173,-531860.618551
174,-924663.968725
175,456559.563887
176,434107.280774
177,-872723.150162
178,322184.753455
179,-1191473.67197
180,1853720.97552
181,-2010336.58869
182,890365.641248
183,2860519.06688
184,1368118.94176
185,-1273905.5091
186,509886.501813
187,577479.794046
188,3922045.18947
189,2285087.37233
190,475705.15475
191,186529.544392
192,-2206831.78934
193,-523555.69152
194,2805648.55959
195,549958.535186
196,-393345.720195
197,1073535.29239
198,565129.440396
199,-187119.60133
200,34275.228677
201,3432292.21427
202,-353274.423316
203,-400511.905415
204,-1222126.56735
205,-1160308.81079
206,1637065.02976
207,7655.57429913
208,-1677965.64546
209,516660.041948
210,-854375.068154
211,-688111.46174
212,980328.470209
213,1662759.7366
214,1909.30270098
215,-485268.274417
216,-1101788.92771
217,-1003133.9351
218,93135.5050279
219,832851.05406
220,-850576.625547
221,822974.887547
222,1797891.7243
223,825984.843066
224,2685605.22804
225,978150.687412
226,1508167.8398
227,1203350.96697
228,71344.2190376
229,-833793.397014
230,-29970.171375
231,-1328817.33967
232,899057.943711
233,999652.802517
234,1429870.36633
235,-569945.598954
236,-1641544.5805
237,-2983925.97504
238,-1301225.52346
239,1850278.15279
240,-517486.725375
241,541692.720576
242,1473739.43823
243,201092.675697
244,-1002488.40935
245,-1375858.28405
246,-2487868.23512
247,146991.852214
248,-188810.834274
249,2448992.12548
250,481055.070518
251,2815604.20376
252,-650949.210862
253,97740.4611634
254,-38355.9561411
255,-2507462.03467
256,1456690.77099
257,-248753.810476
258,-594739.713693
259,717399.492681
260,1892489.75911
261,482143.359634
262,70228.1994226
263,-824310.26304
264,1718508.96649
265,-423223.176941
266,-1264111.58018
267,-1057966.62921
268,-1813687.23482
269,-919835.165894
270,-937417.105516
271,-944233.121854
272,1933056.62222
273,-1002986.14591
274,1069937.93691
275,-880544.169994
276,-1554679.07485
277,-1138944.67404
278,1691775.62571
279,-625926.955248
280,-191578.884326
281,599472.964645
282,1877108.55404
283,-2493783.00157
284,-498504.759499
285,-664637.663596
286,-33714.8898288
287,-18793.0842548
288,-423664.94995
289,-1276868.6326
290,-415200.642967
291,1454676.19705
292,779433.005821
293,646301.248381
294,1312930.19072
295,-1390330.76631
296,-455467.435893
297,-1195886.33031
298,-788359.074918
299,-133499.150241
300,1254730.65759
301,-16849.4464882
302,113316.86504
303,-729768.691887
304,-1262231.98134
305,236602.768051
306,-553346.345148
307,-757042.414925
308,-2497973.0824
309,-437150.528831
310,567286.456631
311,-2271581.71334
312,-827690.7322
313,879425.815088
314,-1638504.56629
315,401369.980356
316,-1360976.96099
317,78172.5114642
318,153255.891611
319,-1388213.59351
320,1283783.41775
321,2088789.2634
322,561759.045567
323,1147335.00003
