,lt_x,lt_y,rb_x,rb_y,target
27,19568292.377,20660377.6728,20297770.6805,20239213.1779,0.0441977191096
28,19652449.2813,20954534.5771,20073613.7762,20225056.2736,0.0440913378341
29,19458870.6315,20863552.347,20407192.426,20316038.5037,0.0440761260074
30,19495223.2584,20887603.6957,20090839.7991,20291987.155,0.0437405371767
31,19677714.1225,20737202.9986,20188348.935,20442387.8521,0.0427511140732
32,19724565.7395,20728261.2146,20141497.318,20311329.6361,0.0422061580347
33,19495223.2584,20817603.6957,20090839.7991,20221987.155,0.0421940521411
34,19652449.2813,20814534.5771,20073613.7762,20085056.2736,0.0414982895876
35,19654565.7395,20728261.2146,20071497.318,20311329.6361,0.0389768412097
36,19654565.7395,20798261.2146,20071497.318,20381329.6361,0.0381740691826
37,19715623.9555,20775112.8316,20010439.102,20264478.0191,0.0377029467561
38,19659274.6071,20993956.3226,20206788.4504,20045634.5281,0.037130680091
39,19715623.9555,20705112.8316,20010439.102,20194478.0191,0.0371304431422
40,19607714.1225,20737202.9986,20118348.935,20442387.8521,0.0371201925718
41,19582449.2813,20814534.5771,20003613.7762,20085056.2736,0.036029439005
42,19582449.2813,20884534.5771,20003613.7762,20155056.2736,0.0357460631371
43,19607714.1225,20667202.9986,20118348.935,20372387.8521,0.0338582875266
44,19724565.7395,20798261.2146,20141497.318,20381329.6361,0.0335169529634
45,19607714.1225,20597202.9986,20118348.935,20302387.8521,0.0334980425458
46,19654565.7395,20658261.2146,20071497.318,20241329.6361,0.0333314429746
47,19584565.7395,20728261.2146,20001497.318,20311329.6361,0.0328992823134
48,19645623.9555,20705112.8316,19940439.102,20194478.0191,0.032890261395
49,19537714.1225,20597202.9986,20048348.935,20302387.8521,0.0323943850556
50,19565223.2584,20747603.6957,20160839.7991,20151987.155,0.0316108933088
51,19677714.1225,20667202.9986,20188348.935,20372387.8521,0.0313842756565
52,19635223.2584,20887603.6957,20230839.7991,20291987.155,0.031212747619
53,19495223.2584,20747603.6957,20090839.7991,20151987.155,0.0304933709267
54,19722449.2813,20884534.5771,20143613.7762,20155056.2736,0.0303628286731
55,19582449.2813,20954534.5771,20003613.7762,20225056.2736,0.030103080104
56,19645623.9555,20775112.8316,19940439.102,20264478.0191,0.0296212678287
57,19785623.9555,20775112.8316,20080439.102,20264478.0191,0.0280233897594
58,19584565.7395,20798261.2146,20001497.318,20381329.6361,0.027853151216
59,19635223.2584,20817603.6957,20230839.7991,20221987.155,0.0278378186623
60,19722449.2813,20954534.5771,20143613.7762,20225056.2736,0.0276202940737
61,19498292.377,20730377.6728,20227770.6805,20309213.1779,0.0270429431441
62,19785623.9555,20705112.8316,20080439.102,20194478.0191,0.026102939889
63,19568292.377,20800377.6728,20297770.6805,20379213.1779,0.0260572771436
64,19715623.9555,20845112.8316,20010439.102,20334478.0191,0.0260389510969
65,19568292.377,20730377.6728,20297770.6805,20309213.1779,0.0259986065582
66,19785623.9555,20845112.8316,20080439.102,20334478.0191,0.0258129769817
67,19537714.1225,20737202.9986,20048348.935,20442387.8521,0.0256985187429
68,19428292.377,20730377.6728,20157770.6805,20309213.1779,0.0255434621791
69,19677714.1225,20597202.9986,20188348.935,20302387.8521,0.0254842591962
70,19428292.377,20800377.6728,20157770.6805,20379213.1779,0.0247694408313
71,19652449.2813,20884534.5771,20073613.7762,20155056.2736,0.0240688017794
72,19498292.377,20800377.6728,20227770.6805,20379213.1779,0.0238453115761
73,19645623.9555,20845112.8316,19940439.102,20334478.0191,0.0234879395022
74,19565223.2584,20817603.6957,20160839.7991,20221987.155,0.0225918344269
75,19722449.2813,20814534.5771,20143613.7762,20085056.2736,0.0222065825254
76,19537714.1225,20667202.9986,20048348.935,20372387.8521,0.021530733927
77,19635223.2584,20747603.6957,20230839.7991,20151987.155,0.0213921640744
78,19724565.7395,20658261.2146,20141497.318,20241329.6361,0.0212354352463
79,19565223.2584,20887603.6957,20160839.7991,20291987.155,0.0180135912787
80,19584565.7395,20658261.2146,20001497.318,20241329.6361,0.0102488256837
