,naiseki
0,2622956.22222
1,-40903.102446
2,319060.531812
3,278259.888889
4,-177341.888889
5,-255666.444444
6,164412.893944
7,-65314.3512051
8,113525.954436
9,412030.778916
10,-28081.2530338
11,-223316.03345
12,343012.510522
13,370258.541671
14,256367.18109
15,134296.33701
16,-82737.8180761
17,-310991.232185
18,162097.262313
19,139314.498521
20,-103611.394055
21,-35176.0115474
22,292198.990648
23,-32375.1428759
24,235368.007062
25,-113083.569758
26,-48887.2581964
27,-70057.9006065
28,131307.011528
29,256494.613451
30,-173552.836044
31,-111267.859011
32,-145809.192635
33,-131283.599128
34,42318.9747078
35,-174063.800893
36,-50046.4645312
37,347067.453199
38,401639.283723
39,323903.445199
40,456431.377565
41,-74052.1574071
42,-182998.842134
43,126368.359333
44,59733.9845683
45,79250.178766
46,-608969.59163
47,-42324.256976
48,-337750.221857
49,322627.261043
50,159519.832869
51,-9875.39006333
52,-201676.085666
53,83701.309876
54,-690640.101038
55,-196558.239763
56,-406641.046184
57,488802.460159
58,-230063.36109
59,188815.421284
60,-152738.797759
61,3527.40584717
62,-65457.3502056
63,-214309.794591
64,435270.008586
65,-198420.251405
66,208531.595282
67,176011.243922
68,-242083.813101
69,30604.4326935
70,90807.8143967
71,-5321.84645011
72,-260384.862845
73,-34282.8198454
74,493062.386406
75,-588150.896717
76,65369.9851837
77,67689.1952221
78,-308873.398962
79,2559.56000155
80,136800.739001
81,-68993.6900795
82,153805.317671
83,47191.4114583
84,124112.29729
85,-69830.9395633
86,142561.533946
87,177987.100044
88,-85021.7238596
89,-278839.180025
90,120588.606316
91,-70121.0383724
92,-114256.149442
93,110349.800345
94,-223209.191029
95,311909.735136
96,343103.218289
97,-147448.201612
98,193778.138407
99,91641.5215068
100,159901.506636
101,176156.651881
102,-108813.89096
103,-3024.23818639
104,-239361.871959
105,-162600.140921
106,-48932.4847966
107,-238536.20665
108,673124.379055
109,151130.121559
110,-334598.337219
111,342795.415336
112,-404680.809242
113,-547377.659426
114,282195.639197
115,156932.722376
116,242332.062595
117,-49016.8570901
118,-23584.9476668
119,134709.336766
120,-191250.836094
121,188268.357744
122,1856.7800921
123,20531.1566391
124,111678.023218
125,112037.25252
126,-387659.997052
127,-45968.4374559
128,-34448.1962887
129,-22815.9826295
130,-277152.767433
131,-61777.1045794
132,-90861.4598756
133,184441.707006
134,169697.338365
135,-236594.442634
136,20826.1392369
137,-133339.488608
138,-140413.073575
139,-49546.5047168
140,-238060.106496
141,-715.227289915
142,266852.020717
143,-278150.644442
144,-154815.058148
145,-41748.4321161
146,-11870.5035501
147,107916.970094
148,-24437.5643349
149,-450692.132689
150,152879.07501
151,-88621.2491654
152,-15195.1561196
153,-146902.992033
154,-171980.541415
155,-254557.2091
156,-128833.821576
157,335217.572458
158,-76773.6629696
159,-241029.56242
160,-48632.9139928
161,-37017.1018803
162,-123678.650407
163,1037785.32232
164,-173967.827163
165,65039.0155132
166,-62687.5617216
167,-383524.188461
168,364937.50388
169,-372894.916562
170,-155690.335322
171,-72624.7244836
172,-329121.614522
173,-162692.596287
174,-193649.353896
175,-110356.76972
176,100107.377532
177,-87781.7185023
178,64846.5361566
179,-174792.844653
180,35250.5338579
181,602705.893977
182,-248999.978655
183,-46305.9605069
184,263127.840583
185,639553.814008
186,-30477.3104854
187,-1018792.83439
188,344268.322581
189,-7272.72497537
190,-189787.852205
191,458387.037118
192,-388351.207639
193,41264.9105545
194,-70175.4005976
195,-174830.467885
196,40872.5305088
197,-67262.6323313
198,342119.496275
199,-183242.338692
200,-370018.992048
201,-34318.3203618
202,220497.973419
203,391224.860119
204,79067.0612139
205,-117579.466853
206,24993.7467555
207,220571.598529
208,585197.122232
209,-207479.204665
