,naiseki
0,1713626.61111
1,-92614.2141912
2,-67990.6909146
3,-155309.388889
4,402991.277778
5,-29327.1666667
6,293532.909927
7,102925.381668
8,102887.022225
9,-114701.167523
10,37779.4582401
11,-234827.002248
12,-16482.0698138
13,88673.3658065
14,12920.0586873
15,125622.013417
16,-196903.50773
17,87122.0223023
18,84289.6554047
19,173182.174193
20,-19780.8074502
21,45915.0042945
22,-12552.527215
23,58944.5029754
24,169931.098313
25,74332.7603129
26,-62488.1191929
27,381826.683139
28,-182672.943064
29,-160930.14356
30,117614.647001
31,-20348.1666035
32,50064.2196984
33,158303.668326
34,-80149.7231819
35,-14598.4246278
36,-13137.6511573
37,206603.164934
38,-177454.18216
39,-228650.205613
40,106372.430116
41,-208337.131507
42,-158898.993115
43,168372.07336
44,49138.5001405
45,64504.1824728
46,-132135.23715
47,-348178.228757
48,50426.2987239
49,22864.8980869
50,101909.329248
51,40634.7214257
52,-213784.778606
53,-14991.4215571
54,106992.133259
55,-117001.566739
56,-171200.005615
57,-69554.169034
58,146396.252928
59,204095.655836
60,18036.711512
61,121433.652146
62,342044.815563
63,-206820.707192
64,32937.0653011
65,-341257.095168
66,-135226.974472
67,-40818.4509922
68,-8810.11252783
69,-104318.04338
70,-126368.781147
71,-174421.824399
72,-40522.7780583
73,150565.588573
74,-68020.1446208
75,-121766.315336
76,181903.529438
77,-206311.267837
78,-5848.4435499
79,72407.2622009
80,166149.363616
81,-169024.117247
82,-189079.49779
83,-68245.8129718
84,25100.2058506
85,45255.2552604
86,-39117.4639228
87,245793.328949
88,-197273.383034
89,61499.6241847
90,-89136.1896998
91,43354.4535437
92,301441.111647
93,43749.1605954
94,-6706.00544294
95,64024.2027921
96,-193802.012732
97,-34067.9965562
98,20031.4208982
99,196673.422255
100,-5221.97897851
101,203284.470734
102,55319.2098002
103,253881.602844
104,-76618.2925954
105,377752.53547
106,-209901.128734
107,-58414.7672798
108,84341.6190388
109,-106467.626502
110,155310.288722
111,430554.224966
112,165898.350207
113,-122577.756725
114,-57736.9319176
115,305599.832497
116,-233670.655396
117,224361.890086
118,-315598.405639
119,8572.86094739
120,33094.4527963
121,-19675.520581
122,-203171.605531
123,-22343.0244974
124,79943.500063
125,76643.7554195
126,-52352.8307899
127,365217.591735
128,65442.3950892
129,-86924.5442173
130,79806.3698574
131,-65536.6424652
132,96767.5171227
133,148910.273147
134,-159666.635977
135,-51452.8750603
136,-260214.330392
137,-301687.647224
138,64997.9346851
139,37161.3620673
140,167727.800581
141,16848.2334011
142,27077.1024617
143,118034.779336
144,61040.088393
145,125610.93266
146,91285.2611376
147,86052.079391
148,68786.457952
149,-146901.550782
150,-80963.6629547
151,37578.2225093
152,210574.047817
153,12538.7304626
154,-81399.61371
155,-171556.570206
156,-4181.52688623
157,-10870.972279
158,44209.8454079
159,-6141.36938912
160,-183257.705231
161,-88251.2827034
162,7023.17494499
163,56568.4138491
164,-58269.4540857
165,560649.07722
166,467410.515257
167,112232.847663
168,129094.935989
169,315833.054383
170,75156.1697089
171,204097.632299
172,103938.273799
173,-4207.81219398
174,-226432.381752
175,143787.120845
176,116103.335058
177,40570.0383874
178,-224185.640296
179,-195813.313109
180,-113524.371002
181,307067.562812
182,128443.540535
183,-247166.369992
184,378567.161073
185,-164689.74831
186,93460.619968
187,286269.554646
188,71390.6219843
189,197846.987363
190,-359991.333464
191,51317.2576789
192,-158363.202335
193,201142.459952
194,241989.552145
195,8597.26483325
196,199244.405148
197,-203597.281435
198,89879.9534497
199,189501.123873
200,423575.147045
201,51595.7409479
202,-117334.328539
203,72782.1313615
204,203215.254921
205,71226.4535019
206,188263.549365
207,134843.860296
208,208732.714723
209,-137786.755538
210,-37572.3870039
211,79581.360853
212,-50474.9990446
213,152088.900064
214,40284.4114585
215,72420.2955974
216,78879.7230428
217,206213.970853
218,-71376.3589967
219,58029.7817957
220,-229956.935522
221,-20359.8419752
222,216280.742043
223,-177818.110362
224,26374.7072709
225,194314.97687
226,-106880.19028
227,-132524.266767
228,-9001.52947592
229,26917.0906473
230,43455.5070667
231,231720.032808
232,-19022.4166313
233,-320327.553718
234,-21599.6095136
235,103625.956775
236,312177.694113
237,38530.3273213
238,-39818.6394039
239,-264475.126865
240,116371.498147
241,226487.718797
242,135401.792377
243,-46023.6227863
244,-57450.3896549
245,-149444.805073
246,203187.81556
247,34457.1315382
248,78746.6221588
249,140357.493654
250,-282264.924043
251,66120.2325228
252,-129410.67155
253,102796.580667
254,-144365.992384
255,279675.850286
256,144389.19082
257,176595.730813
258,28168.3815525
259,238376.972706
260,119594.500599
261,-89520.8650088
262,-96155.8713211
263,82620.304114
264,-136023.346346
265,-39558.0184452
266,-18138.0834207
267,-131306.246072
268,-42299.5085887
269,-257741.189753
270,95339.4778026
271,-141516.390085
272,92994.8164984
273,-124970.081697
274,-59394.1391452
275,-1825.07643426
276,-33593.2214119
277,162674.220885
278,-52725.8403048
279,14442.2517666
280,-27807.4950766
281,184250.884417
282,-80237.0652459
283,71282.3573877
284,106086.526533
285,98163.6052407
286,-113493.083577
287,168124.17426
288,846.771055778
289,16932.51598
290,-89354.282406
291,151607.432314
292,-228897.774995
293,85088.1645167
294,-29245.2590384
295,135770.97698
296,262507.470996
297,-106437.899762
298,-148487.578929
299,-273157.852899
300,-197811.368676
301,23263.8272216
302,7693.0492529
303,144078.975877
304,86882.3991941
305,48347.3194565
306,-52642.9220315
307,39445.4873814
308,-57963.1212613
309,385562.292378
310,-122649.824416
311,-128972.472368
312,-171749.842859
313,109439.77369
314,181509.550544
315,100724.379356
316,-129075.682934
317,181150.767264
318,-398542.317737
319,-15848.4941267
320,246417.269864
321,-52640.0874531
322,-208541.921793
323,108741.35963
