,naiseki
0,720223.944444
1,-104535.327415
2,294936.187749
3,-145716.944444
4,160178.055556
5,-177881.277778
6,31445.3135453
7,23836.0527284
8,-123683.661199
9,127993.595778
10,130499.424179
11,196759.278031
12,-22979.831161
13,62619.6403225
14,-233762.705778
15,-176081.774284
16,-32441.8627023
17,-66496.5021715
18,-63271.7283179
19,-362374.610491
20,213194.315622
21,168651.415807
22,183625.589038
23,203814.538327
24,-69165.3155275
25,60028.68365
26,295470.854281
27,197668.959366
28,-78050.8025987
29,71788.7313058
30,37582.0868321
31,-78713.9298105
32,65788.9683892
33,-10000.1744301
34,-98520.0999346
35,177545.401527
36,-219714.143952
37,377873.188784
38,-243118.789154
39,-301261.926968
40,336312.202366
41,63453.6915798
42,66012.857083
43,-123649.629843
44,23200.3699093
45,327256.524491
46,38206.943573
47,-107041.885263
48,-228651.266559
49,-648.910657729
50,75306.3615081
51,-153431.342633
52,114184.3887
53,42121.289534
54,466677.452865
55,-273017.538357
56,289840.109054
57,334000.460597
58,401110.45637
59,-56410.7705505
60,83552.8387407
61,-259965.688721
62,154115.577681
63,140657.059395
64,258617.405144
65,114816.984781
66,67266.7328193
67,8031.21215951
68,-173002.149828
69,27299.490482
70,-75814.9915122
71,-39383.6593605
72,-30890.5234872
73,-31746.8329377
74,77237.1750323
75,255030.13743
76,116903.024033
77,-22229.6519216
78,145736.669614
79,-3390.93037521
80,25224.123878
81,20679.9662647
82,3608.33433139
83,81939.8947044
84,-134173.172963
85,91755.7922253
86,-48299.1567628
87,191959.502445
88,32689.7649472
89,168309.817455
90,261585.787709
91,23882.4013398
92,-141213.4066
93,-36201.5831939
94,171701.866939
95,117194.263405
96,-163876.916154
97,71468.2455823
98,30039.0224879
99,306275.71368
100,23081.2429144
101,189486.140492
102,131653.273919
103,93998.8927956
104,-46123.8701551
105,136127.956956
106,-67936.9670513
107,96788.7809218
108,435955.187613
109,-426944.819786
110,-472181.04468
111,-222159.739773
112,-539912.324919
113,-116286.70635
114,-140729.174243
115,111645.343061
116,-216917.154094
117,-136445.489303
118,91114.8954082
119,-48613.6439586
120,163419.826215
121,123017.28568
122,46704.2981362
123,-28977.1871358
124,-43818.2912469
125,-327442.492941
126,161629.797561
127,248029.522837
128,77286.4316446
129,228767.621791
130,-90571.3468816
131,-146016.069885
132,-235582.980887
133,46035.5798755
134,46386.9017758
135,190860.471313
136,-32631.5713036
137,152447.737172
138,188977.58257
139,-128522.387061
140,-78015.7694339
141,-261763.789869
142,18905.0295691
143,71955.7737068
144,274428.737755
145,-50254.7892729
146,120507.747982
147,118848.942298
148,-18482.6288254
149,48517.4413751
150,5021.02666683
151,116093.144269
152,135969.170375
153,-230909.993074
154,-3534.52747766
155,-100033.489718
156,-106539.64616
157,-9811.64982536
158,-196936.713986
159,-33965.3346702
160,-77107.3269182
161,32099.7878061
162,-632670.055141
163,212066.720117
164,-604446.151017
165,-231835.371365
166,671520.90346
167,-71850.4267042
168,49403.7993771
169,209393.976694
170,-24759.4664155
171,-204220.484137
172,104298.892188
173,161144.910271
174,-29717.0703748
175,26953.0185196
176,102516.306507
177,-58359.9573783
178,119271.67687
179,150328.936515
180,-92292.3455876
181,386281.897894
182,318667.741182
183,203782.925089
184,-326135.520309
185,-23910.0070222
186,-278157.79707
187,-206016.299552
188,-239420.954776
189,349592.208526
190,294003.912133
191,168091.303003
192,47266.3885558
193,-360101.904574
194,-122499.060148
195,-233406.220494
196,-211859.933883
197,-18758.6695886
198,-155384.269985
199,-82540.1412117
200,72485.3644648
201,-238170.501916
202,-168047.204134
203,-243814.167996
204,100103.728071
205,128389.860734
206,-87663.3905005
207,-158968.529683
208,205270.759485
209,100152.499213
210,166600.266849
211,213235.171112
212,-60475.1499859
213,148587.296619
214,-127636.557772
215,-86414.9007376
216,-27648.2279018
217,-44358.8349586
218,209355.120875
219,113314.497064
220,-52890.8697712
221,-62705.3167268
222,-259366.776383
223,-94086.0663184
224,-7619.92517276
225,99293.7505766
226,143722.022128
227,-4916.56611473
228,-94930.1089564
229,-16673.0763873
230,-67782.4302689
231,-109400.213413
232,-183967.216921
233,-57070.2087741
234,-256410.895217
235,41576.660756
236,-23763.197149
237,-104964.648864
238,-21320.7572759
239,-7732.61797594
240,-92468.6184992
241,2597.58712886
242,-101388.757421
243,-299443.93222
244,-28178.7240421
245,-66420.8124895
246,-213341.884595
247,-52540.5102418
248,-4853.58416847
249,-17356.7886268
250,-24134.4774729
251,-79811.8473216
252,68779.4073979
253,6932.79031765
254,-190043.745527
255,-178606.520177
256,-129266.438088
257,110002.41234
258,193824.533639
259,127510.293846
260,123874.692266
261,1489.63558899
262,56120.4746004
263,-99349.6443699
264,173425.577004
265,-24033.2830101
266,-164708.494687
267,25943.9935416
268,-141114.179462
269,-83874.0793935
270,-144607.119032
271,43228.6106641
272,113278.434934
273,62746.2669494
274,42180.3697506
275,83051.0267756
276,175988.47374
277,-35494.9462799
278,-28386.3175562
279,325286.126789
280,47067.8792697
281,-182214.371195
282,-77548.4265215
283,-334109.221402
284,209039.916705
285,-259192.350294
286,-197862.312211
287,259701.811864
288,62352.8627006
289,-67845.9511271
290,77946.7697151
291,-185077.033383
292,63761.6113647
293,116819.649347
294,88306.4659113
295,21108.7342235
296,105923.127647
297,-156862.652657
298,-4246.18747616
299,-23661.8960478
300,24436.565592
301,-20818.343171
302,-97834.8284192
303,-261377.668376
304,-9950.3658666
305,-162526.466845
306,-214781.316005
307,-34849.2759643
308,-82474.7839011
309,235985.906401
310,-65324.5497529
311,-35363.8509762
312,-11920.4251091
313,48556.1558912
314,-127275.321578
315,161383.214637
316,49731.4183291
317,-10330.6671294
318,-47272.4004476
319,96098.5676389
320,175687.136964
321,92927.6233215
322,40326.28631
323,62493.7288796
