,naiseki
0,2102445.55556
1,-370953.559995
2,-18060.7682874
3,28149.7777778
4,-18605.3333333
5,79925.1111111
6,-225789.369714
7,-197869.032967
8,-138118.971151
9,-92935.4779586
10,-673.44064166
11,33247.4005684
12,-58733.3106218
13,-161185.950869
14,-210826.793805
15,147627.480811
16,130185.429484
17,401270.646766
18,-128768.397722
19,-76672.0301543
20,47293.0547976
21,4038.6771467
22,200008.838624
23,-205720.551415
24,78854.1070534
25,-110500.374085
26,-125887.202508
27,257086.552275
28,51220.023442
29,-298393.368932
30,130919.382861
31,140075.833972
32,-155196.2138
33,-7017.92097348
34,-330281.632436
35,37651.2636267
36,84427.1747438
37,-194172.344697
38,183473.58577
39,269786.32398
40,175614.01533
41,78591.5381903
42,-282689.388154
43,-94863.6346344
44,-40307.4042665
45,79595.9650677
46,-137840.292511
47,148476.977462
48,103316.196757
49,173476.878025
50,26530.2143093
51,156547.365751
52,279094.614414
53,205520.422427
54,-27358.0363513
55,-75554.1356577
56,444872.902202
57,-226783.935818
58,251930.83362
59,244883.87885
60,156979.273938
61,-75483.5691608
62,-280841.564832
63,-38934.1597714
64,173204.888129
65,13847.2703048
66,-211460.833633
67,-98073.5472756
68,-99167.6073734
69,60752.0811423
70,410735.439994
71,12224.6672999
72,-446909.857531
73,-179650.967138
74,28037.5728163
75,224061.137226
76,-139054.652572
77,280613.233595
78,172034.093886
79,46646.3530443
80,118450.717355
81,18450.784685
82,-161946.705158
83,291837.736772
84,46512.4819263
85,33478.7082609
86,-45990.88909
87,198995.128074
88,176932.416138
89,-32429.8183527
90,26083.0366496
91,116418.382066
92,-267540.498817
93,95504.687734
94,-86796.0789164
95,121864.517581
96,67654.4984797
97,306342.540217
98,-170984.844222
99,316527.196855
100,-99633.2642175
101,358102.953039
102,60184.7286367
103,93162.0495929
104,-22704.4951197
105,280704.978182
106,20632.1413432
107,181531.796548
108,-24018.9484979
109,-227960.134169
110,-91055.8570847
111,250921.225961
112,66870.7132504
113,62666.861488
114,-21624.5216442
115,250989.158578
116,72704.2576363
117,-14956.7500758
118,-227270.871913
119,195981.760421
120,-31560.6873993
121,226725.538057
122,-189846.210628
123,230437.83977
124,91407.6321712
125,20598.5665566
126,-31178.3817889
127,-21871.9506474
128,-148048.822105
129,-87569.2542649
130,6464.30055448
131,230270.773579
132,245510.714433
133,-76797.583575
134,7071.57216885
135,-478068.126323
136,-255928.495029
137,239537.694739
138,-39736.7839033
139,-45715.1332423
140,-90435.551485
141,-230085.338164
142,-99407.0149771
143,-20770.5844186
144,34258.1503158
145,-88488.6915482
146,-327734.976175
147,162100.907083
148,16370.9927988
149,181484.432475
150,127881.070767
151,3207.74880907
152,100507.345958
153,-7781.67868525
154,181269.631902
155,236854.279414
156,-14936.6275194
157,-128015.346507
158,320609.378131
159,-86931.5580464
160,-174894.069662
161,-85943.3207183
162,-139404.155983
163,144410.949572
164,-354239.342457
165,239872.889837
166,585926.884442
167,418356.661426
168,156654.843536
169,16253.3523742
170,128996.865482
171,204784.847789
172,314311.900034
173,82500.8728777
174,-310245.567787
175,308081.420805
176,-86522.670617
177,340005.384127
178,19935.2976351
179,86217.830272
180,173068.708109
181,-635816.269235
182,408921.853562
183,-95503.4844169
184,273567.460072
185,377528.07763
186,-89726.0156708
187,469318.769884
188,106546.227096
189,-211975.660641
190,35446.1520497
191,-209759.879845
192,-46461.1762083
193,96730.000168
194,74818.2405305
195,54748.1342212
196,204913.327739
197,186173.892011
198,207336.873563
199,261424.67729
200,-83359.8639536
201,27182.2713073
202,115484.056771
203,216827.763545
204,71746.4549179
205,-333.678973221
206,167386.342037
207,283365.961408
208,209762.941223
209,-36519.5862307
210,50433.607821
211,239900.592024
212,-65880.6075683
213,-202293.982384
214,148260.983824
215,377956.428006
216,39322.1860485
217,207120.113934
218,-21476.1625638
219,135798.771739
220,10243.740918
221,177669.391578
222,19658.1611079
223,-85207.6469309
224,-225852.520427
225,163203.286582
226,-238077.478125
227,159014.830924
228,-219805.918918
229,-187729.589399
230,160366.354307
231,-148737.328017
232,-39886.977743
233,117365.90697
234,269561.627089
235,212156.220883
236,123930.492388
237,178036.051605
238,319823.793482
239,192323.742149
240,108536.813641
241,36845.6318248
242,-255133.164496
243,195494.746899
244,34089.6516642
245,291352.445742
246,53774.3228052
247,268718.186391
248,-265045.222709
249,-140.589518573
250,-20140.5605517
251,322850.267347
252,59080.9596518
253,4047.48940488
254,-17378.5579941
255,181236.210945
256,278651.932419
257,-123332.330333
258,4709.76976945
259,92480.8194106
260,108134.400577
261,76799.2269782
262,-224226.44702
263,113951.997801
264,-114218.189213
265,-19150.5488376
266,-364943.959442
267,-62570.0839361
268,147024.042381
269,137138.633593
270,138173.594513
271,173549.486574
272,-349385.387973
273,16391.6737761
274,-208193.510863
275,-117276.551722
276,-223976.863228
277,-222302.891916
278,-307015.461704
279,-30151.0987968
280,23424.6883138
281,26721.1774745
282,-2654.04247173
283,-21350.3003765
284,20058.8507151
285,113342.89729
286,-238724.287295
287,-17334.5999783
288,-344551.346125
289,-1710.50401973
290,-266073.256351
291,92182.2361527
292,69926.5566473
293,38244.1941837
294,-441026.612756
295,47.2363965854
296,-8469.18850755
297,255143.803048
298,-16281.6866381
299,-192371.667038
300,-48420.3951617
301,158692.706624
302,69531.1569485
303,65298.6109295
304,-155049.5344
305,249437.909722
306,-59792.4765274
307,-62779.7635343
308,-173455.320461
309,36507.5287953
310,276449.553723
311,282072.214451
312,-75875.3115233
313,129168.856971
314,-40781.0659042
315,72205.6967181
316,-1193.80992482
317,38811.0116706
318,-58410.50843
319,138143.382231
320,-188804.280742
321,-12796.891377
322,170274.900211
323,182677.417548
