1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
116802.530864,-29144.8641975,4970.5308642,-28644.25,-10950.308642,9312.87095635,328.956130259,-27856.7437533,34845.8117284,-4077.33950617,52596.6215258,3876.72056737,7865.1486476,-33735.9727012,-11847.9301949,-11380.5878446,-3787.27117434,-13842.8829994,-10213.7069374,-13836.4385732,-39808.9476808,42460.7195873,7250.46755926,47137.5929362,-29606.7919769,71325.4198794,37141.2911049,45703.4321431,-32698.3517839,48239.5608369,-27020.7625399,16418.3954299,-59046.8268877,-57266.7802455,-79076.1861111,-7128.97324808,-15304.1537632
116802.530864,13343.5524691,-7037.79012346,-17680.8333333,-43929.0339506,10074.2926184,14937.0382124,-12609.0808308,6071.19753087,16823.7098765,32285.8718215,-24472.1321031,-25467.5267554,-20103.1915481,-5707.93371883,86061.912304,-7019.00381835,39611.4237186,39254.2375072,-63265.5336934,-42029.3238463,10918.9501322,-2226.6149184,-1416.31312665,21879.3817488,27125.7515831,5449.55516924,0.878409785972,17575.1807681,-9080.78790335,-3248.64531413,23525.7634862,-41736.3360209,16108.3368873,43999.2317477,19520.9090136,-11540.6248635
116802.530864,15801.3117284,4970.5308642,13770.1296296,31855.6265432,-15969.9431124,-4575.34759736,-9773.68151242,-14359.5679012,29404.2160494,13222.8746643,-48842.7041702,9772.52395044,88257.2403647,15399.6116647,-33863.7964739,-9702.77339935,-33689.8138547,-44588.1812645,-24483.91768,4347.58222374,39764.9650859,-14792.0450796,-22855.9791792,-27925.0220375,-19804.2047646,-12810.8857277,1900.81598235,51924.1992842,24335.3234221,45390.5054804,-2794.0221714,-56069.1425632,40768.0598818,16754.052063,-17423.763588,-19115.3076694
116802.530864,-29144.8641975,-7037.79012346,-28644.25,31406.9753086,-23596.0197489,10164.6929517,25543.6601306,-6015.7191358,-24108.4382716,4327.41828553,-28957.6623561,-23124.4318554,6945.30012842,28432.3428884,16837.2829091,-9849.13044297,8209.5431424,17415.9576709,-23564.4778706,6520.57245207,-4475.24272962,-28930.2466008,33143.8447633,-3106.42223657,-39552.939627,7433.91436803,29225.6978706,-23038.6972029,35448.2410034,-15884.9002071,-29460.366909,-33075.8425763,-42558.1021308,-770.737410611,41835.7396132,5202.56728256
116802.530864,13343.5524691,4970.5308642,-17680.8333333,-20905.3179012,5711.91010287,-32622.6903297,14769.7802268,22758.8950617,7967.08641973,9761.78558689,2318.91225877,3461.57067284,-41251.0178563,46558.497352,-62489.4980142,-6414.36311545,-3270.09185574,8522.769786,-66546.6516921,32388.1612651,5195.73116773,-42935.943721,35134.9760613,8673.68062267,-28109.4626342,15169.5358699,-22110.925529,12632.4763793,-21694.8258054,80056.3936623,5421.17136541,1295.62265742,-5101.8709261,91860.5219023,-36901.258489,-7766.34141581
116802.530864,15801.3117284,-7037.79012346,13770.1296296,12522.058642,30394.1309015,28358.8085187,33336.6716909,43189.6604938,-26009.2345679,26983.1757118,-6703.88918432,-13606.8143053,10182.2641705,-3507.10503639,26975.0353103,93.5113094646,20909.0331353,-22089.2851855,-42637.3996252,24440.3728707,-12970.8436158,-55119.8426654,-21556.360524,-34193.0838477,-8948.0926615,-12662.7189164,-59964.7803281,-28127.3897808,6702.01532106,-75396.8416317,15253.0925321,-9256.28216886,30805.9427737,-51232.6206139,21205.0640592,13295.5651188
116802.530864,-29144.8641975,4970.5308642,-28644.25,-10950.308642,14283.1487925,-10493.6490819,2313.08362271,34845.8117284,-4077.33950617,47933.5088264,-41114.0498553,-8114.74600816,-44156.0278265,526.515129392,24675.2997341,7719.87984422,-22473.3994868,37614.4363093,-6315.72375977,22726.4498552,-25898.6705398,-64012.3854061,-3858.79724693,19702.5067271,-8837.69247906,-21457.394288,9262.92742904,-27412.1559325,9202.59357903,-26793.0126995,9194.07547692,27853.098704,-3097.1274682,22114.4869653,-38321.7275855,13432.4375578
116802.530864,13343.5524691,-7037.79012346,-17680.8333333,-43929.0339506,-15786.2027213,17685.6521173,-2160.69939607,6071.19753087,16823.7098765,62809.8912293,-44041.7717996,-1368.07313335,-20023.5054094,-18808.4121089,42910.121222,13846.5892833,-6352.45313422,-39653.8676306,-39046.8377065,16324.7795736,-29250.293719,-68541.0000486,46686.2401139,-20003.5641394,-31808.7761544,22515.5084387,51819.7511824,32156.9588738,-44682.7062462,-33549.0901269,-15794.5928459,52596.4185454,-28885.8048918,-23987.8795754,31048.7218605,8951.56501394
116802.530864,15801.3117284,4970.5308642,13770.1296296,31855.6265432,-14424.1877891,-23783.4609213,-23562.9901785,-14359.5679012,29404.2160494,64651.4982616,-10648.3982894,-19539.7388611,53884.9106779,-51045.5859755,-89725.7691468,16302.3878481,30472.4917802,9415.40740868,-33987.1015832,-45307.3276014,-29556.6634079,-68159.4688319,11434.5695812,-13065.9248234,-56448.900354,56434.7521443,-8018.00991893,-9283.36986045,-7558.55316938,75058.5479922,-6111.85836493,35366.2861346,15519.2855533,-77214.5266065,-13904.9644476,34561.8849715
116802.530864,-29144.8641975,-7037.79012346,-28644.25,31406.9753086,9312.87095635,328.956130259,-27856.7437533,-6015.7191358,-24108.4382716,52596.6215258,3876.72056737,7865.1486476,-33735.9727012,-11847.9301949,-11380.5878446,14294.9900193,-21869.2891552,24577.0306175,47515.5154265,-25900.211386,-41458.8966331,-62913.8100513,-26867.6910842,16011.0659503,-58229.379216,13204.300731,-29753.3447716,41966.219213,-4251.73401182,29212.6507437,-2157.49060258,62811.0556729,21655.1690796,35936.0028926,26205.1458924,-5796.82710482
