,naiseki
0,2819184.77778
1,-102181.958196
2,183490.324052
3,-115223.222222
4,-49618.3333333
5,-445242.111111
6,202680.059444
7,-460189.040046
8,-285895.606719
9,353994.542151
10,-398895.630844
11,-942039.122011
12,15658.0154277
13,-418581.735109
14,295061.674788
15,-248548.499455
16,-527001.498569
17,-51058.1167776
18,764278.566187
19,-902653.898548
20,607496.608587
21,843990.551826
22,787940.445439
23,43944.6483585
24,-9613.96224145
25,-37619.7481868
26,-435286.785405
27,253588.535222
28,301280.709398
29,-478731.959927
30,-587600.491693
31,-218519.682767
32,-476791.590835
33,450043.654789
34,-87306.4716291
35,205430.135275
36,-798551.558613
37,407918.834094
38,-504902.054634
39,-615909.907133
40,773030.542815
41,-404713.336558
42,327869.740236
43,-159342.233548
44,-163497.622783
45,138533.341893
46,-107651.900553
47,606442.221028
48,319204.264484
49,89021.5335566
50,188580.939483
51,-202444.815889
52,67636.9635083
53,68691.1769397
54,556751.819267
55,-170476.041829
56,713430.876524
57,684692.484675
58,-136373.294272
59,-387263.146236
60,-183484.48742
61,-471660.917445
62,-85543.9489308
63,251950.6756
64,802751.983302
65,-277850.268198
66,259273.153646
67,-81224.3709486
68,-302983.264602
69,-270181.626419
70,-114609.596939
71,-97916.424523
72,-349519.005564
73,-393656.383774
74,-40081.5922917
75,444975.176245
76,670117.802587
77,-260351.141912
78,-173494.395741
79,475454.113824
80,-7858.96300058
81,-436613.106254
82,563001.371501
83,258639.404851
84,-744228.005954
85,-335128.793136
86,-98988.0153242
87,-92097.861624
88,252642.719625
89,-268481.359023
90,163936.137123
91,-28957.7223018
92,-270356.571441
93,-154567.153782
94,397447.619743
95,-56447.5372255
96,153865.928572
97,447450.215395
98,244230.984918
99,125799.399248
100,552120.211238
101,-165101.269951
102,-178666.564474
103,-218487.099983
104,-133171.538434
105,-441956.549575
106,38282.4394657
107,39088.9545169
108,2420139.80834
109,-934221.382353
110,-1055605.32135
111,-461870.460579
112,-1161082.16176
113,-52511.2126533
114,12828.850072
115,228644.705474
116,7926.54133763
117,-216578.637337
118,-630819.123099
119,324953.116074
120,-550331.266035
121,-222365.677277
122,-71343.1570567
123,-261874.211504
124,-144912.97918
125,-425284.49102
126,-354968.399822
127,423294.266426
128,-24654.6635873
129,716564.725969
130,-379370.668785
131,120932.63721
132,-156701.511445
133,-469129.463516
134,205892.80814
135,332520.141085
136,565532.622003
137,299680.852338
138,209044.599535
139,321820.1142
140,290550.297062
141,338971.030411
142,-40445.8182762
143,-897641.291893
144,-806680.73269
145,543981.221465
146,158059.784614
147,-73539.7778555
148,-394893.400619
149,-250213.811507
150,-447965.492077
151,-71815.5789682
152,210900.783124
153,287382.130451
154,542644.233228
155,352971.514666
156,621531.934013
157,84463.8743663
158,-356465.642342
159,148016.414427
160,-396423.696423
161,-81212.0685854
162,-1286204.12813
163,420016.204038
164,-1246464.3741
165,48889.3206157
166,631616.571696
167,-62140.4642576
168,-392288.345725
169,589640.421698
170,249397.269911
171,-592810.07012
172,279994.891856
173,-714682.443711
174,186177.317581
175,567795.307321
176,-103543.775769
177,-633166.797341
178,90436.1557312
179,24388.7996556
180,-383397.054015
181,795004.760915
182,-218912.75001
183,253251.466487
184,-694563.26989
185,543971.308272
186,-436215.150131
187,-757538.234727
188,-645859.331374
189,521633.122326
190,57934.8405786
191,-93920.1605057
192,339339.681362
193,-515296.387418
194,-338718.815038
195,-738881.986071
196,-563978.315534
197,125912.477157
198,-403770.621651
199,-646042.959068
200,214971.580794
201,-785834.4062
202,-809602.252711
203,-33547.8718257
204,488268.504047
205,569180.371331
206,-219180.035187
207,-666862.291097
208,929141.884825
209,9749.78276714
210,500450.296432
211,503313.296037
212,-353457.919638
213,515071.348157
214,-310341.720139
215,-238444.548084
216,562195.416292
217,185401.110649
218,-358758.727209
219,63258.3967149
220,-562771.627814
221,333113.299215
222,577580.236974
223,-149.097322877
224,-186756.73452
225,329652.552492
226,400427.652381
227,62339.9121733
228,-557525.880172
229,-435523.796478
230,-167575.489522
231,-889615.427486
232,-437636.104912
233,724626.01345
234,150515.452285
235,-472551.959054
236,-207716.210572
237,-368339.521046
238,56911.8360818
239,-517456.314267
240,-310090.83897
241,242808.68937
242,358632.328611
243,363185.678402
244,-579967.561299
245,418042.052515
246,187361.584868
247,-416375.136897
248,-68711.1778774
249,-228086.182171
250,-178583.471677
251,143746.772762
252,245907.708687
253,-1936.44586977
254,129865.482269
255,-128533.342928
256,443241.064507
257,-323409.97179
258,208056.458865
259,-5007.73756441
260,-181705.251189
261,84165.294635
262,-502766.432296
263,24515.264144
264,426138.000706
265,264434.344117
266,-367844.506667
267,-31289.5215207
268,-341158.76207
269,691044.625552
270,54992.2197483
271,-659920.457878
272,691148.63199
273,65642.4295819
274,158598.429669
275,306986.41778
276,202147.285837
277,133674.149669
278,-263087.658512
279,-256148.637503
280,347095.669836
281,119705.28404
282,31493.7876163
283,-43684.4965655
284,-168799.084834
285,33209.7382714
286,559627.418147
287,62607.8513957
288,589060.009676
289,-421823.441038
290,-127312.181661
291,406828.412638
292,78768.6787162
293,-367965.446499
294,-176384.25464
295,-238607.007634
296,552597.99914
297,-56951.1493832
298,222097.882695
299,252051.722186
300,-646607.865767
301,7748.4809585
302,363266.526635
303,-120822.461334
304,316737.072952
305,321119.331949
306,-112927.278171
307,-34563.1899412
308,78135.0333488
309,50118.38069
310,-57930.0060851
311,-421849.002815
312,116679.297987
313,411805.47301
314,68745.2082831
315,314962.337862
316,120427.192829
317,241574.508185
318,-146256.254726
319,-49598.9539426
320,-165732.86927
321,409177.009516
322,466429.723907
323,-191626.979904
