,naiseki
0,405528.111111
1,-84755.6651274
2,62553.0958511
3,-62554.8888889
4,-46340.6666667
5,135511.444444
6,5403.74930554
7,-35351.240092
8,-52849.2393933
9,-8713.51542894
10,-10373.9243031
11,-70151.6851988
12,-6547.29810556
13,-69330.8339694
14,84047.6941046
15,-21905.1743972
16,98582.3525593
17,-20824.6772551
18,168391.305389
19,19891.6930929
20,-106599.463929
21,110820.995454
22,-58898.3845612
23,-71823.7414852
24,-62221.3120307
25,41475.4540184
26,50854.0201192
27,63304.5686703
28,-32686.3159893
29,-79923.1084295
30,-66061.4825155
31,44664.0780268
32,14464.1963712
33,-110275.824104
34,49763.577084
35,95515.6821686
36,-73082.9820858
37,-25135.2348715
38,188171.721075
39,81658.5034725
40,11805.6584001
41,74581.9956469
42,-108500.467974
43,16715.9303772
44,46476.282393
45,9371.95187999
46,85656.9512874
47,15828.1944696
48,-98914.6927465
49,9115.02762261
50,-16555.6874865
51,-135742.352455
52,-65843.5050089
53,-28334.7447652
54,-287293.359472
55,-78823.3714739
56,-213556.255784
57,-15675.5191494
58,164706.378219
59,16890.5247379
60,83462.5475279
61,58796.2328652
62,47910.993429
63,-86146.3471133
64,97450.1637723
65,56162.354995
66,-28933.6554782
67,38195.632176
68,20763.3255308
69,148117.145951
70,6009.69783502
71,-4529.53707505
72,-83588.997975
73,-48657.4311328
74,133336.8822
75,22181.9477194
76,-19193.222867
77,-1803.84945876
78,-79654.0522761
79,-68277.3347233
80,26534.1598181
81,-45318.3167066
82,-10045.2966641
83,36435.9540233
84,24830.861129
85,108899.47672
86,-57428.687277
87,-122534.245201
88,32055.7852064
89,59494.1965207
90,-34297.7646847
91,24825.7306504
92,-59467.6330173
93,22206.3789078
94,400.501252199
95,37359.8334692
96,12622.2511448
97,-50642.7419434
98,-86374.174948
99,14200.1897721
100,10826.9414909
101,-61184.7544453
102,97518.6345114
103,-73682.9629508
104,102403.755574
105,-46094.0777774
106,68066.0678926
107,105537.897862
108,-119201.682645
109,-66779.2750403
110,-168061.401129
111,-148728.404746
112,17368.3319043
113,-146464.780353
114,41362.0494384
115,1444.60316622
116,-58532.8168923
117,-117895.549095
118,-59812.2793858
119,-22168.8095553
120,120460.730144
121,50834.5422742
122,109377.480457
123,45089.4983259
124,14542.6924072
125,-45276.0803705
126,-130745.690177
127,86587.9499592
128,-61988.3061146
129,-151038.420896
130,42514.5737754
131,74208.4793743
132,69791.2455533
133,77584.51237
134,-110211.507356
135,2724.83788652
136,37214.1795853
137,2551.69365894
138,40083.1824139
139,93049.4101208
140,-40583.9040223
141,101544.361117
142,-74098.1370758
143,56267.6719152
144,-62043.2037838
145,-85923.0095915
146,101485.357932
147,-14508.614688
148,-14163.2256939
149,76719.4758789
150,24451.3118197
151,-25973.3555124
152,71885.2807924
153,7945.18949896
154,-88392.925905
155,-65769.4112043
156,27054.208259
157,-40473.2810509
158,-25350.7494932
159,112209.180942
160,83397.0563503
161,36164.4313906
162,36354.2532489
163,74028.3228971
164,-100898.854804
165,-116173.806956
166,119664.084209
167,-64.7862449083
168,40930.1777168
169,5630.3557843
170,-38122.0190869
171,1439.1104393
172,111928.108483
173,-38978.8237023
174,45265.8951975
175,-618.544688531
176,24315.8974653
177,-114099.422561
178,65179.3448612
179,-69307.7144342
180,139237.152057
181,-79687.2760737
182,28527.5071696
183,120246.399085
184,108188.613174
185,-133152.375239
186,-8611.60181713
187,-106290.625785
188,180039.249697
189,-48690.1032154
190,-78058.3099219
191,45740.9402843
192,113141.928733
193,106477.502027
194,77129.068076
195,25968.1038672
196,-96600.9341205
197,-61539.1743577
198,-60628.0542494
199,4451.92080426
200,-39233.9403508
201,115796.731854
202,75834.3713705
203,125339.792669
204,-123138.815402
205,-90117.6392436
206,-24568.2709142
207,-50234.3002839
208,-60970.0682594
209,-81435.4041315
210,-44119.4264518
211,76422.6039891
212,-202975.194134
213,38521.7647478
214,-23241.7009467
215,12007.4242216
216,160314.827239
217,-31565.7684584
218,12653.2030236
219,36444.9315124
220,-37013.7611235
