,naiseki
0,820481.388889
1,64504.834021
2,-163213.37992
3,3255.72222222
4,297588.722222
5,107577.944444
6,-223398.405984
7,-174087.617468
8,-16269.0342541
9,-113817.718223
10,42954.576353
11,-149976.473433
12,143744.476999
13,-304926.839913
14,-57621.4637758
15,-137252.462882
16,54225.3870406
17,198186.650137
18,91648.8498468
19,-55654.5371456
20,34401.6755962
21,23379.4628645
22,171329.296847
23,-196006.228311
24,68554.568648
25,-209507.962952
26,78655.5358351
27,127153.629559
28,28484.1342605
29,46248.2110704
30,15156.5883658
31,-35504.4917667
32,226192.823192
33,152844.794711
34,181496.375521
35,74834.8773245
36,76929.4072732
37,217281.511344
38,9009.79747104
39,81260.8696378
40,-151598.940557
41,55443.0436244
42,199833.993934
43,-215256.46374
44,-70055.1508488
45,387886.022439
46,108257.183958
47,-144792.876848
48,-25536.2578772
49,-50105.8776407
50,-96117.0640504
51,49734.0995305
52,35590.72705
53,80473.4947679
54,-149310.959354
55,111149.254346
56,-6422.83906198
57,-68732.7749754
58,-146408.509322
59,7847.04738482
60,-27298.7766031
61,-221421.933617
62,84358.9741865
63,34315.3989594
64,-38839.4054264
65,-127550.615446
66,-141619.310424
67,-44421.99196
68,-241990.211661
69,89239.379634
70,-112122.542248
71,168254.14963
72,-69222.3330399
73,121846.134658
74,-40612.3820179
75,58743.0552241
76,177768.533746
77,115738.875813
78,-108896.706818
79,170047.079254
80,50397.0770624
81,8104.83739632
82,-162115.683472
83,-351339.931491
84,-99928.6606252
85,70796.4507031
86,-80252.9030208
87,-169000.837052
88,-49579.8758677
89,7717.14343058
90,-1635.45633229
91,3204.8422458
92,-133775.668095
93,290858.831906
94,53974.5297377
95,131386.780773
96,-337717.322151
97,153504.914435
98,-51462.5776001
99,53355.2527063
100,64858.4718187
101,189367.337602
102,139722.741315
103,-236706.02924
104,138275.283304
105,-126535.150171
106,-54023.2601993
107,-4753.36796545
108,91372.7053603
109,186734.968034
110,-80761.2358256
111,58245.168302
112,218272.230993
113,-52419.2941369
114,-105951.663017
115,-25106.4602704
116,-103687.09529
117,238922.588838
118,218601.106283
119,-133491.063818
120,43257.2052324
121,75708.0509594
122,30169.887978
123,-30417.9725044
124,11546.5597419
125,190565.415966
126,-7484.89009655
127,10990.6312952
128,-126382.747699
129,-7439.85827378
130,-105956.434832
131,98703.387784
132,127895.916001
133,-248367.19036
134,-117349.646135
135,19773.8857957
136,-276446.337651
137,-269558.227324
138,66407.1054486
139,34053.4128382
140,72339.5230803
141,-129844.076854
142,286645.842002
143,110597.519814
144,-12757.9388353
145,-119206.071059
146,-1873.69292851
147,58428.68765
148,13707.7755358
149,104672.50718
150,165890.653917
151,-48556.1093519
152,325054.96387
153,231307.274669
154,287145.482014
155,-43638.8712613
156,39915.0925822
157,36.7648088941
158,1872.69402175
159,29396.1644405
160,-30522.3869756
161,-62037.1445248
162,-357778.230004
163,-327466.756078
164,-415115.422724
165,27151.4061299
166,197385.146312
167,-64268.4763
168,154185.85016
169,-24357.433433
170,-73115.3830569
171,-3163.96850179
172,-201381.616897
173,-92232.6074654
174,85820.3277551
175,57041.1356778
176,64046.2865822
177,-23149.5965134
178,-48591.5321361
179,53223.3898625
180,25486.7617983
181,-73531.5838389
182,-55978.6153551
183,-77840.1131586
184,-83023.7073187
185,-73064.5600151
186,138367.790052
187,104990.082719
188,-7972.1830283
189,25008.8723575
190,-75170.7496569
191,65846.2759814
192,-2957.25849808
193,-79020.2399155
194,188249.828228
195,5473.69461877
196,-5341.91853745
197,48537.8510191
198,38847.9341199
199,-68804.7177112
200,175755.870133
201,69357.9435673
202,-42091.9660934
203,-2214.98002994
204,-109994.27407
205,124489.967535
206,-128667.00719
207,19551.8477883
208,-23697.7853222
209,75300.6931105
210,141800.221853
211,272077.000077
212,-44815.5952384
213,166108.566771
214,93149.0006707
215,175759.624462
216,-322332.164804
217,121000.330292
218,42008.973751
219,152633.884933
220,-293194.47864
221,129598.622474
222,-42832.9705289
223,-86901.4150091
224,112042.33459
225,89673.9883746
226,-58681.7105657
227,-111967.396696
228,-148444.161213
229,-40366.3386779
230,111778.223281
231,194573.88954
232,-121692.688533
233,-197277.957005
234,30223.6911715
