1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
3552752.84568,-115240.364198,-197705.191358,575044.574074,354720.783951,477195.010463,692935.488438,-377828.054456,-1879043.91975,-491524.950617,-249645.727012,-856639.884485,1680687.02816,-550433.354567,-986432.048801,-167506.263299,183294.059669,596968.465175,556347.660341,-1810653.87606,669192.01073,-858517.208745,-2256412.02242,1154836.06928,-135646.241301,-769515.85529,693459.274274,1289432.40897,-1091068.71587,-531986.614995,728499.404491,-813506.211029,1881491.37311,-378379.535893,761967.99108,-390663.627684,-940474.780051
3552752.84568,434851.66358,160515.808642,-780481.703704,487786.533952,41661.7228479,-750958.442949,651006.081212,-1764227.47531,-986766.339506,353073.613814,111302.117107,-1479450.39759,531886.184087,-222708.354965,922904.920878,-119211.334412,-35018.3875632,-1193728.45395,-237796.453182,-166095.05161,705708.986273,-1886001.19867,-138476.61917,255751.706727,-1165864.88425,-462121.144406,1508563.14815,464179.111304,-42291.2103948,634391.467391,-483289.481212,-572840.36869,1655002.82908,-596349.088095,84850.1907009,527487.458195
3552752.84568,-319611.299383,-197705.191358,801213.370371,-23752.7253085,-893972.367239,-127159.536679,26663.2372505,-1358516.95679,1528195.29012,729000.04485,375853.745232,1908878.33029,-850647.646986,159499.6653,-66229.638685,-242423.911742,-373153.573121,801400.540418,928338.606788,15231.535318,-595868.530995,-1494622.35326,-912630.213182,-942972.202073,-230312.52152,-843732.795378,377678.680885,250888.11772,700776.821984,-1766430.03139,1154554.8267,704158.839141,-1330504.22594,363072.490486,-1123700.59847,-684210.669042
3552752.84568,-115240.364198,160515.808642,575044.574074,-533764.734568,-844757.99878,-151378.724794,924531.334685,-1067622.88272,109614.975309,702233.411061,-500210.440116,-1298959.24872,501026.65936,1435162.94623,-710508.494477,-217524.740669,-241858.484263,-96094.7380309,-634729.686271,-28720.6693431,-514131.181423,-1129481.5511,649543.196938,502181.428238,982506.864523,-271527.981459,-1221024.19994,22262.9168628,-642165.204752,-724472.485089,192612.902597,1128643.46026,-301380.99625,-1292468.91662,488680.366588,610710.032538
3552752.84568,434851.66358,-197705.191358,-780481.703704,-330968.058642,277095.196677,860846.838213,-145903.090446,-1182439.32716,389048.438272,285298.117873,-1069015.96685,1341474.62675,1244131.22124,-119060.765666,-626949.733348,-149180.81055,1009414.01337,-204559.536149,-1762633.38209,-1164200.87851,174643.649484,-834620.16183,881159.659217,-513198.478869,1169133.71954,-103045.023751,-2198151.86472,859177.71483,-356860.038227,-193169.045477,-1282571.8666,-429020.588066,1474286.33,-515041.041825,520266.999581,-314804.480463
3552752.84568,-319611.299383,160515.808642,801213.370371,45978.2006163,937990.76721,-169163.713516,203424.696306,-1588149.84568,-548567.41358,-326717.177312,-390495.867831,-413080.251153,-1380242.34431,1573012.29104,1559182.9329,-155351.034716,-740152.142873,627654.223886,-175190.098144,375199.156125,-1246517.85428,-645602.820683,-761453.304088,-402699.838192,62216.2070682,-599271.540885,-1575332.5509,-853602.509581,940825.41209,1337151.84881,47520.4104692,672424.879986,-1282661.41245,26646.1473834,34971.5269714,615182.293999
3552752.84568,-115240.364198,-197705.191358,575044.574074,354720.783951,367562.988317,-541556.763644,-546703.280229,-1879043.91975,-491524.950617,-847443.716083,413957.216313,243970.416437,-231310.087015,-586541.940344,-293861.139308,-301721.50355,-117897.667704,-1130913.03245,1194827.439,4659.23720197,256137.138615,-585227.808603,-422596.270987,443386.32959,-1324034.46214,-481259.966926,528663.634654,-281388.738854,-372798.360018,952004.47877,1329667.0349,-107661.846071,424137.483867,-421111.170571,641156.054494,-5105.47544326
3552752.84568,434851.66358,160515.808642,-780481.703704,487786.533952,-318756.919526,-109888.395264,-505102.990765,-1764227.47531,-986766.339506,-1033227.76372,14820.7414544,763673.96671,1495891.99282,-631499.310177,-537685.627088,-562699.291996,220139.731042,757012.051694,334336.679764,-207380.520036,-712091.678247,-660777.243086,1102332.87974,-963391.525545,-1715879.06907,574312.416135,2250469.8947,-166533.706451,-639351.494964,-161213.224483,-355697.284971,-83495.2918885,252252.731297,1180889.8299,-1224704.53306,538811.621739
3552752.84568,-319611.299383,-197705.191358,801213.370371,-23752.7253085,-44018.3999704,296323.250195,-230087.933558,-1358516.95679,1528195.29012,-797138.899573,-928250.985689,-870099.883256,-760302.624626,-621432.482619,-79346.9575701,-828213.850004,461235.627036,224097.08408,-476747.735919,868857.158245,-222182.200104,-863138.747345,233873.510451,345831.023932,-837704.165108,997612.273417,1924259.68734,-195928.580545,827451.027499,-636986.911754,-1142609.51074,-449604.95342,-732265.361117,489623.863683,-35654.3959413,99974.7396485
3552752.84568,-115240.364198,160515.808642,575044.574074,-533764.734568,477195.010463,692935.488438,-377828.054456,-1067622.88272,109614.975309,-249645.727012,-856639.884485,1680687.02816,-550433.354567,-986432.048801,-167506.263299,-953767.569228,-608317.639561,-664491.865285,188062.262732,22318.6043126,146039.873696,-1167904.53743,-989442.866568,-253236.438598,349242.2975,-115109.518813,185294.656335,1417850.22793,6747.07447253,-1648340.84024,547196.593109,-591119.239555,1072657.42434,262639.390004,32716.992108,417332.702072
