1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
29277.7376543,1545.72530864,14386.7314815,1555.31481482,-9574.86111111,-11580.7881846,-14107.606784,6417.78385753,2418.0,56255.1296296,9507.26924763,-10016.0665521,-6917.42491771,-16463.229973,10535.0721216,5985.46340695,-15948.4538774,-10647.6584612,-10914.980254,26485.4572009,-31732.8649111,-10877.9996972,-7680.31187738,-5685.84939429,12820.6242346,3737.27454338,-14205.2160528,13260.9424611,13081.9572557,-15566.4906167,-3083.62994719,-12895.5019072,25333.7857159,-4087.84139549,-2364.70437472,-25699.2356675,7446.44702261
29277.7376543,-7048.03395061,-10203.7623457,-966.425925908,10873.3919753,-13216.728655,22555.4650969,-14251.347553,9053.34567899,-25910.5864198,-8647.0198791,5100.8696358,20066.6687618,1606.06930628,-17351.61729,-2767.63720143,-11867.2953902,-17446.9207237,18744.3642621,3909.9581127,-10296.9906548,25545.8288384,-158.958318971,-8790.56721127,8572.30330803,-3235.53762393,-13451.7087079,1810.96480177,2448.67265644,10696.2583678,7429.69830081,4703.70985847,-4806.36562934,-3024.89273843,12129.1953801,24392.0216839,-19218.1274608
29277.7376543,5502.30864197,14386.7314815,1714.70370369,-4360.81481485,4438.88717871,12142.8628168,16672.2500045,14118.8888889,3544.88888884,-21347.8366475,23388.4611494,4167.31994249,3613.29560512,5891.01169739,1414.99825304,-3453.27077817,30283.7222823,-7304.28483745,-4956.48140639,23692.1247306,-16274.2544353,9402.17472608,-12008.9474991,-13035.3198195,-25542.7867051,2867.94822197,-14151.3423884,2902.61631194,18922.912279,-14789.8203476,26974.859243,-28704.3252258,-13337.5222383,-37601.998038,-37779.8743521,17112.1758321
29277.7376543,1545.72530864,-10203.7623457,1555.31481482,-7984.29320988,17739.1250195,-11477.9248026,-22849.3113281,12549.0864198,-17079.2530864,-22652.3277377,14622.738842,7064.22778462,-11058.8338479,20763.4569991,17207.3212932,9899.88863217,-11401.0943659,1815.87240035,26195.1074211,-14656.7465668,16403.8613679,19849.8735052,-7786.4979381,24317.8003588,-41693.5354154,4163.35868152,-7284.73341679,-14192.5009927,-10216.9884678,-446.852480814,-17819.5587585,33981.541481,28944.9099497,-3829.88127753,29750.7080686,-21025.559964
29277.7376543,-7048.03395061,14386.7314815,-966.425925908,13935.675926,8840.45627622,-19224.2044041,21128.4703501,5913.74074077,1026.68518524,-11950.107271,-6709.15608086,17519.1707592,8197.94306072,-30475.6547843,-8590.19568383,26086.5350938,-5450.73770384,-2722.59368628,29454.7244638,-142.357729681,2576.92956218,29923.9913541,-6034.55899336,-11302.8768052,-28666.6196584,-14108.3687592,3637.37714634,-10830.6326436,-2551.92590531,-27721.2291795,-24952.9740686,-17992.562701,-5328.90028264,-369.599757879,5198.84346469,26034.703456
29277.7376543,5502.30864197,-10203.7623457,1714.70370369,-2889.09876542,-6743.3105516,3757.94590204,-18970.0520171,848.197530889,-17836.8641975,5751.13685453,-5351.92313252,-5026.60261089,14376.3504651,17239.2555419,-38806.0504514,40774.7205458,-7604.5044559,-9530.13275653,-5282.64067289,28032.5128222,-11608.0943716,38409.440982,-10865.4505647,5918.04661971,13777.4962373,-20714.1274453,5327.56949958,28059.3949144,18588.3506862,14382.9421817,15938.4295046,-15273.5925674,-40701.8507114,-23784.0319285,-16225.7753876,-20258.6753539
29277.7376543,1545.72530864,14386.7314815,1555.31481482,-9574.86111111,-6158.3368349,25585.5315866,16431.5274705,2418.0,56255.1296296,22168.795785,16451.3338467,26890.6481461,-2568.21111094,4956.67194963,51208.5113835,49042.1345851,26494.8866253,20440.6084192,-7081.6882537,8434.54400338,20740.6812874,44282.7519319,-10939.6384737,15154.7383937,58508.6180486,-365.191026488,12784.5364948,4249.97320806,261.397624326,37752.788373,32769.0683338,30673.3481324,48918.4857247,47798.3701285,28591.2563836,30039.0800563
29277.7376543,-7048.03395061,-10203.7623457,-966.425925908,10873.3919753,4376.27237876,-3331.26069278,-6877.1227971,9053.34567899,-25910.5864198,29620.8644449,22666.2925816,-10548.388508,3886.35665459,-20676.992281,-8794.54955877,47444.054574,-15285.0280742,-8818.65612948,17287.3402985,-9608.06613381,-23788.2000906,46835.5162224,-6082.98171196,-16217.6178437,72561.1003719,18580.6435137,16310.2085523,-11797.5877581,-11694.2514498,-5554.62372493,-24982.5668052,-20557.9720593,-2280.6653798,-14754.9590657,-45716.5187327,-17276.3074625
29277.7376543,5502.30864197,14386.7314815,1714.70370369,-4360.81481485,2304.42337288,-15900.8087188,2297.80201261,14118.8888889,3544.88888884,24620.4370878,3021.46811961,27896.7336814,-1589.74016007,9118.79604573,-16857.8614412,35574.0661046,-13864.6437657,-5542.89456109,3597.40523498,-17296.2491577,12747.1217005,45759.8328052,-7695.49299541,22610.9287087,45685.2962798,8419.36477137,-5669.72317707,-14956.5010162,3199.61010853,-18052.2860043,-23785.052959,-1223.08472124,-43273.4050169,27294.5322337,24425.867665,27251.613318
29277.7376543,1545.72530864,-10203.7623457,1555.31481482,-7984.29320988,-11580.7881846,-14107.606784,6417.78385753,12549.0864198,-17079.2530864,9507.26924763,-10016.0665521,-6917.42491771,-16463.229973,10535.0721216,5985.46340695,16393.4392121,20027.6247972,4824.43599077,-23656.729971,9704.73816385,-10031.119304,41185.4449759,-11992.1304655,-5505.49969565,-701.411361717,-12571.4610563,-27131.301859,-5740.14638814,5390.28156761,-23972.9144724,18165.7614667,18717.3990187,35859.3101545,8334.95568258,-3890.76486242,-13473.9393715
