,naiseki
0,2019199.83333
1,-253136.685192
2,34550.1889048
3,84914.6111111
4,16028.6111111
5,-108234.166667
6,-206220.621665
7,13976.1080584
8,-63844.6712733
9,-230245.095601
10,162607.689615
11,281284.160792
12,-171735.966756
13,-248040.094251
14,-50076.438002
15,-17846.4379348
16,137079.170629
17,336701.416732
18,-13872.84742
19,100373.08659
20,27084.4168251
21,-36385.0772721
22,83312.9162579
23,-481830.089197
24,47705.6556882
25,61971.6322989
26,17847.2493493
27,22180.9707667
28,-53607.4492861
29,-298841.538352
30,245715.847266
31,160536.100535
32,-110438.038383
33,-124521.062786
34,-43787.4985191
35,35901.1825218
36,-59601.4020468
37,-180304.626559
38,133595.962625
39,87171.3523039
40,-8797.11546474
41,144487.643209
42,-199167.781495
43,-6307.1639221
44,179978.2391
45,-151662.334749
46,-80305.9600045
47,-219873.411699
48,176490.474185
49,317916.00773
50,-71707.305843
51,-67242.9841707
52,73750.0587665
53,99542.6363328
54,-97262.8019229
55,-27180.0235586
56,243719.148993
57,-283166.721399
58,75023.2768822
59,272138.784585
60,-48926.506337
61,32503.8737657
62,-433701.200215
63,-209966.172598
64,151279.767047
65,-236166.655539
66,-190228.999407
67,-122896.577372
68,-216647.010069
69,-35041.1781877
70,317158.132739
71,36614.7841528
72,-468788.440406
73,-181526.896109
74,-1764.15330892
75,257867.50512
76,87620.7850717
77,-86961.124563
78,72027.0376718
79,-141228.351946
80,91281.7934918
81,89973.5881516
82,-99990.6264636
83,-85210.1679643
84,177031.083619
85,146424.134045
86,6017.85396776
87,381416.84887
88,308445.333478
89,-130118.189188
90,-205576.207541
91,-196380.904395
92,-77879.1147998
93,180032.167512
94,-187921.449648
95,122941.851793
96,-76207.7774813
97,145994.519731
98,15326.3832578
99,-68171.921976
100,-146757.00475
101,-153251.03862
102,-210105.887292
103,-87639.3941677
104,96538.0943721
105,150399.682072
106,-141136.317056
107,-122772.479442
108,-73182.2244732
109,-115834.834574
110,-194303.157789
111,369134.984144
112,132945.318163
113,70741.5637771
114,-100241.125871
115,227271.747563
116,-83909.9596509
117,-39897.429874
118,75590.7719285
119,-182411.337186
120,-94428.3448155
121,-100713.402496
122,-16741.1556854
123,-136509.941954
124,-72071.7880921
125,-290932.606011
126,-221848.984704
127,86285.8625983
128,-371630.565781
129,64436.2850053
130,33241.4259131
131,82917.5189199
132,95256.5005886
133,-118243.597762
134,117029.427796
135,-156719.429921
136,-359827.572778
137,-32627.5137438
138,-73883.5411244
139,128452.360201
140,61218.7111874
141,-389083.669772
142,66736.0211045
143,21017.4008401
144,68454.6147185
145,-97626.9903963
146,-136087.921458
