,naiseki
0,2265382.38889
1,666549.100403
2,-39880.4146683
3,220257.388889
4,186047.611111
5,357626.166667
6,-307879.399411
7,-299004.994336
8,208112.328723
9,-191867.919179
10,-147327.622762
11,-159495.598822
12,315056.611807
13,-79542.6886655
14,-75435.2513609
15,19024.506418
16,113850.241462
17,88716.7081661
18,-414577.852635
19,523837.44505
20,773553.998054
21,320729.829345
22,-234808.886713
23,-276315.110949
24,-134631.13768
25,-417587.085601
26,821125.353972
27,-263085.980491
28,-138333.988509
29,195609.452993
30,-160039.735163
31,476157.441363
32,448523.959138
33,150073.566634
34,-387394.779968
35,-388931.459731
36,-471951.742872
37,401590.44126
38,-151156.291712
39,494061.876995
40,-511473.0801
41,-32438.6607044
42,-156390.531809
43,726474.090604
44,-221977.317773
45,172060.052334
46,214128.393218
47,122912.061265
48,-385231.617256
49,-653649.059517
50,-291996.249041
51,-446939.001572
52,-37875.1140741
53,-310348.241128
54,-137432.844702
55,462153.183721
56,122852.186099
57,-653169.093367
58,523104.253061
59,-242096.149518
60,-32511.5080291
61,218586.475645
62,-144085.623198
63,-438211.926374
64,57017.8196358
65,-11850.1747894
66,337316.76354
67,-539187.868415
68,-109533.705564
69,-255275.053164
70,-261188.040855
71,260429.60796
72,-621895.384273
73,124231.769657
74,199859.568244
75,-410135.365118
76,-23216.792277
77,-322220.762564
78,216285.252772
79,765633.468681
80,-410132.817966
81,37210.0422784
82,-461437.427039
83,-43171.8558298
84,213595.552431
85,-394407.510475
86,-16722.902647
87,-385743.672455
88,-111233.822741
89,-98419.4615288
90,21144.1449569
91,234048.568006
92,-227513.548755
93,265536.712069
94,183962.415957
95,559141.451448
96,-174077.976817
97,-487422.365492
98,-38394.4251296
99,-432371.736325
100,423142.980464
101,108649.924542
102,300515.862698
103,573529.733167
104,-54194.0057504
105,-546149.422526
106,378280.190565
107,156752.897478
108,-438680.586398
109,27017.5000403
110,251779.696929
111,193732.651613
112,-487762.169451
113,541626.786145
114,-284095.603048
115,633844.05779
116,187258.323845
117,-13138.4520267
118,-299606.983963
119,-709162.714392
120,-669324.376113
121,-79705.6087778
122,9381.64054091
123,-1140.29726052
124,92953.0533318
125,397823.240912
126,605029.985497
127,-256423.31252
128,-313113.36514
129,-121736.319087
130,184677.329737
131,-210513.580491
132,-242162.821188
