,name,pop,lat,lon
92,Dornbirn,72750,47.4135969,9.7423955
93,Feldkirch,86278,47.2375671,9.5981724
94,Alsergrund,40416,48.22494185,16.358415885
95,Brigittenau,71876,48.2442356,16.3781463499
96,Döbling,67377,48.2612506,16.3284710204
97,Donaustadt,106589,48.2143607,16.4861263464
98,Favoriten,147636,48.1529937,16.3828218365
99,Floridsdorf,119415,48.27981505,16.4121345553
100,Hernals,50944,48.23567325,16.2844383382
101,Hietzing,54909,48.183,16.2939672
102,Innere Stadt,18002,48.20885945,16.3697671434
103,Josefstadt,23850,48.2108519,16.3473598619
104,Landstraße,84336,48.19364355,16.3962863914
105,Leopoldstadt,93542,48.2006384,16.4268953115
106,Liesing,81853,48.14110605,16.2939118777
107,Margareten,51521,48.18807345,16.3533860772
108,Mariahilf,30298,48.1954789,16.347190332
109,Meidling,79610,48.1719649,16.3286874076
110,Neubau,30396,48.20208325,16.3490612031
111,Ottakring,88933,48.2149566,16.3020868769
112,Penzing,80820,48.22566175,16.2227901448
113,Rudolfsheim-Fünfhaus,69309,48.195607,16.3264819411
114,Simmering,67045,48.16310865,16.4580088051
115,Währing,49761,48.23410535,16.321654225
116,Wieden,31410,48.2083537,16.3725042
