,naiseki
0,8756373.16667
1,-361581.527433
2,-935967.789517
3,-177326.833333
4,-1897577.27778
5,210694.055556
6,944761.363405
7,-238018.415214
8,433423.3407
9,284520.821278
10,-1020071.65328
11,1653604.7335
12,-1722823.04954
13,1049845.11199
14,-1458221.17786
15,-481984.667819
16,2734605.56501
17,160248.680838
18,-4679354.90722
19,-1331137.33447
20,2894209.23152
21,-1671665.40638
22,-882917.959493
23,1550094.96522
24,83435.7655647
25,1321754.89404
26,1910286.54887
27,820174.932815
28,497245.030814
29,-962376.552261
30,190338.660434
31,568727.959181
32,-229855.49587
33,1549786.99654
34,-1698022.73446
35,-1754417.72058
36,3941221.5724
37,-78381.0862005
38,-2931121.69608
39,-5878552.68324
40,-223093.642962
41,2245021.10403
42,1018000.61609
43,1302206.10615
44,-1364724.023
45,1796957.24234
46,-783293.176368
47,-77104.6979161
48,322421.443203
49,1122358.24138
50,1764846.48411
51,-657026.565667
52,740491.374363
53,197786.294646
54,-4528768.06591
55,-6054839.65287
56,6659042.62887
57,6592082.18717
58,1207628.02457
59,6300502.6337
60,-1489275.28534
61,1140341.70346
62,853459.157424
63,3828878.76559
64,1187485.13772
65,1389991.40414
66,-882956.440902
67,450026.962969
68,2209422.49196
69,-726136.103901
70,-247674.061999
71,-556487.894118
72,106546.234915
73,1634183.29286
74,673348.57924
75,1038066.61303
76,-2561073.39181
77,1147132.7028
78,1692025.81312
79,-604035.054307
80,-1991013.26834
81,-905439.835782
82,-1660523.60471
83,-1285340.73081
84,-521835.580814
85,-1856467.23545
86,-2048132.40217
87,140975.045887
88,-53831.4456524
89,-987636.372879
90,-463166.950733
91,-1294720.72612
92,-1300491.03611
93,-1458667.01889
94,435206.500863
95,-71111.8680933
96,-797897.769874
97,-820395.473648
98,637838.622819
99,1605319.31706
100,-58349.950806
101,914941.872163
102,-326490.047173
103,-976893.561967
104,229406.983634
105,1395430.08742
106,174477.177146
107,830929.703138
108,525765.766615
109,-9837528.17233
110,-8526878.12832
111,2819303.13419
112,1712219.23135
113,-7258333.58194
114,887661.161949
115,-256493.177298
116,-1259861.0588
117,415239.487766
118,70750.6013041
119,-774070.646954
120,-951228.230957
121,305441.550743
122,965599.769493
123,-635441.421011
124,-310325.915631
125,-1450789.68455
126,564815.216362
127,-1799584.77435
128,1580149.91041
129,1600510.70779
130,184254.48725
131,-2821183.78919
132,-1460239.52033
133,926820.784548
134,1518159.21155
135,2425122.08968
136,-1620163.94952
137,-566842.472705
138,-1392196.53375
139,247209.245137
140,907978.897374
141,-1065439.7024
142,-1690698.65611
143,-688476.194169
144,1002966.66585
145,-1596684.4276
146,1543697.84703
147,1248304.2882
148,-385471.318099
149,1031342.10675
150,-1798758.61494
151,-762782.001976
152,360298.178946
153,2081904.47866
154,232824.969345
155,811541.261486
156,923344.187497
157,92250.1624244
158,1150548.62292
159,-1531412.63978
160,271085.975377
161,-71819.2955259
162,-4720829.23099
163,9919094.12628
164,-10634757.5571
165,-4518168.80087
166,7991740.47635
167,7007160.15155
168,53779.8571098
169,-1219917.90223
170,-225477.574962
171,-1821464.95877
172,604297.257598
173,2323796.80366
174,615764.391822
175,1085747.26605
176,-1213891.87463
177,659636.524425
178,-1202868.99467
179,48483.5741664
180,5593104.65422
181,3478368.90212
182,6637202.40589
183,391592.290305
184,1809872.20172
185,-2443914.33377
186,-2797285.1553
187,4006454.68585
188,2165946.65447
189,7276471.5759
190,-3376807.05048
191,1561581.48143
192,-3269168.17613
193,1353731.12076
194,-3923673.82898
195,-1720776.97905
196,-382562.494388
197,-1835495.11201
198,-792795.307441
199,1479645.29798
200,-2511940.74824
201,-4309134.63358
202,1730050.48573
203,-295957.817143
204,2223240.4504
205,-1541838.10498
206,-2052207.01557
207,-59939.065926
208,-1460475.97854
209,2524365.16087
210,1328848.31843
211,-575085.972694
212,3069088.17359
213,633431.080231
214,2226882.68154
215,-1101509.02303
216,-187701.891957
217,-1336163.02659
218,929938.906479
219,1559862.60534
220,1423114.1903
221,1374145.52355
222,-1982639.33246
223,41531.3013353
224,1771101.6545
225,-690620.16203
226,-540357.271789
227,-1674417.44341
228,1185393.59967
229,636053.872903
230,29906.4699985
231,-638255.171437
232,1714033.36746
233,-1727194.1365
234,-830038.660697
235,1841627.40101
236,-411487.140933
237,-1613397.10074
238,-24656.2101635
239,1133985.15371
240,1019810.32335
241,-573297.092964
242,230535.812534
243,-2103156.01645
244,-195053.655154
245,1056931.94199
246,-1287754.95534
247,1275889.85951
248,-1833244.60633
249,659386.255495
250,-685933.412086
251,583477.759172
252,-807468.731578
253,409736.39279
254,-1314132.67678
