,naiseki
0,707440.0
1,-21716.4277615
2,-71122.2955093
3,34629.6666667
4,111262.888889
5,35020.7777778
6,-55482.3086279
7,-165614.015951
8,-158138.539056
9,183804.811319
10,116927.648742
11,34262.7821082
12,-85415.5136054
13,-251895.318941
14,-58015.2829692
15,-83055.2569568
16,-82637.6053318
17,-104616.073921
18,70046.1814379
19,-349816.807672
20,237751.39236
21,213492.831708
22,318166.295656
23,178956.775418
24,-29835.9304543
25,22895.6605415
26,-64305.5628349
27,85479.2009726
28,49190.5717544
29,155398.973446
30,-7731.30445897
31,-52092.1275461
32,159345.60961
33,173238.29415
34,-89896.8874561
35,99851.5737519
36,-329974.325719
37,286776.257002
38,-167156.428971
39,-357468.59902
40,444949.691921
41,30466.4812552
42,-94441.5745324
43,-106575.937881
44,-29505.4053749
45,50546.7857941
46,-44905.2875438
47,27039.9172706
48,-35650.7132753
49,231.544822077
50,107196.445219
51,-84103.6385668
52,27033.7921886
53,94915.9584569
54,378630.26954
55,-282444.093839
56,383366.229275
57,319606.996081
58,553763.440204
59,-9329.92089574
60,174744.984431
61,-278352.29296
62,70438.1460477
63,350712.438862
64,381923.457024
65,92303.0561358
66,-8374.58798904
67,-36499.1018963
68,-176178.578828
69,201533.386491
70,105866.777919
71,189611.300123
72,-163564.374496
73,-231007.926075
74,12238.0332023
75,184951.865929
76,53413.0023127
77,41688.9006625
78,199800.841559
79,-24588.4711098
80,-26227.4779008
81,-92453.3995089
82,134993.675522
83,251233.760885
84,-53554.4770548
85,51797.4293598
86,-108028.517716
87,49566.7534357
88,3146.63867179
89,33385.931816
90,65372.2265952
91,-39435.4375621
92,-96277.6312968
93,-87782.7970699
94,-125266.746996
95,67791.0917391
96,165316.962498
97,190098.048588
98,-30717.0574177
99,103783.150389
100,44733.2758247
101,32859.8449854
102,-436.820753688
103,59604.970003
104,55010.1652156
105,80640.5503628
106,54980.8649921
107,71574.5803679
108,459254.254387
109,-305390.630023
110,-559622.706167
111,-251062.996203
112,-555450.822007
113,-164385.561316
114,88031.5286763
115,36900.6932029
116,103241.009515
117,-62957.4796526
118,6354.18218241
119,-58024.1122117
120,-12153.381469
121,25840.3144863
122,-198404.250325
123,-134229.983048
124,-15411.2166319
125,-88059.8590078
126,78527.5902468
127,299532.696942
128,59708.1633862
129,313164.597253
130,-207702.67316
131,-165679.735068
132,-345697.989963
133,-5211.22649991
134,23326.455582
135,278097.605148
136,128224.77069
137,177114.863221
138,126537.448142
139,27644.9736538
140,120046.344339
141,-133091.875404
142,18940.1772452
143,-5056.59437263
144,120779.270025
145,26186.0243233
146,11918.1967916
147,192244.42656
148,-42487.7105784
149,-224168.806888
150,-5268.49435387
151,11140.658699
152,75161.5385534
153,-105141.441088
154,-81206.1405797
155,-67729.6234084
156,-43393.8928719
157,118678.532522
158,-214785.922974
159,-163696.385332
160,57575.0743115
161,27125.3073851
162,-669909.842831
163,190056.122108
164,-679209.590804
165,-226173.908384
166,723539.32254
167,-13162.3321066
168,53613.7318535
169,270907.562505
170,65415.7418243
171,-236807.436265
172,247601.942324
173,63777.8070366
174,12644.0016261
175,20496.8296315
176,186479.675167
177,-173030.819469
178,80443.427082
179,165013.992335
180,-286597.464408
181,322565.937988
182,305081.194005
183,314911.310035
184,-454555.828217
185,-167693.24765
