,naiseki
0,2253756.0
1,30400.995397
2,105296.419697
3,9926.00000001
4,-69638.4444444
5,94822.0
6,-215009.3697
7,269195.588704
8,-222604.050083
9,233028.26028
10,203174.287801
11,261666.673731
12,10540.4872338
13,-13506.8266485
14,489808.506836
15,49642.1075824
16,-59.4362533283
17,175953.992569
18,152861.063478
19,-80212.2008507
20,-171225.422341
21,-130745.92996
22,-97550.9691705
23,270149.845703
24,-449006.392543
25,-265443.148743
26,189568.516918
27,268615.128061
28,357626.951312
29,53966.2102981
30,-50486.1932477
31,379531.163922
32,-260563.583133
33,-58378.9685712
34,198935.313798
35,272684.710963
36,-157245.816745
37,-58863.347802
38,-296809.407049
39,372325.570807
40,-54572.2622005
41,51864.2030277
42,-88382.96578
43,-92867.4365768
44,194659.543644
45,-228023.748611
46,-134580.569534
47,110283.784938
48,-176280.817024
49,168132.907904
50,137101.287358
51,347116.306912
52,72431.5403218
53,167061.324182
54,-277352.570185
55,766045.021944
56,-137287.714805
57,40542.8185716
58,-181265.484001
59,-113237.190548
60,65420.2884228
61,349997.744087
62,-214576.848012
63,-28186.0495836
64,173807.092347
65,311460.39447
66,-97165.5411998
67,169753.501357
68,-8998.77982931
69,-13365.2968646
70,-205231.078548
71,117515.64959
72,-66244.8344073
73,91126.5343649
74,79604.1736156
75,-229555.574534
76,-24641.6830563
77,-66220.7786714
78,-339391.125714
79,-121247.094276
80,-173504.133071
81,37076.9407569
82,175380.353337
83,62526.1102859
84,160524.886888
85,63313.2802222
86,85167.2347791
87,43257.0085434
88,-105315.706827
89,-62144.7369773
90,-335898.327183
91,-130835.035842
92,184043.284782
93,-272858.491023
94,41861.7609894
95,-125718.227032
96,323904.305879
97,-209015.10505
98,50129.6950709
99,14767.1954048
100,260878.342575
101,202080.275159
102,-89797.4015167
103,141612.00406
104,30067.7823883
105,167970.848536
106,21971.8239558
107,-375088.56292
108,239548.779512
109,-399137.502621
110,-331055.276601
111,326487.397802
112,483709.153102
113,-336195.831996
114,-70678.6979006
115,314728.397601
116,102669.571048
117,-173915.102945
118,-59819.9355924
119,-8827.37892229
120,-138248.822452
121,79596.2509706
122,8078.22044437
123,108677.208363
124,93865.6813834
125,164772.140444
126,22893.5921649
127,274045.717902
128,162477.689492
129,162335.540381
130,205328.975093
131,-289303.762791
132,223921.755232
133,-55070.2354833
134,-1099.21669979
135,-75140.0281456
136,-138479.688716
137,266910.355147
138,223913.851228
139,-34683.2571415
140,105255.104904
141,-54915.5315239
142,-313712.755108
143,-80536.6525256
144,319373.656933
145,141894.481434
146,-267329.356807
147,-218701.910797
148,47390.7678942
149,151037.356981
150,47145.1360756
151,-164710.28932
152,2322.12357623
153,-122297.284435
154,160056.35889
155,-1155.24561261
156,86048.6646848
157,204946.539205
158,-15180.7433566
159,38183.3068792
160,-343492.236921
161,113544.441891
162,322181.973833
163,845906.432101
164,149819.84303
165,-49804.9348078
166,63528.2988147
167,-164222.230651
168,-77921.9545787
169,176332.537066
170,107184.448993
171,-47300.9504965
172,107413.091189
173,-145401.697512
174,-121966.844257
175,-227454.876904
176,-235389.569786
177,169340.56781
178,120985.051884
179,21050.7935504
180,435882.133003
181,-1803.75048449
182,-453240.272213
183,288823.443157
184,-439580.637154
185,143438.284553
186,-244189.919955
187,-518939.799148
188,-18706.9857059
189,-863577.173191
190,-410971.933037
191,-486646.270698
192,257935.249811
193,50357.4210998
194,-64829.7910634
195,64363.8469248
196,110576.283352
197,-43315.8823873
198,-71290.0300366
199,-42533.602771
200,451285.003761
201,-153751.312602
202,-276154.733779
203,-88028.4848413
204,436953.881105
205,-87253.8449367
206,-222929.774456
207,-68216.0153157
208,-196028.005159
209,52877.1277574
210,-19352.9424101
211,-107409.701622
212,-146894.829502
213,-55167.5295493
214,-60178.8200162
215,66335.0345176
216,-144600.521266
217,-183567.033204
218,106108.085366
219,-254677.658174
220,-83996.3727703
221,70185.0592506
222,128073.914535
223,-94939.9331121
224,-49153.0536113
225,370654.631775
226,345570.006236
227,136373.195367
228,168495.18721
229,152818.267962
230,-185831.287736
231,-417199.741842
232,5198.7512379
233,-194919.563196
234,14225.2472537
235,-174374.451364
236,128172.658777
237,445106.590915
238,60522.8729027
239,-179921.538908
240,412644.242191
241,-40551.9892645
242,511494.161689
243,-121209.983747
244,2736.1796161
245,-89898.8765397
246,128652.056025
247,194001.216309
248,-258392.783336
249,77523.3958562
250,250679.523231
251,-175836.6825
252,-74264.8255636
253,-208973.588655
254,51582.1805582
255,375530.782105
256,-204346.313711
257,-48799.3631966
258,32502.2634158
259,-102394.619664
260,184459.630155
261,-276705.613857
262,-74518.8111542
263,-92732.8671412
264,-103319.723123
265,195729.303011
266,-107972.194834
267,-99200.4439133
268,94672.8233871
269,-267025.710216
270,-134992.177088
271,-189380.711471
272,-89399.9672392
273,-27732.1638342
274,-90388.2989998
275,104750.653889
276,37976.112464
277,-164001.239448
278,-159082.281979
279,-241705.083723
280,-251417.63185
281,-121237.81291
282,134613.220797
283,156519.581404
284,-241686.125646
285,126322.329298
286,-123652.54299
287,356911.578137
288,190243.442846
289,109895.301864
290,458117.352028
291,47932.5911482
292,-71347.3114704
293,-28147.9469928
294,312873.274683
295,77842.83439
296,211029.387196
297,-105377.762025
298,64996.5157994
299,103546.691374
300,132087.846554
301,75323.5573374
302,-156532.66004
303,-74629.2074245
304,-1737.06886695
305,112372.505871
306,103168.557483
307,-366377.965913
308,-148436.210145
309,75313.4306786
310,159052.248672
311,-353605.437696
312,-51134.8502789
313,-88816.3815979
314,-137406.005661
315,-18363.7408987
316,284166.92966
317,187087.427514
318,-78589.4917211
319,-135975.499583
320,-119322.525251
321,-35291.8712446
322,14520.7892724
323,166414.278335
