,naiseki
0,2209512.83333
1,-146709.100747
2,-265295.524744
3,-116358.611111
4,223847.833333
5,-169266.722222
6,-62830.3265957
7,63083.1382147
8,412843.233536
9,97351.3636336
10,68663.3682849
11,-5919.87237755
12,563355.66524
13,-231069.212816
14,215508.312101
15,-313553.330415
16,-207547.625391
17,-12133.9556893
18,663358.921945
19,-361287.950363
20,508976.879449
21,-92642.2764723
22,299859.837652
23,364374.557096
24,382243.609736
25,-286823.992707
26,-81904.0938893
27,-311997.341437
28,-71986.3295148
29,-122242.092366
30,-148765.448223
31,-306270.643396
32,113610.168565
33,-352690.385499
34,43559.4471668
35,-93430.8837989
36,-25573.4988344
37,-229075.804455
38,680317.215823
39,-567666.730358
40,491480.853657
41,-165266.528614
42,-271426.23779
43,78931.8131413
44,128381.639369
45,-470603.521976
46,-52386.2808702
47,204019.565629
48,57858.4231149
49,-282640.157489
50,-147532.80158
51,-170477.954126
52,128909.141028
53,-69389.6217235
54,-260230.980932
55,-288365.910866
56,135457.641463
57,91076.7776418
58,-342393.753781
59,319772.202367
60,-252756.839549
61,-477836.636018
62,-211018.274688
63,-251051.493047
64,-186065.931601
65,201451.713358
66,-431725.813216
67,-145400.526321
68,619505.117378
69,142108.498824
70,-347823.10031
71,407370.628414
72,-444470.048857
73,-28720.7821056
74,374449.053344
75,-621573.700088
76,-350233.325612
77,244081.211018
78,-302615.205758
79,-116522.706856
80,645818.15614
81,-299474.941014
82,-194188.862576
83,182526.066683
84,-29774.7858831
85,12450.351427
86,14808.7750292
87,-206739.793765
88,47556.1448718
89,-283491.914776
90,-226083.984888
91,-225037.904163
92,-129880.290904
93,-286427.002204
94,-576338.246942
95,107285.119359
96,-110137.730748
97,-136263.781005
98,92600.6323128
99,-405188.100331
100,-183542.530771
101,467666.309722
102,-72141.3023882
103,-190457.660292
104,-345726.643451
105,-490633.761127
106,-380211.457189
107,-54956.8567561
108,1321051.49754
109,-242330.389191
110,473081.78801
111,-420118.9607
112,48499.9977476
113,223965.67678
114,-111715.222724
115,-353700.176043
116,149429.696727
117,-307626.880094
118,350661.13961
119,-1049.085138
120,-264460.949364
121,-248096.834184
122,191268.600501
123,168290.028078
124,83256.6894014
125,-232182.581278
126,157663.223863
127,-163274.86974
128,379052.188397
129,-128602.46511
130,-269342.097666
131,517798.361559
132,-204591.366591
133,-546022.796553
134,503425.514116
135,-36880.2555465
136,119098.388698
137,-71923.6401091
138,-275326.453131
139,131309.103964
140,-77514.6192198
141,-433013.95502
142,277029.998512
143,206198.142718
144,-107576.926717
