,naiseki
0,3787924.16667
1,33746.553281
2,72012.4809069
3,-46312.8333333
4,99942.6111111
5,368228.055556
6,51211.8550741
7,-31075.7918279
8,277507.238257
9,296967.49516
10,865866.395699
11,-54768.1411579
12,442295.488051
13,-568503.775437
14,-874613.660135
15,-23030.8510163
16,-235541.943575
17,-685856.651689
18,-55899.8164515
19,85458.8017588
20,380753.558758
21,-672738.674896
22,441485.966254
23,-457778.851
24,586471.613174
25,-279610.018106
26,-96820.1840397
27,-361946.11483
28,-112743.940528
29,173058.906239
30,412116.447452
31,-347029.34853
32,-74864.880492
33,401749.258561
34,459052.710262
35,66586.772285
36,-1194071.54025
37,660924.520344
38,-932646.935044
39,-580758.028289
40,1466017.93365
41,123425.161324
42,-258797.86065
43,199174.951207
44,333613.647187
45,5846.04747728
46,-435176.022708
47,-239488.177103
48,-471642.069386
49,-29249.2889782
50,315686.643949
51,411582.454251
52,81299.7985855
53,96113.2826519
54,-630770.446171
55,-327282.032921
56,447348.718552
57,-411028.430217
58,-467040.329568
59,353714.73532
60,133274.772157
61,454974.460928
62,273647.577501
63,203595.169054
64,-347631.185799
65,-203289.303207
66,-11948.3631771
67,10970.145103
68,-180034.270452
69,27727.2857691
70,-433427.932714
71,124360.929388
72,358480.459471
73,-611043.970851
74,-135465.063218
75,-465867.317062
76,87937.1964884
77,361262.347488
78,-9599.80060688
79,365458.107748
80,-503443.95713
81,932564.716591
82,-97233.5062874
83,403122.469669
84,-1037034.40303
85,288656.28493
86,-75589.7001961
87,294820.073193
88,-336947.888007
89,421297.958449
90,418391.749274
91,179304.703396
92,-298050.769088
93,2637.37651479
94,-542196.940197
95,-744193.480148
96,-878823.073568
97,-129970.814616
98,-98038.3246097
99,-630582.349044
100,-40079.9144064
101,-555638.9221
102,-220205.090271
103,39778.6133976
104,174049.834159
105,-511926.512944
106,-160286.692996
107,18684.8366667
108,188139.333507
109,533618.042252
110,-147413.704402
111,-304863.576143
112,365944.800109
113,-819067.641373
114,313041.001587
115,258197.32035
116,-531339.770826
117,154051.903683
118,-376588.649599
119,-255360.664774
120,78712.397154
121,-196764.544399
122,179134.333207
123,257422.69895
124,-397741.429344
125,312575.081962
126,-601709.612637
127,-365902.694656
128,-11526.1253685
129,-237003.79892
130,-63437.5315003
131,-658294.890554
132,125924.515808
133,-380364.892309
134,-984898.360464
135,-541049.362412
136,-187003.623062
137,361728.104761
138,-235650.311393
139,-370166.761678
140,-727728.224869
141,536358.474421
142,320978.428175
143,-378971.384096
144,-43199.9457197
145,-847275.110774
146,-836189.744977
147,209638.567696
148,-367041.97273
149,-37344.750824
150,695597.924379
151,-310646.46053
152,-478960.343389
153,-27211.586474
154,-1857.37656927
155,-620649.294736
156,-8016.59784052
157,-297244.282989
158,1068552.31803
159,-193306.096437
160,-338288.039012
161,265663.485913
162,-275453.085343
163,-1214682.19702
164,-171783.317344
165,-1145242.16605
166,-1089120.79069
167,-648300.613876
168,262273.214807
169,-177553.186556
170,159781.31338
171,-616230.201677
172,-817845.034587
173,133049.799316
174,-39754.8502104
175,98236.7343186
176,303380.084544
177,-248493.026457
178,-281590.120127
179,196406.751263
180,445272.772229
181,418453.386915
182,-43176.6594666
183,741439.244991
184,-214177.939813
185,-836410.261342
186,256150.515385
187,683041.511963
188,-312641.714845
189,-560810.362296
190,440039.029341
191,311307.96213
192,7144.81332318
193,-539487.316724
194,664599.040337
195,-23460.5064873
196,-125428.698343
197,1063273.47398
198,-290572.505967
199,176597.646353
200,109320.281086
201,67540.9116171
202,216062.821683
203,-224250.05579
204,638936.526254
205,510128.293488
206,215953.037962
207,121624.006693
208,-936639.492811
209,657422.643665
210,620034.480981
211,-235103.774273
212,-66692.9137159
213,390971.231607
214,607507.097227
215,444638.594355
216,-153977.136258
217,361394.434651
218,347859.425775
219,514345.527512
220,-113959.059693
221,235041.774973
222,713297.845501
223,-163843.863949
224,681067.233027
225,260365.345776
226,424586.915051
227,-243548.177995
228,-278672.608295
229,273455.604708
230,-217783.791119
231,-338914.932132
232,-87315.1854583
233,-819350.438683
234,277576.057157
235,554931.313394
