,naiseki
0,878928.444444
1,75024.7758744
2,-110862.612972
3,-123662.444444
4,-284042.0
5,-79935.7777778
6,-111322.138301
7,-116084.789021
8,104757.673214
9,-118524.75297
10,-136893.35868
11,-159423.542998
12,53355.881402
13,-303448.436771
14,-25193.0753861
15,307437.022568
16,-66612.405066
17,40789.107321
18,192504.716483
19,-279155.147218
20,105450.596886
21,-63277.1289992
22,128462.231113
23,84215.2262414
24,-99726.5923405
25,-307004.262616
26,73586.9254103
27,-221225.971176
28,268694.083959
29,48667.5081945
30,-194971.671033
31,-175394.742428
32,208406.082106
33,221800.859875
34,282124.046508
35,-186001.297649
36,-162249.225761
37,221149.391731
38,-240713.408303
39,-173509.810054
40,110817.146208
41,-20251.1564487
42,-134839.84202
43,14416.8801297
44,160294.468348
45,-148321.979195
46,-173000.548667
47,240315.696389
48,188033.953104
49,6346.01555084
50,-45427.2894831
51,-17244.4077894
52,235989.777869
53,124716.110461
54,-137208.111692
55,-278213.6063
56,22199.3268258
57,-214798.950252
58,-225228.611731
59,-30258.4114448
60,-264371.164951
61,216840.139272
62,79661.0413074
63,-220733.239259
64,-10166.6572992
65,94173.5686542
66,107535.52135
67,-81897.43545
68,-49837.5794323
69,43044.4831452
70,143232.738937
71,73592.208115
72,-24203.8204365
73,-59435.9463107
74,180810.672442
75,61029.8034931
76,-202079.01184
77,-199972.444576
78,-163899.50041
79,-1553.67070151
80,80156.2184604
81,-169216.991258
82,-15059.4459629
83,27278.7507656
84,-58912.8828514
85,252562.413754
86,-138683.974425
87,-44382.5322789
88,125747.323893
89,108619.622244
90,172248.993706
91,83523.2688442
92,142134.51535
93,43768.2406725
94,58754.0953962
95,-343471.397977
96,-47792.8219235
97,-51987.3049057
98,-48315.4394975
99,-104002.933206
100,-36631.1927612
101,53416.6119093
102,70265.2789648
103,216542.652539
104,-108827.016536
105,8288.55363366
106,1649.41752786
107,339416.941502
108,544236.918823
109,-305054.93137
110,-403354.476529
111,-189045.371552
112,-450921.470385
113,-85063.3200808
114,-101003.462328
115,-90291.7171916
116,71668.4026637
117,67927.6980959
118,-382788.047204
119,-76996.2995234
120,-45586.1833894
121,-257396.95853
122,-335022.046996
123,-168143.223682
124,-97985.5731592
125,108910.267902
126,26724.8560666
127,187782.923301
128,118872.274747
129,-112992.402387
130,-78666.4685942
131,126569.470505
132,39630.0938671
133,9525.2616255
134,-79635.873536
135,187621.421073
136,13214.7743753
137,180022.775688
138,-25437.4484883
139,81642.3758471
140,-184683.495116
141,367420.035165
142,184361.712984
143,-215072.817424
144,-99628.1242766
145,27615.6990146
146,30826.0156192
147,181974.529493
148,-44369.0078783
149,-35997.3632332
150,101295.046156
151,143779.578246
152,-281075.45972
153,244225.847446
154,90989.3999222
155,214018.613668
156,169892.975698
157,-98841.0279909
158,229131.813793
159,37535.3265
160,-47359.4284495
161,-654.390664336
162,186839.693253
163,-53971.5037596
164,92236.2042187
165,-55552.3045431
166,-146654.268178
167,299504.910576
168,-15698.2479905
169,-7617.7667435
170,-156240.919819
171,-201561.290902
172,-142381.398297
173,-113334.144963
174,-9317.93706763
175,-387653.795831
176,-81027.3635644
177,61841.6492683
178,289421.864628
179,102051.240987
180,118974.716846
181,-153180.651681
182,-178875.410108
183,-169066.489003
184,-53624.4187159
185,-168581.354937
186,-96302.3860937
187,131970.892184
188,224276.363978
189,-41427.6046418
190,-309439.913475
191,-110143.928714
192,-136125.464483
193,-125621.262488
194,-175809.98885
195,14652.6328186
196,266984.319873
197,64159.8762004
198,305968.570113
199,94693.2917201
200,131540.596688
201,54875.3182354
202,-33530.0666599
203,-113074.019097
204,12125.2086602
205,-154480.995146
206,-7581.61862811
207,148867.836245
208,52857.3997454
209,33498.121296
210,76049.9888078
211,-110352.532096
212,72816.979545
213,-99662.1195194
214,183423.328602
215,145968.887494
216,75505.818114
217,-112164.418398
218,-191403.344572
219,10870.0421566
220,-149630.902878
221,-69459.1889615
222,-32640.4272064
223,23549.9904494
224,-53173.2321533
225,14801.0624321
226,39507.2245087
227,-288427.804196
228,-112556.449867
229,308072.93944
230,-160070.531597
231,18471.4667913
232,17764.8032628
233,-125573.914703
