1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
16936.2746914,-764.533950617,-4888.12654321,22216.287037,-11283.6141975,23614.7529435,-27150.1100709,-34852.6706504,-24472.7438272,2256.45679012,20026.4649682,9893.59776993,-5522.53496034,17038.7555718,-17410.2769358,-24026.0064138,-7362.93343221,20560.8542625,13101.0143549,-10384.6932077,-7522.12433131,29995.9101316,-22493.8395697,-15760.1272919,-29807.8016569,-8667.5328921,15441.8359077,-10849.6443662,4324.23238329,-4473.27526759,40494.7912496,-4596.86693784,8028.62931068,-12269.6410801,-17656.0087871,28512.5769771,29772.6720212
16936.2746914,-13720.9969136,13588.367284,-3215.27777781,-3942.53395062,21344.467891,-11073.7855205,-10270.6823705,-5273.35802468,-4372.47530862,28493.453033,13335.5414828,-3555.67970099,-253.757394884,-2366.70453017,-35652.8528897,-11555.3092151,-3426.97950578,14982.2887209,-16585.3533334,53182.1538107,-36596.8004773,-22229.535405,12224.8186212,33892.0686357,-21379.2075409,-12019.0935064,12919.7009792,4901.38429795,-41051.4684924,-63240.2137941,59764.4148449,-1255.98166857,18420.0983092,60940.507587,-16447.5333987,-25439.959469
16936.2746914,14485.5308642,-4888.12654321,-16720.7777777,9610.7654321,211.839146102,1247.78576163,-16160.6526855,6953.59876544,32426.845679,26841.9618998,1198.11061424,-16778.4521437,-25068.6164574,-13529.4325645,27336.4286515,-11801.3429427,-19377.7610556,-28293.3126683,-1471.39507639,8480.10315187,8360.62525786,-21336.5424447,11284.1456205,-7960.68650913,-17078.7766308,-14514.5596153,19763.0991516,17659.0476723,-9946.17084966,-21341.2247451,-10153.2799598,26505.2105408,1454.04364221,-28114.03867,8760.95120438,45018.7815927
16936.2746914,-764.533950617,13588.367284,22216.287037,-29760.1080247,-12733.2108412,38574.8128959,-1221.21316579,-18.8302469136,-22197.4567901,15844.742624,-6459.11860239,6105.37597839,47416.4557442,40948.0505476,22161.3270415,-8496.10492315,15829.7554901,-2037.52093734,25558.4755609,-48731.3097456,-6743.68433388,-19922.5688188,-16374.1079879,-7538.41578593,8565.50789194,-9708.13722154,-214.462875277,13843.9073045,-26742.6611386,-3007.58186309,-39832.764175,8642.61000666,-14840.911831,8990.72634363,4509.82231903,-32387.795502
16936.2746914,-13720.9969136,-4888.12654321,-3215.27777781,1672.84876543,-7967.27908018,-16665.04554,24632.3246202,-19218.2160494,22433.4938272,647.516325298,3018.98446727,-23679.3804222,34648.2173748,-10178.384324,-4456.95342117,-3458.6485411,3225.57008033,13094.1895719,26150.004969,-14300.6481897,-24710.4678904,-18158.1606147,-5827.8243141,33667.3830769,41703.5539186,-10767.7561738,-26586.1008894,-25765.2572305,-41943.4371872,50105.1014601,-22367.7140512,22839.4068698,9422.63216928,-27251.8540801,-29188.0225664,50118.0496127
16936.2746914,14485.5308642,13588.367284,-16720.7777777,33702.6419753,-3678.30558786,-17277.3069391,6254.58474922,-31445.1728395,-30546.8641976,-11638.7659128,13967.9243355,9413.82305883,-30676.3720553,51166.2380713,-32232.8474974,952.012050419,-2598.88418267,6016.41842854,10330.3246462,-7417.36230187,7418.5191372,-16256.1315017,18167.743412,-29885.8341326,59874.3396318,-13034.8165639,-26845.1957514,8751.1640616,-27577.6921811,-38224.3185083,61143.1997756,28696.5329856,-2546.67413774,-22674.1013927,35510.7530561,-35098.9687532
16936.2746914,-764.533950617,-4888.12654321,22216.287037,-11283.6141975,-10881.5421022,-11424.702825,36073.8838162,-24472.7438272,2256.45679012,-15265.2160843,8292.3481768,-22996.2987591,-1905.60262898,-29677.1118446,9396.2144736,2940.94393677,-18639.6581039,4358.03824125,17844.666978,-10450.445155,-9821.1847859,-14445.8942617,-712.113477186,26277.5447759,49938.8992988,-16625.0241127,4524.73025021,-8928.5837828,-35656.7203123,48367.5918914,6144.32613625,-1150.38289331,1067.17727971,-16494.3906316,-32835.9653968,42684.4719027
16936.2746914,-13720.9969136,13588.367284,-3215.27777781,-3942.53395062,-13377.1888109,27738.8310605,-14361.6422497,-5273.35802468,-4372.47530862,-8534.97785044,-4627.69860572,4821.6023821,-8631.039478,15596.5355584,1375.57799374,2084.73551104,25386.5801886,-27471.3156996,36383.4991735,-17574.2875525,-18809.2116211,-12945.7902222,-18150.7757165,3783.47334612,18504.6858957,-31260.2364792,36961.0204926,-12275.0035574,-10942.8732028,-1337.16381984,-29032.3576067,29119.6126691,9136.35312632,18278.6005856,32465.3456162,-32304.8911271
16936.2746914,14485.5308642,-4888.12654321,-16720.7777777,9610.7654321,3466.46644176,16029.5211775,9906.06793632,6953.59876544,32426.845679,5402.7955209,-3439.20760536,-15048.8286563,-32568.0406763,-34548.9139781,36099.1120618,-531.564161662,-4521.02442488,5928.19969766,27694.2439881,29808.0746013,29828.2369661,-11936.7540696,6785.46501035,-17916.9887186,-14269.4186525,-49250.9074487,38085.8183787,18676.6460991,5806.71761782,-44924.4033724,-35226.3473077,-1068.5380966,-25772.9850768,-13620.5473731,-13873.3090782,26196.3020882
16936.2746914,-764.533950617,13588.367284,22216.287037,-29760.1080247,23614.7529435,-27150.1100709,-34852.6706504,-18.8302469136,-22197.4567901,20026.4649682,9893.59776993,-5522.53496034,17038.7555718,-17410.2769358,-24026.0064138,-2904.70296872,-13172.7240504,22121.9733155,4157.46630044,58397.3001005,-30211.2849194,-11540.4904555,15563.8617295,37824.1194668,-31347.3795549,-41663.8315596,5752.48488313,38.1904170507,-22301.393615,-34025.5053066,39466.2901375,-11557.3564893,19546.5371413,64166.1524601,-4608.73665685,-25312.9425975
