,naiseki
0,304852.944444
1,-9730.92853672
2,-207274.801414
3,-86369.9444444
4,78302.1666667
5,-79918.5
6,284866.137813
7,-84443.8454758
8,9674.20285938
9,193713.06537
10,-11773.1707719
11,-183688.596639
12,28892.9723349
13,-34679.8077366
14,88690.7143647
15,-74471.632526
16,-261200.648776
17,167482.976625
18,130604.115234
19,-137746.182421
20,47828.7338559
21,199416.727775
22,122133.885872
23,-75277.4761032
24,-66306.449466
25,-283694.181297
26,-197032.761952
27,58985.7649035
28,-82225.2735216
29,-142711.486314
30,-270130.321513
31,-44944.9223255
32,72269.5139402
33,-113847.263066
34,-245741.268095
35,-115269.687149
36,-186558.967642
37,37189.1058542
38,-155863.422987
39,-203534.158411
40,30935.2145701
41,-155133.669963
42,-177310.796619
43,94283.8540207
44,-91503.1530194
45,-12423.8119754
46,108095.845761
47,182542.847812
48,50407.0497059
49,-34830.9276455
50,4800.86220716
51,145312.576921
52,134230.198124
53,-93138.1051935
54,22400.5559415
55,86385.1765523
56,87423.8179697
57,61449.0664001
58,145070.911368
59,-142225.397711
60,111810.868305
61,-29064.6055118
62,49752.7148219
63,203564.311429
64,-35638.6418052
65,-137465.305212
66,116746.782804
67,135156.492899
68,-95092.2477514
69,-93669.5757497
70,-91944.9296088
71,-78696.2684029
72,156669.748413
73,-157303.113846
74,-173906.540005
75,223396.063156
76,114446.245597
77,-184375.18687
78,-90784.8997524
79,-8167.27759738
80,59514.1295061
81,-26424.8263647
82,150929.269182
83,-95053.9065413
84,148279.188828
85,-23254.152442
86,-124512.612956
87,161385.139472
88,-80269.576428
89,-268144.947529
90,-174326.195007
91,23164.8812181
92,-128580.097031
93,-70352.3977292
94,137812.644687
95,-159809.143314
96,65481.2108652
97,-137943.508037
98,-179839.434239
99,-91836.2628167
100,-177682.531921
101,1639.04091797
102,-33527.6136078
103,-33366.2638997
104,-88334.3875581
105,-164678.516151
106,108101.61938
107,-164349.782984
108,79697.8028186
109,-69755.9459339
110,-108069.807754
111,-8791.68870311
112,-65342.8379327
113,67664.2169234
114,4794.97076467
115,-28287.9806496
116,209884.207044
117,21790.7397827
118,47017.7727591
119,129352.344018
120,-56874.8326259
121,-166205.898833
122,-534.198658417
123,312675.669348
124,224157.720918
125,13852.450156
126,-102566.426182
127,60993.2125073
128,-71873.3755459
129,-2353.62142197
130,-21595.7140893
131,211986.816983
132,62936.5968147
133,-171109.203342
134,-98264.0603998
135,280571.050571
136,99187.4136233
137,-194137.881424
138,-151279.103713
139,30950.0768229
140,232627.95028
141,-175546.992134
142,-60075.6081972
143,-79363.9151849
144,-97669.207624
145,239090.580573
146,91139.6857439
147,136444.667649
148,-110484.728715
149,57291.230743
150,197160.524127
151,-115068.415612
152,104462.501847
153,52978.2778776
154,88361.2545933
155,102035.154948
156,221925.223155
157,106891.643859
158,-140392.006058
159,-167319.274623
160,-89731.8913502
161,96565.2877589
162,-176623.95342
163,-27546.1075816
164,-216593.149986
165,-73573.9218907
166,106917.266502
167,-25090.7411067
168,-88486.2000279
169,-94957.1786487
170,-1249.02639078
171,-128335.367571
172,-110858.445429
173,-219072.499868
174,-238646.034647
175,110035.069004
176,51015.5341513
177,-74486.1659582
178,-191760.875815
179,31238.821005
180,-144818.14169
181,9364.57976791
182,82518.0252376
183,123146.298439
184,-192649.774791
185,153383.804135
186,-109835.201768
187,-221590.501271
188,-39299.3258468
189,159747.361129
190,293764.735744
191,-4951.64655131
192,277708.51153
193,-87173.062733
194,98128.2686423
195,-45919.6214779
196,97050.3422204
197,36001.851859
198,-155991.502035
199,-215134.761471
200,143572.964256
201,-243934.568349
202,-263926.100696
203,15827.1031329
204,-222323.840073
205,170393.910274
206,19864.823632
207,-181856.215888
208,105939.936447
209,-102052.943612
210,113018.4321
211,247833.09995
212,-52302.9479495
213,18707.9988429
214,-102289.832043
215,114998.650976
216,-38102.7699565
217,236312.611504
218,-141403.058042
219,32684.9872879
220,131388.38869
221,136589.838476
222,65865.0586572
223,-62836.3368449
224,-46276.9450484
225,96304.6212429
226,83567.8184489
227,-188738.506977
228,52959.9964062
229,-13218.4403749
230,54024.2235821
231,-206618.430318
232,-49301.6680701
233,138725.9642
234,119220.162314
235,-152557.568361
236,-112746.931889
237,-220944.682495
238,-121091.281308
239,107367.97598
240,139847.440728
241,-155033.255118
242,111695.111083
243,-70675.5876364
244,102389.54804
245,226539.386947
246,185460.60182
247,-202063.057113
248,37241.1096471
249,-273421.454617
250,-61219.2644026
251,166829.448163
252,36235.6173791
253,120058.838872
254,199477.225827
255,161965.322818
256,52969.6056903
257,-195002.191009
258,-165577.293871
259,-618.830289209
260,22430.4245771
261,275666.309195
262,-204044.143715
263,60704.0978413
264,-198108.724985
265,173177.993319
266,-135238.004773
267,121698.312655
268,10052.9905817
269,151038.390514
270,175652.042733
271,-112302.652021
272,159609.11908
273,137900.997221
274,90220.3454894
275,27573.7758813
276,-34273.867872
277,91915.8574724
278,-295946.883226
279,-94179.9880418
280,126721.677758
281,110251.420199
282,80583.7508299
283,201332.79166
284,80172.333496
285,140748.205602
286,-113424.046375
287,-218373.113932
288,-32041.0591655
289,82821.6274897
290,207785.28572
291,-121875.137318
292,-77897.6068295
293,-143120.214147
294,-218018.756233
295,32927.1061841
296,88203.456146
297,141000.40627
298,-192755.623395
299,187587.351572
300,1883.35899896
301,-205584.914084
302,63970.1975743
303,64465.5714753
304,144726.327187
305,82572.7518525
306,158939.813181
307,85259.4408359
308,-14010.6205032
309,-32905.2666886
310,7396.78109413
311,156698.668777
312,-209968.8306
313,-90554.6768413
314,-219777.812729
315,-28642.6703807
316,82454.622575
317,108901.567047
318,238350.37486
319,-149115.220991
320,273355.10645
321,120693.572284
322,214530.788489
323,-32157.2565837
