,name,pop,lat,lon,
184,"Báishān Shì, Jílín Shĕng",1296127,41.9317026,126.4207035,
185,"Chángchūn Shì, Jílín Shĕng",7674439,44.25653965,125.528116112,
186,"Jílín Shì, Jílín Shĕng",4413157,43.8357587,126.5434936,
187,"Liáoyuán Shì, Jílín Shĕng",1176239,42.8951884,125.1486485,
188,"Sìpíng Shì, Jílín Shĕng",3385156,43.1641529,124.3443749,
189,"Sōngyuán Shì, Jílín Shĕng",2880086,44.75300015,124.2533193,
190,"Tōnghuà Shì, Jílín Shĕng",2324439,41.93714715,125.722773985,
191,"Yánbiāncháo Xiānzú Zìzhìzhōu, Jílín Shĕng",2270816,42.6728255,127.2663047,
192,"Ānshān Shì, Liáoníng Shĕng",3645884,40.78195365,122.789233036,
193,"Bĕnxī Shì, Liáoníng Shĕng",1709538,41.2922207,123.7594197,
194,"Cháoyáng Shì, Liáoníng Shĕng",3044641,41.4951629,120.145865365,
195,"Dàlián Shì, Liáoníng Shĕng",6690432,38.920716,121.6388678,
196,"Dāndōng Shì, Liáoníng Shĕng",2444697,40.1309157,124.383628,
197,"Fŭshùn Shì, Liáoníng Shĕng",2138090,41.8866162,123.9479581,
198,"Fùxīn Shì, Liáoníng Shĕng",1819339,42.0151733,121.6452868,
199,"Húlúdăo Shì, Liáoníng Shĕng",2623541,40.7515443,120.8404789,
200,"Jĭnzhōu Shì, Liáoníng Shĕng",3126463,41.45795815,121.536698514,
201,"Liáoyáng Shì, Liáoníng Shĕng",1858768,41.274332,123.1696235,
202,"Pánjĭn Shì, Liáoníng Shĕng",1392493,41.1169056,122.0655098,
203,"Shĕnyáng Shì, Liáoníng Shĕng",8106171,42.1172354,123.00667849,
204,"Tiĕlĭng Shì, Liáoníng Shĕng",2717732,42.2895507,123.8394469,
205,"Yíngkŏu Shì, Liáoníng Shĕng",2428534,40.6747155,122.2357736,
206,"Ālāshàn Méng, Nèi mĕnggŭ Zìzhìqū",231334,40.101626,103.377094925,
207,"Bāotóu Shì, Nèi mĕnggŭ Zìzhìqū",2650364,41.48844915,110.545564896,
208,"Bāyànnào'ĕr Shì, Nèi mĕnggŭ Zìzhìqū",1669915,41.3169574,107.478207027,
209,"Chìfēng Shì, Nèi mĕnggŭ Zìzhìqū",4341245,43.24376865,118.521312422,
210,"È'ĕrduōsī Shì, Nèi mĕnggŭ Zìzhìqū",1940653,39.8198556,109.8564075,
211,"Hūhéhàotè Shì, Nèi mĕnggŭ Zìzhìqū",2866615,40.4849014,111.550406245,
212,"Hūlúnbèi'ĕr Shì, Nèi mĕnggŭ Zìzhìqū",2549252,49.2187995,119.7431228,
213,"Tōngliáo Shì, Nèi mĕnggŭ Zìzhìqū",3139153,43.6225005,122.2543484,
214,"Wūhăi Shì, Nèi mĕnggŭ Zìzhìqū",532902,39.48323475,106.783310552,
215,"Wūlánchábù Shì, Nèi mĕnggŭ Zìzhìqū",2143590,41.77838755,112.640681476,
216,"Xīlínguōlè Méng, Nèi mĕnggŭ Zìzhìqū",1028022,44.17594145,114.42544071,
217,"Xīng'ān Méng, Nèi mĕnggŭ Zìzhìqū",1613246,45.9546036,120.818958233,
218,"Gùyuán Shì, Níngxià Huízú Zìzhìqū",1228156,36.0106323,106.2851599,
219,"Shízuĭshān Shì, Níngxià Huízú Zìzhìqū",725482,39.0151348,106.3610612,
220,"Wúzhōng Shì, Níngxià Huízú Zìzhìqū",1273792,37.40730185,106.576248305,
221,"Yínchuān Shì, Níngxià Huízú Zìzhìqū",1993088,38.1825975,106.410622434,
222,"Zhōngwèi Shì, Níngxià Huízú Zìzhìqū",1080832,37.5062172,105.1690817,
223,"Guŏluò Zàngzú Zìzhìzhōu, Qīnghăi Shĕng",181682,34.4717806,100.1087872,
224,"Hăibĕi Zàngzú Zìzhìzhōu, Qīnghăi Shĕng",273304,37.7191885,100.456559,
225,"Hăidōng Shì, Qīnghăi Shĕng",1396845,36.3098978,102.356454,
226,"Hăinán Zàngzú Zìzhìzhōu, Qīnghăi Shĕng",441691,37.1004001,100.8585885,
