,naiseki
0,12336906.8333
1,487129.397093
2,-134161.547029
3,1933644.38889
4,-744016.055556
5,-819747.833333
6,1340183.60717
7,-667606.728365
8,576106.293286
9,-965093.243176
10,1431099.62586
11,136514.486054
12,-1973706.61754
13,307622.027089
14,313651.197796
15,-1480623.87715
16,-2300133.11355
17,1413406.74871
18,-1098302.83511
19,-2626036.87929
20,-1170432.95336
21,218212.007196
22,-283522.493528
23,-1267446.94089
24,-1324638.51351
25,3059508.42554
26,-1286001.50151
27,424432.382082
28,-1013996.33023
29,1523217.05351
30,-296325.695378
31,674440.834532
32,-688070.697425
33,-973853.76444
34,373434.323298
35,-1022114.78025
36,2771834.73704
37,1015164.01147
38,-3439285.20217
39,-1097169.45794
40,479797.053326
41,414187.554636
42,641064.697023
43,599693.400498
44,-1425197.16986
45,61890.5088714
46,-76468.3343682
47,439811.734871
48,-1157167.2445
49,568453.288734
50,897222.063818
51,576777.335291
52,529839.118082
53,810174.583981
54,-2833159.41363
55,3289029.81855
56,-3222438.87856
57,-3037275.75172
58,2752304.80305
59,1412756.35294
60,-386239.787331
61,-207639.265697
62,-494192.915985
63,3456810.33037
64,-312868.336966
65,1495708.92017
66,-518452.215059
67,786283.939298
68,-1262625.47891
69,53930.3123047
70,-393220.997883
71,349521.96272
72,2147700.03254
73,706802.227786
74,1329848.09118
75,-525866.922321
76,231620.510285
77,-2504039.29015
78,-516370.153562
79,-690825.064681
80,2287754.65931
81,624272.659681
82,143699.140419
83,873091.271722
84,-49350.6579111
85,628607.518193
86,578052.113547
87,-318661.84291
88,-266278.459061
89,-605806.295077
90,-1065363.62419
91,-871577.355572
92,-1265176.30065
93,1320496.89079
94,1115537.84504
95,715286.019198
96,-562427.256336
97,-681051.675274
98,1666539.49092
99,1207589.54722
100,-202640.546485
101,1067043.04778
102,-1039755.02925
103,756768.743642
104,-228647.761226
105,-1697429.36815
106,372111.06441
107,-162176.134196
108,1097173.29773
109,-1571102.14094
110,-778785.885723
111,902395.485041
112,556198.062996
113,-1131262.70172
114,610756.18923
115,1119287.18826
116,-497406.902407
117,-429603.122003
118,354813.918129
119,15163.2616285
120,393632.878919
121,-783990.600373
122,-463980.147659
123,-362266.642663
124,-197395.928464
125,-3288092.09577
126,-511427.09163
127,-1009862.17813
128,434876.101036
129,-1700474.52708
130,-1570805.91644
131,1134993.4123
132,1384624.76076
133,-1074113.37989
134,-2571194.92299
135,2042562.64795
136,321246.702642
137,1282799.74906
138,980716.595545
139,-906178.499075
140,-572007.51519
141,2113430.09896
142,745624.132172
143,434705.414508
144,-301433.681679
145,2018532.73583
146,1679714.38642
147,2476587.38224
148,-335936.628686
149,-921217.612926
150,-746228.580555
151,-1068082.18483
152,-426677.777281
153,1444792.40836
154,523852.113051
155,551623.839553
156,-82232.3787825
157,306920.78155
