,naiseki
0,580067.777778
1,-74050.775567
2,-17085.2589974
3,58139.2222222
4,64258.6666667
5,47015.8888889
6,-67376.7482128
7,122772.508391
8,46502.0917905
9,21342.6762943
10,69465.5023607
11,-106737.808328
12,-19517.3649558
13,195855.14415
14,14117.3476027
15,12152.667069
16,-8231.54789092
17,-7907.42917935
18,-3703.3319584
19,-64526.6688266
20,13510.4863369
21,-137703.448975
22,-189655.592421
23,-80988.4278881
24,-42652.7906075
25,-13214.0109756
26,-65788.6558441
27,-120939.129057
28,111417.066788
29,-72241.5081606
30,-87736.1897356
31,119176.383547
32,-88878.8466451
33,184918.728897
34,6511.97077204
35,-46763.4168235
36,-18956.9828317
37,89636.2193991
38,38213.9360734
39,60075.7771833
40,96014.4549997
41,-44547.1689175
42,-112632.800004
43,71184.6894564
44,71664.1723294
45,-37838.9010498
46,-80330.7873093
47,24179.5936648
48,-54768.4843323
49,71668.6678047
50,58367.3828626
51,19714.3779878
52,-192249.99872
53,-104379.834244
54,-93829.8219127
55,16769.8778623
56,-10952.9317844
57,234.345881711
58,139521.350368
59,-102937.503889
60,-16226.982058
61,50996.5991549
62,-51026.0093012
63,39174.2465465
64,-34187.2497374
65,-33734.1860436
66,-82941.7458443
67,-58204.9782755
68,-171662.692298
69,-150524.660829
70,-68286.1836395
71,33505.6790787
72,9288.80230923
73,1602.99620659
74,-76212.9054574
75,-50916.4788178
76,52751.3894807
77,101531.467269
78,56369.3906217
79,21541.1913117
80,218.417562721
81,-38752.6398284
82,113487.639551
83,-99849.7499395
84,107409.284934
85,-443.324925863
86,12296.1528293
87,60611.0020853
88,53816.9227887
89,109040.244827
90,68106.2234731
91,112173.785725
92,-168359.59046
93,95267.0582239
94,-30253.1502368
95,28722.6873777
96,47994.0450348
97,-106615.051811
98,104893.063469
99,-3168.46474048
100,67000.4130342
101,-124766.497055
102,26352.0563013
103,-274703.453843
104,12178.1718295
105,-61701.7704612
106,-105478.107128
107,-44861.1819934
108,-105917.988443
109,83746.4076341
110,-30894.4641738
111,110513.553353
112,76138.4777792
113,8704.37751267
114,93340.3135492
115,150625.315267
116,131635.55415
117,-115254.395475
118,135520.371491
119,-29998.6570921
120,36059.8661394
121,-167741.997269
122,3988.37753403
123,-39072.1272401
124,-66007.5802677
125,20656.2668287
126,-4238.29365747
127,12331.2513215
128,-19743.9640192
129,103838.184587
130,52694.2196809
131,25802.7893351
132,-28167.327542
133,-82406.424756
134,-447.55812436
135,55964.6553908
136,115940.301872
137,-21782.0409418
138,-7391.01894249
139,75.3540249598
140,-39965.5383352
141,-88981.1683801
142,47122.8181088
143,59871.5693927
144,32100.2955063
145,-58697.9474597
146,39800.4874669
147,-49059.4950351
148,-32382.2643085
149,7075.03956806
150,31304.2124195
151,-219413.283874
152,-180992.89686
153,31483.7280979
154,-42601.0882628
155,-99683.4153814
156,87216.4987048
157,-22502.7561717
158,-181628.326372
159,-26576.8898263
160,59235.6948029
161,-96081.3441911
162,-25471.5292798
163,-128754.973481
164,-11413.9561114
165,141521.065335
166,161841.426604
167,6532.46543004
168,-67304.1864552
169,-147156.964763
170,-172474.394319
171,-107111.823407
172,-133655.754648
173,17219.035076
174,67651.1511393
175,117112.558628
176,-75894.0778453
177,23791.8078572
178,-8654.20414832
179,35224.3331443
180,194875.610335
181,102026.928891
182,71513.9858225
183,-109918.882646
184,142764.906065
185,48042.3040255
186,-142980.735105
187,44759.4996961
188,69994.1149908
189,235566.307939
190,-82022.7157965
191,25140.7524218
192,-63105.4780723
193,-4718.67329683
194,90563.7288319
195,2678.32169868
196,96081.4097493
197,34230.6162279
198,47891.7971981
199,62353.6372219
200,-15966.195119
